contrast,gene,P.Value,adj.P.Val,pi_score,sig_pi
Training_Old,SH3BGRL,0.0162560313770738,0.4087230746235698,0.15384878203494198,0
Training_Old,FLNB,0.13118940802051357,0.6762281531564756,0.589869205429516,0
Training_Old,NDUFS6,0.7761931458715923,0.964044286843038,0.990503255041036,0
Training_Old,CS,0.8615842156873759,0.9894155292205404,0.9977812268366968,0
Training_Old,SEC22B,0.5271301522078647,0.9022036585020758,0.9700351103692932,0
Training_Old,MTX2,0.9465215670823433,0.9954864063133828,0.9996451590259562,0
Training_Old,VPS26A,0.4381371081980788,0.8796373263781408,0.942961185964264,0
Training_Old,NDUFB1,0.7761742366026609,0.964044286843038,0.9899268542749708,0
Training_Old,PMPCB,0.15378167519417738,0.7057171510226663,0.7703964291470031,0
Training_Old,NDUFS3,0.6965603512161607,0.9450465738715746,0.9838160809847052,0
Training_Old,ECI2,0.8979996024116081,0.9921509498092368,0.9984487427479743,0
Training_Old,BANF1,0.20231598032523496,0.7564660176718055,0.7218877279120376,0
Training_Old,CSDE1,0.9403262792044674,0.9954864063133828,0.9995863046268784,0
Training_Old,PRKRA,0.9844137048749432,0.9954864063133828,0.9999399225302557,0
Training_Old,LYPLA1,0.8047344900733712,0.979596105495654,0.9952177405482584,0
Training_Old,TIPRL,0.4406237419534177,0.8796796312115669,0.9539367256174666,0
Training_Old,PPM1B,0.979287251001184,0.9954864063133828,0.999936803927128,0
Training_Old,SLC25A12,0.4706524410532792,0.8869012694738848,0.9546151908277226,0
Training_Old,TCEA3,0.4326245442441988,0.8790448592205058,0.92330172147855,0
Training_Old,EIF3G,0.4464631138264611,0.8796796312115669,0.9404783504078544,0
Training_Old,EIF3J,0.723478119552431,0.9569147359342124,0.9927281263887736,0
Training_Old,PSMD10,0.5819460504552769,0.908364110698336,0.9757705472084126,0
Training_Old,IDH1,0.1920070804036375,0.748189951683547,0.8506990107580994,0
Training_Old,SCO1,0.08541025539625305,0.6094137141786704,0.5115506071107861,0
Training_Old,ALDH1L1,0.14768999675445962,0.6915317001116692,0.7100075148584455,0
Training_Old,ARL6IP5,0.47950304908863506,0.8869012694738848,0.9574395225953012,0
Training_Old,DYSF,0.3654845559937731,0.862068355664064,0.931259321101444,0
Training_Old,PIAS2,0.29641723767239286,0.8322638465093714,0.865354185408972,0
Training_Old,DCTN3,0.05877006650334149,0.5493760760036969,0.44373225089774593,0
Training_Old,ATP5PD,0.6818195857530124,0.9411232628892084,0.986871673665061,0
Training_Old,FLOT1,0.8319927325838306,0.9834489367848462,0.9958762565735731,0
Training_Old,ATP5MG,0.4541381387101282,0.8815076258918112,0.9486262672340404,0
Training_Old,GLRX3,0.05684652309413996,0.5457266217037436,0.5388549216446685,0
Training_Old,SNCG,0.06008800831290435,0.5493760760036969,0.34268100563333664,0
Training_Old,DDAH1,0.5583387439033229,0.9048014892038364,0.9623554190580916,0
Training_Old,TPPP,0.00926245175660821,0.35567814745375537,0.14486101750618535,0
Training_Old,BAIAP3,0.8323823076338895,0.9834489367848462,0.994159685650558,0
Training_Old,TOMM70,0.7421268543588367,0.9605279217845626,0.9896829144030338,0
Training_Old,UFL1,0.26356654904769417,0.8278052680817009,0.8569305750831536,0
Training_Old,TMEM63A,0.5501913033081487,0.9022036585020758,0.9483164997717156,0
Training_Old,PLPBP,0.1133989370602413,0.6562037546119697,0.7627853149051749,0
Training_Old,ERLIN2,0.4881086722757434,0.8894611870978172,0.9396925868215016,0
Training_Old,ENDOD1,0.5789099662607292,0.908364110698336,0.976495607680434,0
Training_Old,SEC31A,0.22926158088788529,0.7855048464935668,0.838151695401901,0
Training_Old,NDUFB6,0.9185629681353068,0.9938126471141084,0.9985467900977132,0
Training_Old,MFN2,0.1290452346616515,0.6762281531564756,0.7405033637179743,0
Training_Old,NDUFA3,0.564601287916517,0.908276497922918,0.9485706981339972,0
Training_Old,NDUFB4,0.9663320949782576,0.9954864063133828,0.9997920019365616,0
Training_Old,NDUFB8,0.6967596848825379,0.9450465738715746,0.9837071280308756,0
Training_Old,NDUFA7,0.5882131728100362,0.908364110698336,0.9579094020029298,0
Training_Old,RTN3,0.7293162962848261,0.9573126275659122,0.9808747469882352,0
Training_Old,LETM1,0.5844911962517619,0.908364110698336,0.9661757983388574,0
Training_Old,STBD1,0.7080931302045173,0.950079131066927,0.9891260375747888,0
Training_Old,ZRANB2,0.9267346523994568,0.9954864063133828,0.9980521467539704,0
Training_Old,EPM2A,0.8844685423913196,0.989448788709926,0.997058025824447,0
Training_Old,VAPB,0.24319101937943835,0.8011473066483278,0.871682024767051,0
Training_Old,NDUFC2,0.546541431902879,0.9022036585020758,0.9388299087161038,0
Training_Old,NDUFA10,0.406464719716523,0.8760527778984114,0.9086498215998988,0
Training_Old,PGLS,0.6194742088128147,0.9255433365518796,0.9708964409561256,0
Training_Old,TACC2,0.0955168297474316,0.6352868884245729,0.6226373619181822,0
Training_Old,LYPLA2,0.8694254047585429,0.989448788709926,0.9965287157509096,0
Training_Old,IPO7,0.5128000293553565,0.9012775243515488,0.9500197652812182,0
Training_Old,ARIH2,0.5201352708053115,0.9022036585020758,0.9497146491390562,0
Training_Old,PGM3,0.2787888160767634,0.8322638465093714,0.8487798733886314,0
Training_Old,SVIL,0.3089597615652171,0.8365679697765879,0.7614501607718831,0
Training_Old,AHSA1,0.9169996300278098,0.9938126471141084,0.9991902362996112,0
Training_Old,H6PD,0.06321740529300955,0.5541385331267451,0.5790904904272302,0
Training_Old,MPC2,0.5654664497670865,0.908276497922918,0.9638270213938795,0
Training_Old,ETHE1,0.5086678598629316,0.899754204380663,0.951415291615316,0
Training_Old,ACSL3,0.7622837925517445,0.9636490266952572,0.9928204286186556,0
Training_Old,ASMTL,0.4861618433529829,0.8876988579960184,0.9353785256988338,0
Training_Old,CDS2,0.4717337614328365,0.8869012694738848,0.943475522378734,0
Training_Old,SNAP29,0.32214474902160706,0.8472934988006454,0.8790670360926366,0
Training_Old,OXSR1,0.19597428664705713,0.7552877616762494,0.8692931372006157,0
Training_Old,LSM8,0.8444434310473616,0.9839479860037118,0.9951582409632052,0
Training_Old,AP2A1,0.07014618868284378,0.5730936960236189,0.5808999814762789,0
Training_Old,CAVIN2,0.03755402925086624,0.49571318611143433,0.5138807675241717,0
Training_Old,BAG2,0.8239826812801321,0.9815064296357964,0.9938442313514042,0
Training_Old,BAG3,0.21732858986978312,0.7677110828169772,0.7816025387327672,0
Training_Old,MLYCD,0.8726181643242805,0.989448788709926,0.9960969077025672,0
Training_Old,AIFM1,0.5377116112954228,0.9022036585020758,0.9731202820051174,0
Training_Old,EML2,0.737850606695408,0.9605279217845626,0.9843540450268088,0
Training_Old,BPNT1,0.8983788768765201,0.9921509498092368,0.998422098044267,0
Training_Old,DDAH2,0.9677342767211924,0.9954864063133828,0.9998583948507426,0
Training_Old,ABHD16A,0.01594639287837723,0.4057684549293098,0.14618850120763793,0
Training_Old,TXNDC12,0.08393644539155476,0.6040884294529529,0.232911285355311,0
Training_Old,NUDT3,0.26316951281236656,0.8278052680817009,0.8601685945510662,0
Training_Old,NDUFB10,0.8867119188485217,0.989448788709926,0.9976923727776986,0
Training_Old,CLPTM1,0.242410160739483,0.8001304851214254,0.7424567114127056,0
Training_Old,MOCS2,0.8346331349635281,0.9834489367848462,0.9952305078547434,0
Training_Old,TOMM40,0.8018611744370853,0.9773434346302792,0.9942023893650472,0
Training_Old,PEX11B,0.16292439309562243,0.7119310143454388,0.6304445779626066,0
Training_Old,CYB5A,0.3128804318171729,0.8409231970169827,0.8524887438262495,0
Training_Old,ADH1B,0.00878966623327451,0.35119248634787037,0.03748721359354835,-1
Training_Old,LDHA,0.4958378717554306,0.8939531382076433,0.9323150064531452,0
Training_Old,ALDH1A1,0.06522720667189931,0.5554833084316586,0.5069807835688797,0
Training_Old,GLUD1,0.11340642539458756,0.6562037546119697,0.7047079333008546,0
Training_Old,CYB5R3,0.6853008353158937,0.9411232628892084,0.986334499451104,0
Training_Old,GSR,0.48063128749961426,0.8869012694738848,0.9645752102151,0
Training_Old,MT-CO1,0.15437562678620825,0.7057171510226663,0.5871859641903292,0
Training_Old,MT-CO2,0.90545190470606,0.9932478468507332,0.9985073673360382,0
Training_Old,MT-CO3,0.6393623567151847,0.932550619739275,0.9678334987623756,0
Training_Old,SOD1,0.0894438976101871,0.6232994522217815,0.6774140835214738,0
Training_Old,CP,0.8332249580320275,0.9834489367848462,0.9947001492394876,0
Training_Old,F13A1,0.49369262617820187,0.8939531382076433,0.9158644402222634,0
Training_Old,HPRT1,9.28350291082044e-5,0.15763153206544178,0.00571812501476471,1
Training_Old,GOT2,0.6268394705389324,0.9255433365518796,0.9809814457243516,0
Training_Old,PGK1,0.5857455606247822,0.908364110698336,0.9762808787907288,0
Training_Old,AK1,0.656088779564016,0.9395802936264872,0.9807748318375532,0
Training_Old,MT-ATP6,0.2590419812029316,0.827145827681635,0.7881256829336482,0
Training_Old,CA2,0.4948883127123764,0.8939531382076433,0.9359747517333528,0
Training_Old,ASS1,0.00622141023906555,0.32514653199023125,0.03742907534225371,-1
Training_Old,CST3,0.20274536932108048,0.7564660176718055,0.7833611849363714,0
Training_Old,CSTA,0.09156364506193544,0.6263823289459617,0.26029448646854514,0
Training_Old,JCHAIN,0.36590022760554264,0.862068355664064,0.7561317223137678,0
Training_Old,HLA-B,0.5843582669235485,0.908364110698336,0.9463316839656272,0
Training_Old,HLA-DRB1,0.3291529824070146,0.8548593030677044,0.8132326644712247,0
Training_Old,MB,0.08640472246742814,0.6144335819906,0.7049903077889345,0
Training_Old,COL1A1,0.9424321658600184,0.9954864063133828,0.9983140400739556,0
Training_Old,COL3A1,0.37401433406330065,0.8638644081028736,0.7103512296594048,0
Training_Old,COL4A1,0.8179386679039145,0.9815064296357964,0.9842003843252812,0
Training_Old,CRYAB,0.01822072136544806,0.41828438612854674,0.2484253123265267,0
Training_Old,KRT14,0.9681942468177592,0.9954864063133828,0.9994389335070076,0
Training_Old,LMNA,0.6200432029916625,0.9255433365518796,0.9598882709413866,0
Training_Old,TNNC2,0.3423368431459094,0.855652243325369,0.7629645785379684,0
Training_Old,APOE,0.6095318511648402,0.9201796066191154,0.9474976335790783,0
Training_Old,LRG1,0.02461052956931104,0.4462991912265263,0.21420317865433183,0
Training_Old,FN1,0.6565816092968548,0.9395802936264872,0.9442549607194572,0
Training_Old,RBP4,0.2658612168240448,0.8278052680817009,0.7023159598514515,0
Training_Old,TTR,0.9269363292188284,0.9954864063133828,0.9988782131135026,0
Training_Old,PPBP,0.0837488341361921,0.6040884294529529,0.36246068860977343,0
Training_Old,TFRC,0.08140193124491657,0.5948819335268644,0.2618935352250505,0
Training_Old,FTL,0.35051022067966153,0.855652243325369,0.651083325172725,0
Training_Old,FTH1,0.6257719699287895,0.9255433365518796,0.9444877534334714,0
Training_Old,MT2A,0.00631203021382551,0.32514653199023125,0.06657804020754204,0
Training_Old,MT-ND1,0.8981155555852891,0.9921509498092368,0.9980746064296472,0
Training_Old,MT-ND2,0.4428021205361653,0.8796796312115669,0.8903181366730428,0
Training_Old,MT-ND3,0.3824382491715643,0.8638644081028736,0.869933351217471,0
Training_Old,MT-ND4,0.19378388033397348,0.7523374177671911,0.6995514339767089,0
Training_Old,MT-ND5,0.3047007473153895,0.8325070871023319,0.7554237569086082,0
Training_Old,MT-ATP8,0.558646374016005,0.9048014892038364,0.9534125050517483,0
Training_Old,CAT,0.7308830458503711,0.9587732874757664,0.9819008264631768,0
Training_Old,ALDOA,0.6449232438826114,0.9354399355909564,0.9850174602505928,0
Training_Old,CSTB,0.7637159365822161,0.9636490266952572,0.9904944236505748,0
Training_Old,ANXA1,0.22797735745278175,0.7854619558568925,0.702947528775898,0
Training_Old,SOD2,0.686841199044141,0.9411232628892084,0.9771177707765571,0
Training_Old,KRT1,0.910408570247615,0.9932478468507332,0.9969276637860056,0
Training_Old,VWF,0.4636094581636766,0.8853012437989918,0.8811300853217039,0
Training_Old,GAPDH,0.06434684409662791,0.5541385331267451,0.6335162707955508,0
Training_Old,HLA-A,0.406651247787127,0.8760527778984114,0.8929510353131702,0
Training_Old,CAPNS1,0.04670617741925608,0.5305085679144143,0.7215356127214043,0
Training_Old,HSPB1,0.01783953876678551,0.4156948185360369,0.2194627827748436,0
Training_Old,RPN1,0.929436917459777,0.9954864063133828,0.9995742814255564,0
Training_Old,RPN2,0.9864563262127182,0.9958870750292832,0.9999700076301524,0
Training_Old,GNAI2,0.6304339163730446,0.9274758320475892,0.9834662110062172,0
Training_Old,ATP1A1,0.12843400979498118,0.6762281531564756,0.7972255402980025,0
Training_Old,ATP1B1,0.29678277971833184,0.8322638465093714,0.9088090398675452,0
Training_Old,APOD,0.16817402400586554,0.7201474796005275,0.5966801200222513,0
Training_Old,ALDH2,0.5316652498895803,0.9022036585020758,0.935267664335004,0
Training_Old,S100A8,0.3881456312622106,0.8650317615028188,0.7591509961089646,0
Training_Old,SLC25A5,0.8121502871548026,0.9812174171683822,0.9956824656883942,0
Training_Old,SERPING1,0.8440389314522435,0.9839479860037118,0.9943955090536026,0
Training_Old,PCCA,0.8112943616948555,0.9812174171683822,0.9946503295659492,0
Training_Old,PCCB,0.8459166480645,0.9839479860037118,0.9961283445775844,0
Training_Old,EIF2S1,0.2915236390721578,0.8322638465093714,0.9341117411543454,0
Training_Old,RPLP1,0.9649995648318392,0.9954864063133828,0.9997292962702,0
Training_Old,RPLP2,0.1240549418662304,0.6752681371687593,0.6153106108866864,0
Training_Old,RPLP0,0.27055629729807473,0.8322638465093714,0.8195316841778635,0
Training_Old,FABP3,0.23317161244348575,0.7892866411741039,0.8049646575148409,0
Training_Old,CLEC3B,0.6460693211592808,0.9354399355909564,0.9685266766038122,0
Training_Old,SSB,0.9365984306502012,0.9954864063133828,0.9991951380167802,0
Training_Old,ITGB1,0.08836754930183546,0.6218601348680921,0.7557258419978273,0
Training_Old,KRT18,0.3162950910518109,0.8434535761381624,0.7281450458003945,0
Training_Old,KRT8,0.9913239144545364,0.9990503129660636,0.9999677434449072,0
Training_Old,MYL1,0.1697900249675288,0.7201474796005275,0.500619328598732,0
Training_Old,GSN,0.00571922059326447,0.3249336086327226,0.08684594507020746,0
Training_Old,PTMA,0.781249716080887,0.964044286843038,0.9899009434900674,0
Training_Old,ATP5F1B,0.352684392653119,0.855652243325369,0.9207100473193764,0
Training_Old,S100A9,0.2612722608447549,0.8278052680817009,0.6309030536071202,0
Training_Old,S100A6,0.09290131632344892,0.6263823289459617,0.2822916511219544,0
Training_Old,EIF4E,0.3981512318610194,0.8720728289267548,0.9395348992548512,0
Training_Old,CKM,0.23208390692333117,0.7892866411741039,0.8832943298902027,0
Training_Old,ENO1,0.2872952574922148,0.8322638465093714,0.8512190964448116,0
Training_Old,PYGL,0.7697641397215281,0.9636490266952572,0.9854181400743036,0
Training_Old,GPI,0.2312876795499538,0.7878702890475845,0.8903553452165439,0
Training_Old,NPM1,0.948197011101274,0.9954864063133828,0.999595324560066,0
Training_Old,TPM3,0.5921118188331449,0.9101456778570612,0.9100821045178924,0
Training_Old,EPHX1,0.8937280142390678,0.9920527753748756,0.9978424021407232,0
Training_Old,DBI,0.05845989067588933,0.5493760760036969,0.5132073699024355,0
Training_Old,LDHB,0.6692093554021543,0.9411232628892084,0.9689435892163288,0
Training_Old,GPX1,0.04780336302576075,0.5325118116072927,0.6485234109235701,0
Training_Old,P4HB,0.9186051285726474,0.9938126471141084,0.9993937603975146,0
Training_Old,H1-0,0.1479982615769292,0.6915317001116692,0.6369168845658022,0
Training_Old,CTSD,0.09152427691332528,0.6263823289459617,0.6866999579515028,0
Training_Old,ANXA2,0.17311011735210008,0.722976489753774,0.7776044423410162,0
Training_Old,CAPN1,0.340559582531885,0.855652243325369,0.9446574058590418,0
Training_Old,TUBB,0.01037972460038269,0.37557096919395294,0.37900316052068345,0
Training_Old,CA3,0.3838459283438832,0.8638644081028736,0.9162242041699352,0
Training_Old,DCN,0.7681696828745078,0.9636490266952572,0.9851784407806452,0
Training_Old,PSAP,0.2156123875331711,0.76701005697458835,0.7976852367041549,0
Training_Old,PFN1,0.99557336423242,0.9995600586441044,0.9999981999124332,0
Training_Old,BPGM,0.6719786783544069,0.9411232628892084,0.9744026655402146,0
Training_Old,APRT,0.29982599315261405,0.8322638465093714,0.895346102401558,0
Training_Old,EPRS1,0.9887538716929564,0.9977296593480764,0.9999914661536802,0
Training_Old,CTSB,0.16004087044313237,0.7092533704051387,0.7506459405166532,0
Training_Old,HSP90AA1,0.6213470107644605,0.9255433365518796,0.9817105069936832,0
Training_Old,UQCRH,0.5188974474516901,0.9022036585020758,0.963035395335414,0
Training_Old,TPM2,0.4118967442855387,0.8760527778984114,0.7968494638548196,0
Training_Old,FH,0.05398608564909209,0.5457266217037436,0.6959617814056854,0
Training_Old,COL1A2,0.8554054107834405,0.9894155292205404,0.9870903817788144,0
Training_Old,ANXA6,0.27434838000524836,0.8322638465093714,0.90934085435995,0
Training_Old,PFKM,0.8405908125124085,0.9839479860037118,0.9960625740775702,0
Training_Old,HSP90AB1,0.3924298360601486,0.8696871078268981,0.937888614821107,0
Training_Old,SOD3,0.04061050682477167,0.5095315396891543,0.24942108463218135,0
Training_Old,CTSG,0.8013102157550542,0.9773434346302792,0.9784156356112526,0
Training_Old,PDHA1,0.98395694652395,0.9954864063133828,0.9999786293400736,0
Training_Old,COL4A2,0.8854745421106027,0.989448788709926,0.9946792135838451,0
Training_Old,CYC1,0.4910182164304274,0.8916857034402946,0.9562379237514372,0
Training_Old,MYL3,0.9012326828637734,0.9932478468507332,0.9958774095144548,0
Training_Old,SNRNP70,0.4394021682428687,0.8796373263781408,0.9110807421325368,0
Training_Old,NFIC,0.34994521420983216,0.855652243325369,0.8728343955920296,0
Training_Old,VIM,0.33615270622845217,0.8548593030677044,0.818152791867761,0
Training_Old,SERPINF2,0.6452075208954121,0.9354399355909564,0.9697351055504302,0
Training_Old,RPS17,0.02633711030081087,0.4462991912265263,0.38130395062662614,0
Training_Old,KRT19,0.5431448990664813,0.9022036585020758,0.895008415569413,0
Training_Old,ANXA5,0.6494780295811564,0.936318917411908,0.9794272770501056,0
Training_Old,RPSA,0.02762766162494133,0.4488432411682777,0.4699810655670906,0
Training_Old,SNRPA,0.5371544187130388,0.9022036585020758,0.958431622072102,0
Training_Old,ENO2,0.14292581684022648,0.6912435967267507,0.710060305453983,0
Training_Old,ACAA1,0.44802506279160104,0.8802129605728943,0.9347101960938063,0
Training_Old,GSTP1,0.02550327230596406,0.4462991912265263,0.4824137472596002,0
Training_Old,LGALS1,0.9966883845866032,0.9995600586441044,0.9999977943899602,0
Training_Old,QDPR,0.12595062631736556,0.6762281531564756,0.7335913444453775,0
Training_Old,HMGB1,0.17126401637589625,0.7219752546624609,0.8100578084599115,0
Training_Old,RBP1,NA,NA,NA,0
Training_Old,FBP1,0.3030991921099142,0.8322638465093714,0.7568318356834017,0
Training_Old,GSTM1,0.2743800311857429,0.8322638465093714,0.4613510745697803,0
Training_Old,TPM1,0.3554053920326402,0.8575118656902375,0.7387065848375449,0
Training_Old,CLTB,0.8427212836036724,0.9839479860037118,0.9971237021016972,0
Training_Old,ANXA4,0.4554469205394118,0.8815076258918112,0.9359977588853348,0
Training_Old,HMOX1,0.4564549357410992,0.8815076258918112,0.8671216465053974,0
Training_Old,DLD,0.5510476633846352,0.9022036585020758,0.9738409142708412,0
Training_Old,HNRNPA1,0.7068082037309389,0.9496049149362232,0.9811663655975476,0
Training_Old,COX6C,0.5245981148694239,0.9022036585020758,0.9387921075373314,0
Training_Old,PARP1,0.20750868792366425,0.7569228823744022,0.8298869231972583,0
Training_Old,IFIT2,0.3492412617472589,0.855652243325369,0.878434177259565,0
Training_Old,UCHL1,0.5891354408896312,0.908364110698336,0.9367213249031678,0
Training_Old,LTA4H,0.5865759368205332,0.908364110698336,0.9772550847348176,0
Training_Old,ALDOC,0.6263395132164711,0.9255433365518796,0.9038463644199916,0
Training_Old,LIMS3,0.16181743769483803,0.7109698936461699,0.7326963509217422,0
Training_Old,HSPA1A,0.2164270033226945,0.76701005697458835,0.8449979418917313,0
Training_Old,CALM1,0.09357276756270858,0.6273831272775889,0.6916476299838182,0
Training_Old,FDX1,0.2825751142838885,0.8322638465093714,0.7519339812309831,0
Training_Old,COX8A,0.5767478411167255,0.908364110698336,0.9428524143948012,0
Training_Old,GAA,0.6753103004604255,0.9411232628892084,0.975563202768186,0
Training_Old,RRAS,0.7816219334872906,0.964044286843038,0.9928957701747174,0
Training_Old,ARAF,0.6214965423831529,0.9255433365518796,0.9544390819345444,0
Training_Old,DLAT,0.6776550379548116,0.9411232628892084,0.9890697723995544,0
Training_Old,TXN,0.41730267692954226,0.8760527778984114,0.9360001377605188,0
Training_Old,COX5B,0.3064167350742284,0.8338777421362406,0.8594403903856088,0
Training_Old,MAPT,0.4696744132385253,0.8869012694738848,0.9480880471376762,0
Training_Old,PRKAR1A,0.9800265006200488,0.9954864063133828,0.9999631975098232,0
Training_Old,ESD,0.7125316996370655,0.9518122752255262,0.9830689158249082,0
Training_Old,HSPD1,0.6244001859484969,0.9255433365518796,0.983166561126724,0
Training_Old,THRB,0.47186379462589434,0.8869012694738848,0.8163123170853058,0
Training_Old,CLU,0.6256021539085301,0.9255433365518796,0.9578936170825828,0
Training_Old,MYL2,0.4833443944907393,0.8869012694738848,0.8583485580581949,0
Training_Old,HSPA5,0.2992711697429501,0.8322638465093714,0.9134852698044368,0
Training_Old,LAMC1,0.9531837401283868,0.9954864063133828,0.9993084974230048,0
Training_Old,MYH3,0.37905599391358513,0.8638644081028736,0.6736775324910124,0
Training_Old,HSPA8,0.8137058348278086,0.9812174171683822,0.9970198009865434,0
Training_Old,EPB41,0.20168870670643915,0.7564660176718055,0.6546676700504693,0
Training_Old,PDHB,0.7531902018369561,0.9636490266952572,0.9941845358051764,0
Training_Old,DBT,0.7659267078868948,0.9636490266952572,0.9882831905219231,0
Training_Old,PYGB,0.1348865598394569,0.6762281531564756,0.7583679706650374,0
Training_Old,PYGM,0.1557842033722571,0.7076078922841695,0.7846033986469021,0
Training_Old,RALA,0.9420499151975434,0.9954864063133828,0.9995857134698384,0
Training_Old,SPTB,0.5300447522484971,0.9022036585020758,0.9470879037845092,0
Training_Old,LAMP1,0.5338748314886446,0.9022036585020758,0.963269974053301,0
Training_Old,ACADM,0.41100064918862667,0.8760527778984114,0.9180583088619636,0
Training_Old,UBL4A,0.3364741928995365,0.8548593030677044,0.8717363169818045,0
Training_Old,DMD,0.0886268468727726,0.6218601348680921,0.7056399378337588,0
Training_Old,MTHFD1,0.4752600636662633,0.8869012694738848,0.967548029746734,0
Training_Old,ADH5,0.3010929073311769,0.8322638465093714,0.888831343614465,0
Training_Old,PABPC1,0.5074490527747849,0.899754204380663,0.9699933187366944,0
Training_Old,HARS1,0.985417789986992,0.9954864063133828,0.9999796152910214,0
Training_Old,COL6A1,0.685610650141387,0.9411232628892084,0.9559458653088928,0
Training_Old,COL6A2,0.4228336426588105,0.8760527778984114,0.8027695568442127,0
Training_Old,COL6A3,0.3716574892619891,0.8638644081028736,0.7760718434117426,0
Training_Old,SLC25A4,0.7268026621418195,0.9569147359342124,0.9860741515248694,0
Training_Old,SLC25A6,0.9720504732743578,0.9954864063133828,0.999811116041656,0
Training_Old,IMPDH2,0.1722495257704627,0.722976489753774,0.8149861462983798,0
Training_Old,CKB,0.2821097683723033,0.8322638465093714,0.896970308553146,0
Training_Old,ANXA3,4.740576061518499e-4,0.16809033211750346,0.01237764034405024,-1
Training_Old,BCKDHA,0.396182303894946,0.8719454266518887,0.8879196522397372,0
Training_Old,ACTN1,0.44975137802345166,0.8805933127838554,0.7359196821171456,0
Training_Old,MYH1,0.7253750184104013,0.9569147359342124,0.9607721793516996,0
Training_Old,MYH7,0.43820388157385626,0.8796373263781408,0.8182297375903447,0
Training_Old,PEPD,0.1687912400125022,0.7201474796005275,0.7742066002854101,0
Training_Old,XRCC6,0.7681013231618318,0.9636490266952572,0.9935996158179872,0
Training_Old,XRCC5,0.3610428594812949,0.860596056115936,0.928756744531314,0
Training_Old,COX4I1,0.9315635140761148,0.9954864063133828,0.9992791738625068,0
Training_Old,IFITM1,0.364192040338573,0.8613366060415075,0.8892357361242381,0
Training_Old,LAMP2,0.3611777737609082,0.860596056115936,0.871533703234411,0
Training_Old,RNH1,0.28784388302103253,0.8322638465093714,0.8998942061057412,0
Training_Old,MYH8,0.9734758443224985,0.9954864063133828,0.9997066860087102,0
Training_Old,VCAN,0.00363415884074264,0.3249336086327226,0.17424209754698225,0
Training_Old,EEF2,0.1414316251089587,0.6882571249541954,0.8499491016758686,0
Training_Old,KRT10,0.6275464289499487,0.9255433365518796,0.937837431550236,0
Training_Old,KRT5,0.8459335952961119,0.9839479860037118,0.9896933202599488,0
Training_Old,PDIA4,0.05413293987708172,0.5457266217037436,0.41615214173954473,0
Training_Old,TPT1,0.655240009354287,0.9395802936264872,0.977803890787099,0
Training_Old,ALAD,0.528246088859627,0.9022036585020758,0.9463501574361792,0
Training_Old,LCP1,0.00348864849869667,0.3249336086327226,0.16002283859467206,0
Training_Old,PLS3,0.16442492051314708,0.7145379261805898,0.7235845351855373,0
Training_Old,APEH,0.7282969075422498,0.9569373016187448,0.9925760807181924,0
Training_Old,ETFA,0.34990252528951904,0.855652243325369,0.9003101493620149,0
Training_Old,TNNT1,0.7866672842765564,0.967641994404244,0.9791270900181892,0
Training_Old,GYS1,0.3031670579254229,0.8322638465093714,0.8835182900232834,0
Training_Old,PRKAR2A,0.7138380605905685,0.95238533415494675,0.9916494542233034,0
Training_Old,ENO3,0.11374934300750456,0.6563896514531411,0.7547802976840975,0
Training_Old,CD59,0.5604112508074126,0.9048842214871984,0.971995805822318,0
Training_Old,MIF,0.5489097015182915,0.9022036585020758,0.9584270097361994,0
Training_Old,CD99,0.06713031791873884,0.5626159977951446,0.44466973701785223,0
Training_Old,PRKCSH,0.8642840429898065,0.9894155292205404,0.9979269820580438,0
Training_Old,FDPS,0.5486175520566079,0.9022036585020758,0.978846224052826,0
Training_Old,COX7A2,0.31079020579358324,0.8383000186922706,0.8491987570343272,0
Training_Old,NID1,0.6443525788287765,0.9354399355909564,0.9507974506634568,0
Training_Old,AKR1A1,0.9416205022120724,0.9954864063133828,0.9995741133045444,0
Training_Old,PKM,0.10876558788138271,0.6536696690105152,0.747943978402813,0
Training_Old,ACYP2,0.4751676582664348,0.8869012694738848,0.9548074263956688,0
Training_Old,HSP90B1,0.14575097227906034,0.6915317001116692,0.7968999597469453,0
Training_Old,MYL6B,0.6265898087078601,0.9255433365518796,0.913831619732945,0
Training_Old,SLC2A4,0.02501653032634204,0.4462991912265263,0.2264760208350776,0
Training_Old,IDE,0.3466595559429797,0.855652243325369,0.910477003822116,0
Training_Old,COX6B1,0.4263161089160003,0.8760527778984114,0.917214254193331,0
Training_Old,HNRNPL,0.1749708488271872,0.7237452654912476,0.7794481512146758,0
Training_Old,DARS1,0.5847886573031594,0.908364110698336,0.9710851674029112,0
Training_Old,JUP,0.20310288852500835,0.7564660176718055,0.6725294104318257,0
Training_Old,UQCRB,0.4010526352022116,0.874120913877266,0.937153427926758,0
Training_Old,CPA3,0.10312750318462408,0.6473279764191526,0.49540787916110246,0
Training_Old,FABP4,0.1876361776046231,0.7424859223567235,0.7965128658539036,0
Training_Old,GLUL,0.14669335719344037,0.6915317001116692,0.6083877755063418,0
Training_Old,AKR1B1,0.22124014548812113,0.7723292351585319,0.8586037088402967,0
Training_Old,GSPT1,0.8986670298224761,0.9921509498092368,0.9989034965675726,0
Training_Old,PGAM2,0.6806940253419393,0.9411232628892084,0.9850153652923448,0
Training_Old,EZR,0.308631346996463,0.8365679697765879,0.7937463285429881,0
