pathway,pval,padj,foldEnrichment,overlap,size,overlapGenes,database,odds_ratio,module,Description
REACTOME_SMOOTH_MUSCLE_CONTRACTION,0.018709497351831045,0.3115131309079869,2.708974358974359,6,24,,Reactome,3.3509700176366843,yellow,Smooth Muscle Contraction
REACTOME_APOPTOTIC_EXECUTION_PHASE,0.020093120262260414,0.3186194784444151,3.00997150997151,5,18,,Reactome,3.8562753036437245,yellow,Apoptotic Execution Phase
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,0.026418104832964334,0.32474938623936644,2.1671794871794874,8,40,,GO:BP,2.521390374331551,yellow,Negative Regulation Of Protein Containing Complex Assembly
GOSLIM_WOUND_HEALING,0.04785098860976372,0.3828079088781098,1.7274619100706057,11,69,,GO Slim,1.9171664167916043,yellow,Wound Healing
GOBP_NUCLEUS_ORGANIZATION,0.03196322878451808,0.3881799351180027,2.2309200603318247,7,34,,GO:BP,2.6077620173364853,yellow,Nucleus Organization
HALLMARK_APOPTOSIS,0.05483324927609862,0.39479939478791004,1.99608636977058,7,38,,Hallmark,2.2664722031571722,yellow,Apoptosis
GOBP_WOUND_HEALING,0.03527137398889642,0.423256487866757,1.7571725571725572,12,74,,GO:BP,1.9629825489159176,yellow,Wound Healing
GOBP_NUCLEAR_ENVELOPE_ORGANIZATION,0.03804049403683447,0.4511155057544605,2.5799755799755797,5,21,,GO:BP,3.1282894736842106,yellow,Nuclear Envelope Organization
GOBP_GASTRULATION,0.042643260508528576,0.4884591658249637,2.8895726495726497,4,15,,GO:BP,3.6306520704426464,yellow,Gastrulation
GOBP_NEURON_PROJECTION_GUIDANCE,0.042643260508528576,0.4884591658249637,2.8895726495726497,4,15,,GO:BP,3.6306520704426464,yellow,Neuron Projection Guidance
GOBP_SCHWANN_CELL_DIFFERENTIATION,0.042643260508528576,0.4884591658249637,2.8895726495726497,4,15,,GO:BP,3.6306520704426464,yellow,Schwann Cell Differentiation
GOBP_MYOTUBE_DIFFERENTIATION,0.0592847896606465,0.6714502019992322,1.71998371998372,10,63,,GO:BP,1.9020907700152982,yellow,Myotube Differentiation
GOBP_GLIAL_CELL_DEVELOPMENT,0.06345895805000065,0.7029299968615457,2.2574786324786325,5,24,,GO:BP,2.6301939058171744,yellow,Glial Cell Development
GOBP_RESPIRATORY_SYSTEM_DEVELOPMENT,0.06345895805000065,0.7029299968615457,2.2574786324786325,5,24,,GO:BP,2.6301939058171744,yellow,Respiratory System Development
GOBP_NEGATIVE_REGULATION_OF_TRANSLATION,0.06802455036962235,0.7453124649193406,2.0317307692307693,6,32,,GO:BP,2.31013431013431,yellow,Negative Regulation Of Translation
GOBP_RENAL_SYSTEM_DEVELOPMENT,0.07362880317515913,0.7895514212825575,2.167179487179487,5,25,,GO:BP,2.4973684210526317,yellow,Renal System Development
GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY,0.076976583727993,0.7999216123486284,2.407977207977208,4,18,,GO:BP,2.8481675392670156,yellow,Positive Regulation Of Actin Filament Bundle Assembly
GOBP_SMOOTH_MUSCLE_CELL_PROLIFERATION,0.076976583727993,0.7999216123486284,2.407977207977208,4,18,,GO:BP,2.8481675392670156,yellow,Smooth Muscle Cell Proliferation
REACTOME_MITOTIC_PROPHASE,0.05413615373788203,0.819424508850669,2.3556298773690076,5,23,,Reactome,2.7777777777777777,yellow,Mitotic Prophase
REACTOME_CELL_CELL_COMMUNICATION,0.06548912689594955,0.9481686633196172,1.5651851851851852,13,90,,Reactome,1.7077922077922079,yellow,Cell Cell Communication
GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION,0.0953542777800839,0.9516545742804413,1.6253846153846154,9,60,,GO:BP,1.77134724857685,yellow,Positive Regulation Of Cell Adhesion
GOBP_NEGATIVE_REGULATION_OF_ORGANELLE_ORGANIZATION,0.09751434262995623,0.963671150696038,1.570419918246005,10,69,,GO:BP,1.7031607879065507,yellow,Negative Regulation Of Organelle Organization
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,1.2862146858618878e-58,1.296504403348783e-55,10.290858283433133,61,75,,GO:BP,79.41509433962264,green,ATP Synthesis Coupled Electron Transport
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,2.1965916337714753e-51,7.314650140459013e-49,7.953122326775022,66,105,,Reactome,31.952779893373954,green,Respiratory Electron Transport
GOBP_PROTON_TRANSMEMBRANE_TRANSPORT,4.278370007481535e-38,1.0781492418853468e-35,7.562530112189415,52,87,,GO:BP,24.688695652173912,green,Proton Transmembrane Transport
KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_I,2.6307574325444157e-36,2.7622953041716363e-35,11.109683072878633,36,41,,KEGG,106.68091603053435,green,Reference Electron Transfer In Complex I
GOBP_CELLULAR_RESPIRATION,6.321340509548918e-33,1.2743822467250618e-30,4.709614105123087,67,180,,GO:BP,10.868230088495576,green,Cellular Respiration
REACTOME_COMPLEX_I_BIOGENESIS,1.315904883172614e-32,1.4606544203216016e-30,9.554075522424538,37,49,,Reactome,45.87051282051282,green,Complex I Biogenesis
KEGG_MEDICUS_REFERENCE_MITOCHONDRIAL_COMPLEX_UCP1_IN_THERMOGENESIS,6.544746354331829e-29,2.29066122401614e-28,8.856886227544909,35,50,,KEGG,34.13383838383838,green,Reference Mitochondrial Complex Ucp1 In Thermogenesis
GOSLIM_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,4.6218287558589307e-29,1.1092389014061434e-27,4.097063016823496,68,210,,GO Slim,8.726134585289515,green,Generation Of Precursor Metabolites And Energy
HALLMARK_OXIDATIVE_PHOSPHORYLATION,5.013974965255742e-29,1.805030987492067e-27,4.785313987409796,59,156,,Hallmark,10.413421153111875,green,OXPHOS
GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS,1.660948541833353e-27,2.0927951627100245e-25,7.80249500998004,37,60,,GO:BP,23.796321070234114,green,Proton Motive Force Driven ATP Synthesis
GOSLIM_MITOCHONDRION_ORGANIZATION,1.412722869269643e-18,1.6952674431235714e-17,4.283983214673016,43,127,,GO Slim,7.686827956989247,green,Mitochondrion Organization
GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS,2.519502090753226e-19,2.3087800977084108e-17,5.061077844311377,38,95,,GO:BP,9.762273901808786,green,Ribose Phosphate Biosynthetic Process
KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_IV,1.612728819739842e-17,4.233413151817085e-17,12.652694610778443,15,15,,KEGG,Inf,green,Reference Electron Transfer In Complex Iv
GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_CYTOCHROME_C_TO_OXYGEN,1.8516997507663005e-17,1.435779499055716e-15,11.90841845720324,16,17,,GO:BP,206.09271523178808,green,Mitochondrial Electron Transport Cytochrome C To Oxygen
GOBP_MITOCHONDRION_ORGANIZATION,4.807950821270382e-17,3.461724591314675e-15,3.8661011310711912,44,144,,GO:BP,6.603577235772358,green,Mitochondrion Organization
GOBP_ATP_METABOLIC_PROCESS,7.651690744951374e-16,5.1419361806073236e-14,4.044713850986551,39,122,,GO:BP,6.838949548192771,green,ATP Metabolic Process
REACTOME_COMPLEX_IV_ASSEMBLY,1.7755226774289304e-15,1.4781226289595844e-13,9.109940119760479,18,25,,Reactome,33.46308724832215,green,Complex Iv Assembly
REACTOME_CYTOPROTECTION_BY_HMOX1,5.720784243337287e-14,3.810042306062632e-12,9.201959716929778,16,22,,Reactome,34.260485651214125,green,Cytoprotection By Hmox1
GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY,1.8952006551077072e-12,9.551811301742844e-11,6.172046151599241,20,41,,GO:BP,12.471655328798185,green,Mitochondrial Respiratory Chain Complex Assembly
GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY,9.587063924925025e-11,4.601790683964012e-9,7.701640197865139,14,23,,GO:BP,19.69353667392883,green,NADH Dehydrogenase Complex Assembly
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT,1.0554427848732748e-10,5.857707456046675e-9,5.4636635819270545,19,44,,Reactome,9.864594594594594,green,Mitochondrial Protein Import
REACTOME_TP53_REGULATES_METABOLIC_GENES,2.367906596581543e-9,1.126446995230934e-7,5.246239228859355,17,41,,Reactome,9.07611111111111,green,Tp53 Regulates Metabolic Genes
REACTOME_PROTEIN_LOCALIZATION,1.351501246858168e-7,5.625623940047125e-6,3.4961393003466745,21,76,,Reactome,4.9453300124533,green,Protein Localization
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRIAL_MEMBRANE,1.8414723397388101e-7,8.437291447530549e-6,7.029274783765802,10,18,,GO:BP,15.429936305732484,green,Establishment Of Protein Localization To Mitochondrial Membrane
GOBP_MITOCHONDRIAL_MEMBRANE_ORGANIZATION,3.8349303508921957e-7,1.680699910304058e-5,4.131492117805206,16,49,,GO:BP,6.142484447120209,green,Mitochondrial Membrane Organization
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53,5.092154484916154e-7,1.8840971594189772e-5,3.673362951516322,18,62,,Reactome,5.22208663819402,green,Transcriptional Regulation By Tp53
REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION,3.0296411743742753e-6,1.0088705110666336e-4,3.1631736526946104,19,76,,Reactome,4.254504504504505,green,Mitochondrial Protein Degradation
GOBP_INNER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION,5.369969716275812e-6,2.255387280835841e-4,4.799297955812513,11,29,,GO:BP,7.552706552706553,green,Inner Mitochondrial Membrane Organization
REACTOME_COMPLEX_III_ASSEMBLY,9.614092971637321e-6,2.9104481450502074e-4,6.3263473053892225,8,16,,Reactome,12.18867924528302,green,Complex Iii Assembly
GOBP_PROTEIN_LOCALIZATION_TO_MITOCHONDRION,2.267911044037088e-5,9.144217329557538e-4,4.217564870259482,11,33,,GO:BP,6.166666666666667,green,Protein Localization To Mitochondrion
GOBP_PROTEIN_INSERTION_INTO_MEMBRANE,3.899830318110443e-5,0.001511934215636664,4.362998141647739,10,29,,GO:BP,6.459939658062353,green,Protein Insertion Into Membrane
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION,4.269052067265777e-5,0.0015937794384458903,3.2803282324240404,14,54,,GO:BP,4.360130718954248,green,Establishment Of Protein Localization To Mitochondrion
REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY,1.0570430871815066e-4,0.0029332945669286806,5.535553892215568,7,16,,Reactome,9.415972222222223,green,Pink1 Prkn Mediated Mitophagy
REACTOME_MITOCHONDRIAL_TRANSLATION,2.667665379598134e-4,0.00683332747235522,3.3138009694895922,11,42,,Reactome,4.355872622001654,green,Mitochondrial Translation
GOBP_CYTOCHROME_COMPLEX_ASSEMBLY,6.114835149708577e-4,0.02201340653895088,5.061077844311377,6,15,,GO:BP,8.020703933747413,green,Cytochrome Complex Assembly
HALLMARK_ADIPOGENESIS,0.0014880175694462104,0.026784316250031786,2.1087824351297404,18,108,,Hallmark,2.491275167785235,green,Adipogenesis
REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,0.0021876221958437277,0.048565212747730756,2.15365014651548,16,94,,Reactome,2.5376124978773986,green,Cellular Response To Chemical Stress
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE,0.0026172839939027103,0.09097318158117007,2.448908634344215,12,62,,GO:BP,2.935741935483871,green,Establishment Of Protein Localization To Membrane
REACTOME_CRISTAE_FORMATION,0.016281448092468544,0.33885763842450156,2.8117099135063204,6,27,,Reactome,3.4161490683229814,green,Cristae Formation
REACTOME_SELECTIVE_AUTOPHAGY,0.03849852669866205,0.7541181994502626,2.160216153059734,7,41,,Reactome,2.460294117647059,green,Selective Autophagy
REACTOME_MITOCHONDRIAL_BIOGENESIS,0.04323353430434998,0.7998203846304747,2.1087824351297404,7,42,,Reactome,2.38875,green,Mitochondrial Biogenesis
GOBP_NEGATIVE_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION,7.502131340468355e-46,7.562148391192102e-43,19.26915059927045,35,38,,GO:BP,355.12626262626264,red,Negative Regulation Of Syncytium Formation By Plasma Membrane Fusion
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,4.689480189038229e-42,1.5615969029497304e-39,11.954738330975953,44,77,,Reactome,46.292397660818715,red,Response Of Eif2ak4 Gcn2 To Amino Acid Deficiency
GOBP_SYNCYTIUM_FORMATION,2.2764173028176354e-40,5.736571603100441e-38,16.27172717271727,35,45,,GO:BP,106.16666666666667,red,Syncytium Formation
REACTOME_RRNA_PROCESSING,4.493366182248747e-40,7.481454693444164e-38,11.533257171871034,43,78,,Reactome,41.87733990147783,red,Rrna Processing
KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION,6.240314364364627e-38,1.3104660165165717e-36,11.954738330975957,40,70,,KEGG,43.322404371584696,red,Reference Translation Initiation
GOSLIM_CYTOPLASMIC_TRANSLATION,6.166836361727948e-37,1.4800407268147077e-35,7.924542454245424,50,132,,GO Slim,23.07508369201339,red,Cytoplasmic Translation
GOBP_CYTOPLASMIC_TRANSLATION,2.111281750246028e-36,4.256344008495992e-34,8.299157188446117,48,121,,GO:BP,24.05582837942621,red,Cytoplasmic Translation
GOBP_MYOTUBE_DIFFERENTIATION,2.54123499470216e-32,4.269274791099629e-30,11.622662266226623,35,63,,GO:BP,37.57575757575758,red,Myotube Differentiation
REACTOME_RIBOSOME_QUALITY_CONTROL_RQC_COMPLEX_EXTRACTS_AND_DEGRADES_NASCENT_PEPTIDE,1.4913601327160106e-31,5.518032491049239e-30,9.814692580369147,38,81,,Reactome,27.619785898855667,red,Ribosome Quality Control Rqc Complex Extracts And Degrades Nascent Peptide
REACTOME_SIGNALING_BY_ROBO_RECEPTORS,1.0519407269132437e-27,2.919135517184251e-26,6.973597359735973,42,126,,Reactome,16.338983050847457,red,Signaling By Robo Receptors
GOBP_STRIATED_MUSCLE_CONTRACTION,9.845889111055129e-27,1.4178080319919386e-24,7.417371737173718,39,110,,GO:BP,17.19650159018628,red,Striated Muscle Contraction
GOBP_STRIATED_MUSCLE_CELL_DIFFERENTIATION,2.1609356750645184e-25,2.722778950581293e-23,6.914499077026347,39,118,,GO:BP,15.39138423846468,red,Striated Muscle Cell Differentiation
GOSLIM_MUSCLE_SYSTEM_PROCESS,1.2521341124415028e-20,1.5025609349298033e-19,4.9869329956251445,41,172,,GO Slim,9.811832061068703,red,Muscle System Process
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,1.3655911683518608e-20,3.498014300470536e-19,4.8278750952018274,42,182,,Reactome,9.51864406779661,red,Metabolism Of Amino Acids And Derivatives
REACTOME_TRANSLATION,6.61772612202293e-20,1.574073427595454e-18,4.166045175946166,46,231,,Reactome,8.25965601965602,red,Translation
GOSLIM_RIBOSOME_BIOGENESIS,3.6907666866372464e-7,2.952613349309797e-6,4.8815181518151824,14,60,,GO Slim,6.877561219390305,red,Ribosome Biogenesis
GOBP_RIBOSOME_BIOGENESIS,1.006033393876485e-7,9.218924191159063e-6,4.981140971239981,15,63,,GO:BP,7.136627906976744,red,Ribosome Biogenesis
GOBP_RNA_SPLICING,5.482643586037016e-7,4.2511574882502395e-5,4.419885650536885,15,71,,GO:BP,6.092192691029901,red,RNA Splicing
GOBP_REGULATION_OF_TRANSLATION,9.971527139203647e-7,7.179499540226625e-5,3.5864214992927863,18,105,,GO:BP,4.798504362276693,red,Regulation Of Translation
GOBP_NEGATIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS,8.054586686386248e-6,5.074389612423336e-4,6.973597359735974,8,24,,GO:BP,10.731182795698924,red,Negative Regulation Of Mrna Metabolic Process
GOBP_MRNA_CATABOLIC_PROCESS,2.0442024679783104e-5,0.0012050215265260163,4.865300483536727,10,43,,GO:BP,6.59007659007659,red,Mrna Catabolic Process
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS,2.1518241545107432e-5,0.0012050215265260163,7.322277227722773,7,20,,GO:BP,11.450900163666121,red,Nuclear Transcribed Mrna Catabolic Process
GOBP_MEMBRANELESS_ORGANELLE_ASSEMBLY,7.530655669811065e-5,0.0036147147215093113,2.885626493683851,16,116,,GO:BP,3.5990588235294116,red,Membraneless Organelle Assembly
GOBP_NEGATIVE_REGULATION_OF_TRANSLATION,8.367187330418639e-5,0.0038336931041190857,5.23019801980198,8,32,,GO:BP,7.125448028673835,red,Negative Regulation Of Translation
REACTOME_MRNA_POLYADENYLATION,3.801578765903838e-4,0.00843950486030652,4.8815181518151824,7,30,,Reactome,6.439870490286771,red,Mrna Polyadenylation
GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,2.3087969963375867e-4,0.00930906948923315,6.276237623762376,6,20,,GO:BP,9.013533834586466,red,Regulation Of Signal Transduction By p53 Class Mediator
GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION,2.51560208708877e-4,0.009752795783790309,4.523414503612523,8,37,,GO:BP,5.882091212458287,red,Regulation Of Translational Initiation
GOBP_PROTEIN_RNA_COMPLEX_ORGANIZATION,2.6977537476377723e-4,0.010071613991181018,3.3842457775189283,11,68,,GO:BP,4.192007797270955,red,Protein RNA Complex Organization
GOBP_NEGATIVE_REGULATION_OF_CATABOLIC_PROCESS,4.5275024191991295e-4,0.016299008709116866,3.1962321232123214,11,72,,GO:BP,3.9091074681238616,red,Negative Regulation Of Catabolic Process
GOBP_POSITIVE_REGULATION_OF_TRANSLATION,6.300642924517806e-4,0.02117016022637983,3.9849127769919845,8,42,,GO:BP,5.004427577482606,red,Positive Regulation Of Translation
REACTOME_MRNA_SPLICING,0.0012296889309064858,0.024087436117168223,4.067931793179318,7,36,,Reactome,5.0920763022743945,red,Mrna Splicing
HALLMARK_MYC_TARGETS_V1,8.088021148049258e-4,0.02911687613297733,2.4516553217821784,15,128,,Hallmark,2.9311586746244083,red,MYC Targets V1
REACTOME_DENGUE_VIRUS_HOST_INTERACTIONS,0.002084413969885225,0.03856165844287666,3.347326732673267,8,50,,Reactome,4.034818228366616,red,Dengue Virus Host Interactions
GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,0.0015380803035747773,0.04698136200010229,5.505471599791558,5,19,,GO:BP,7.433035714285714,red,Negative Regulation Of Ubiquitin Dependent Protein Catabolic Process
GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATION,0.0015380803035747773,0.04698136200010229,5.505471599791558,5,19,,GO:BP,7.433035714285714,red,Regulation Of Cytoplasmic Translation
GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION,0.0016417723754484632,0.048673722189766205,4.483026874115983,6,28,,GO:BP,5.712918660287081,red,Establishment Of RNA Localization
HALLMARK_G2M_CHECKPOINT,0.003973257376274646,0.07151863277294362,3.8037803780378034,6,33,,Hallmark,4.643274853801169,red,G2M Checkpoint
GOBP_REGULATION_OF_RNA_SPLICING,0.0028548611332937968,0.07993611173222631,4.0491855637176615,6,31,,GO:BP,5.01978947368421,red,Regulation Of RNA Splicing
GOBP_NEURON_PROJECTION_GUIDANCE,0.004466810583913917,0.11544987355346739,5.578877887788779,4,15,,GO:BP,7.501405810684161,red,Neuron Projection Guidance
REACTOME_SENSORY_PROCESSING_OF_SOUND,0.007233855518665559,0.12044369438578155,4.922539312754805,4,17,,Reactome,6.340999206978588,red,Sensory Processing Of Sound
REACTOME_PKR_MEDIATED_SIGNALING,0.007871411358052825,0.12481809439198052,3.8742207554088743,5,27,,Reactome,4.711174242424242,red,Pkr Mediated Signaling
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,0.012856018114510865,0.19459336509691447,2.711954528786212,7,54,,Reactome,3.113399728383884,red,Activation Of The Mrna Upon Binding Of The Cap Binding Complex And Eifs And Subsequent Binding To 43s
REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY,0.01624704412089295,0.22542773717738968,3.268873762376238,5,32,,Reactome,3.8290895061728394,red,Sars Cov 2 Modulates Host Translation Machinery
GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS,0.014236515923825046,0.33373041979571266,3.3743213030980517,5,31,,GO:BP,3.9783653846153846,red,Negative Regulation Of Proteolysis
REACTOME_ANTIMICROBIAL_MECHANISM_OF_IFN_STIMULATED_GENES,0.027041555085549385,0.3601935137395178,2.56172964235199,6,49,,Reactome,2.8920440636474907,red,Antimicrobial Mechanism Of Ifn Stimulated Genes
GOBP_CELL_RECOGNITION,0.01850280040878321,0.4054526698272495,3.803780378037804,4,22,,GO:BP,4.56815578465063,red,Cell Recognition
GOSLIM_DNA_RECOMBINATION,0.0694512699001995,0.41670761940119694,2.5358535853585358,4,33,,GO Slim,2.8197653750444367,red,DNA Recombination
REACTOME_SARS_COV_1_HOST_INTERACTIONS,0.03509255176065203,0.44945460524219716,2.4139375476009137,6,52,,Reactome,2.699313501144165,red,Sars Cov 1 Host Interactions
GOBP_RIBOSOME_ASSEMBLY,0.02159386384381319,0.4631194628630574,3.638398622470943,4,23,,GO:BP,4.3255561584373305,red,Ribosome Assembly
GOSLIM_NUCLEOCYTOPLASMIC_TRANSPORT,0.12609673094755197,0.6052643085482494,1.867927864214993,5,56,,GO Slim,2.00265522875817,red,Nucleocytoplasmic Transport
GOBP_MALE_SEX_DIFFERENTIATION,0.03171693108254914,0.6660555527335319,4.184158415841584,3,15,,GO:BP,5.1020408163265305,red,Male Sex Differentiation
GOBP_CELLULAR_SENESCENCE,0.03771167783740033,0.7453602207862654,3.922648514851485,3,16,,GO:BP,4.707221350078493,red,Cellular Senescence
GOBP_POSITIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.03771167783740033,0.7453602207862654,3.922648514851485,3,16,,GO:BP,4.707221350078493,red,Positive Regulation Of Intrinsic Apoptotic Signaling Pathway
GOBP_PROTEIN_DNA_COMPLEX_ORGANIZATION,0.03771167783740033,0.7453602207862654,3.922648514851485,3,16,,GO:BP,4.707221350078493,red,Protein DNA Complex Organization
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,0.039294520107130124,0.7473372880752295,2.61509900990099,5,40,,GO:BP,2.9419642857142856,red,Negative Regulation Of Protein Containing Complex Assembly
GOBP_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,0.039294520107130124,0.7473372880752295,2.61509900990099,5,40,,GO:BP,2.9419642857142856,red,Regulation Of Ubiquitin Dependent Protein Catabolic Process
HALLMARK_E2F_TARGETS,0.06326793921579474,0.7592152705895369,2.61509900990099,4,32,,Hallmark,2.921944035346097,red,E2F Targets
REACTOME_SARS_COV_2_HOST_INTERACTIONS,0.06791537893391164,0.8077078994640206,2.057782827463074,6,61,,Reactome,2.247272727272727,red,Sars Cov 2 Host Interactions
GOBP_RESPONSE_TO_UV,0.04424263976284354,0.8258626089064127,3.6919044845661033,3,17,,GO:BP,4.368804664723032,red,Response To Uv
GOBP_POSTSYNAPSE_ORGANIZATION,0.04656591647282986,0.8534262509929545,2.885626493683851,4,29,,GO:BP,3.2775257731958765,red,Postsynapse Organization
GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_DEPOLYMERIZATION,0.05129832210252554,0.8853672940344871,3.4867986798679866,3,18,,GO:BP,4.075510204081633,red,Negative Regulation Of Actin Filament Depolymerization
GOBP_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION,0.05182209359924081,0.8853672940344871,2.7894389438943894,4,30,,GO:BP,3.149881046788263,red,Regulation Of Actin Filament Polymerization
GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS,0.05182209359924081,0.8853672940344871,2.7894389438943894,4,30,,GO:BP,3.149881046788263,red,Ribosomal Small Subunit Biogenesis
GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT,0.05585529119811626,0.9383688921283532,2.3773627362736276,5,44,,GO:BP,2.6348824786324787,red,In Utero Embryonic Development
GOBP_NEGATIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION,0.05739032732893202,0.9418345175459971,2.6994570424784414,4,31,,GO:BP,3.0316914852997328,red,Negative Regulation Of Cytoskeleton Organization
GOBP_MODULATION_OF_PROCESS_OF_ANOTHER_ORGANISM,0.05886465734662482,0.9418345175459971,3.3032829598749345,3,19,,GO:BP,3.818877551020408,red,Modulation Of Process Of Another Organism
REACTOME_REGULATION_OF_PD_L1_CD274_POST_TRANSLATIONAL_MODIFICATION,2.1045196470631124e-4,0.040200202932972724,4.1558129370629375,9,52,,Reactome,5.2511039152193115,black,Regulation Of Pd L1 Cd274 Post Translational Modification
REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS,2.4144266025809442e-4,0.040200202932972724,8.003787878787879,5,15,,Reactome,12.13855421686747,black,Translation Of Sars Cov 2 Structural Proteins
REACTOME_REGULATION_OF_PD_L1_CD274_EXPRESSION,4.332824041204203e-4,0.047031498590217775,3.7912679425837323,9,57,,Reactome,4.692246835443038,black,Regulation Of Pd L1 Cd274 Expression
KEGG_MEDICUS_REFERENCE_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,0.011963937903503566,0.07092279614124854,3.5310828877005345,5,34,,KEGG,4.146240132945575,black,Reference 26s Proteasome Mediated Protein Degradation
REACTOME_CELL_JUNCTION_ORGANIZATION,0.0015383988102250124,0.07734429272755684,2.9643658810325477,10,81,,Reactome,3.528349584687613,black,Cell Junction Organization
REACTOME_CIRCADIAN_CLOCK,0.0016211599289211423,0.07734429272755684,3.9088266384778017,7,43,,Reactome,4.7746913580246915,black,Circadian Clock
REACTOME_NEDDYLATION,0.0022163394499135508,0.08179148438107624,3.0436939820742643,9,71,,Reactome,3.6069824418129848,black,Neddylation
REACTOME_MATURATION_OF_DENV_PROTEINS,0.003069347093967798,0.08179148438107624,4.802272727272727,5,25,,Reactome,6.039156626506024,black,Maturation Of Denv Proteins
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,0.0041420419553300945,0.08179148438107624,3.7912679425837315,6,38,,Reactome,4.557164634146342,black,Abc Family Proteins Mediated Transport
REACTOME_UCH_PROTEINASES,0.0041420419553300945,0.08179148438107624,3.7912679425837315,6,38,,Reactome,4.557164634146342,black,Uch Proteinases
REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES,0.004959856585804273,0.08179148438107624,3.2322989510489513,7,52,,Reactome,3.802469135802469,black,Ub Specific Processing Proteases
REACTOME_PCP_CE_PATHWAY,0.005386079933509187,0.08179148438107624,3.6017045454545453,6,40,,Reactome,4.284791965566715,black,Pcp Ce Pathway
REACTOME_TRANSLATION,0.005388327919292469,0.08179148438107624,1.8710153482880756,18,231,,Reactome,2.1875251509054325,black,Translation
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1,0.006884833700029085,0.08179148438107624,3.430194805194805,6,42,,Reactome,4.0426829268292686,black,Transcriptional Regulation By Runx1
REACTOME_INTERLEUKIN_1_SIGNALING,0.008666020884321545,0.08179148438107624,3.2742768595041323,6,44,,Reactome,3.8260590500641847,black,Interleukin 1 Signaling
REACTOME_DEGRADATION_OF_AXIN,0.009244049534282452,0.08179148438107624,3.7517755681818183,5,32,,Reactome,4.457831325301205,black,Degradation Of Axin
