pathway,pval,padj,foldEnrichment,overlap,size,overlapGenes,database,odds_ratio,dedup_status,merged_into,overlap_jaccard,set,n_genes
REACTOME_PTEN_REGULATION,0.8262735427453537,0.9999308271995648,0.8500840920953431,14,43,,Reactome,0.7737615963591808,NA,NA,NA,"discordant, all 802",802
REACTOME_TRANSLATION,0.8281628382150956,0.9999308271995648,0.9308684809714843,82,230,,Reactome,0.8803303303303304,NA,NA,NA,"discordant, all 802",802
REACTOME_REGULATION_OF_PD_L1_CD274_POST_TRANSLATIONAL_MODIFICATION,0.8380658672349193,0.9999308271995648,0.8535871858814503,17,52,,Reactome,0.7777616014558689,NA,NA,NA,"discordant, all 802",802
REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES,0.8380658672349193,0.9999308271995648,0.8535871858814503,17,52,,Reactome,0.7777616014558689,NA,NA,NA,"discordant, all 802",802
REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS,0.8409002356226647,0.9999308271995648,0.783291770573566,6,20,,Reactome,0.6880832735104092,NA,NA,NA,"discordant, all 802",802
REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS,0.8409002356226647,0.9999308271995648,0.783291770573566,6,20,,Reactome,0.6880832735104092,NA,NA,NA,"discordant, all 802",802
REACTOME_CELLULAR_RESPONSE_TO_STARVATION,0.8426611655139238,0.9999308271995648,0.8804442382416054,29,86,,Reactome,0.8128503665373006,NA,NA,NA,"discordant, all 802",802
REACTOME_AURKA_ACTIVATION_BY_TPX2,0.8431763524760522,0.9999308271995648,0.767933108405457,5,17,,Reactome,0.6691760769552488,NA,NA,NA,"discordant, all 802",802
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL,0.8431763524760522,0.9999308271995648,0.767933108405457,5,17,,Reactome,0.6691760769552488,NA,NA,NA,"discordant, all 802",802
REACTOME_GLYCOGEN_METABOLISM,0.8431763524760522,0.9999308271995648,0.767933108405457,5,17,,Reactome,0.6691760769552488,NA,NA,NA,"discordant, all 802",802
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES,0.8431763524760522,0.9999308271995648,0.767933108405457,5,17,,Reactome,0.6691760769552488,NA,NA,NA,"discordant, all 802",802
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES,0.8431763524760522,0.9999308271995648,0.767933108405457,5,17,,Reactome,0.6691760769552488,NA,NA,NA,"discordant, all 802",802
REACTOME_RHOBTB_GTPASE_CYCLE,0.8431763524760522,0.9999308271995648,0.767933108405457,5,17,,Reactome,0.6691760769552488,NA,NA,NA,"discordant, all 802",802
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING,0.8459782792108925,0.9999308271995648,0.8205913786961168,11,35,,Reactome,0.7347239780868099,NA,NA,NA,"discordant, all 802",802
REACTOME_DEGRADATION_OF_CRY_AND_PER_PROTEINS,0.8459782792108925,0.9999308271995648,0.8205913786961168,11,35,,Reactome,0.7347239780868099,NA,NA,NA,"discordant, all 802",802
REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME,0.8459782792108925,0.9999308271995648,0.8205913786961168,11,35,,Reactome,0.7347239780868099,NA,NA,NA,"discordant, all 802",802
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN,0.8459782792108925,0.9999308271995648,0.8205913786961168,11,35,,Reactome,0.7347239780868099,NA,NA,NA,"discordant, all 802",802
REACTOME_REGULATION_OF_RAS_BY_GAPS,0.8459782792108925,0.9999308271995648,0.8205913786961168,11,35,,Reactome,0.7347239780868099,NA,NA,NA,"discordant, all 802",802
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY,0.8459782792108925,0.9999308271995648,0.8205913786961168,11,35,,Reactome,0.7347239780868099,NA,NA,NA,"discordant, all 802",802
REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G,0.8459782792108925,0.9999308271995648,0.8205913786961168,11,35,,Reactome,0.7347239780868099,NA,NA,NA,"discordant, all 802",802
REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA,0.8481035240341974,0.9999308271995648,0.7459921624510153,4,14,,Reactome,0.6426065162907268,NA,NA,NA,"discordant, all 802",802
REACTOME_HSF1_ACTIVATION,0.8481035240341974,0.9999308271995648,0.7459921624510153,4,14,,Reactome,0.6426065162907268,NA,NA,NA,"discordant, all 802",802
REACTOME_SIGNALING_BY_RETINOIC_ACID,0.8481035240341974,0.9999308271995648,0.7459921624510153,4,14,,Reactome,0.6426065162907268,NA,NA,NA,"discordant, all 802",802
REACTOME_MITOTIC_G2_G2_M_PHASES,0.8528965505134214,0.9999308271995648,0.856725374064838,21,64,,Reactome,0.7810201590090224,NA,NA,NA,"discordant, all 802",802
REACTOME_HEDGEHOG_OFF_STATE,0.8536399618387353,0.9999308271995648,0.8307639990931761,14,44,,Reactome,0.7473773265651438,NA,NA,NA,"discordant, all 802",802
REACTOME_RIBOSOME_QUALITY_CONTROL_RQC_COMPLEX_EXTRACTS_AND_DEGRADES_NASCENT_PEPTIDE,0.8544104247908523,0.9999308271995648,0.8703241895261845,27,81,,Reactome,0.7987096774193548,NA,NA,NA,"discordant, all 802",802
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,0.8544104247908523,0.9999308271995648,0.8703241895261845,27,81,,Reactome,0.7987096774193548,NA,NA,NA,"discordant, all 802",802
REACTOME_SIGNALING_BY_HEDGEHOG,0.8564130083094219,0.9999308271995648,0.8332891176314533,15,47,,Reactome,0.7504764930114358,NA,NA,NA,"discordant, all 802",802
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS,0.8574968082678942,0.9999308271995648,0.712083427794151,3,11,,Reactome,0.6026282853566959,NA,NA,NA,"discordant, all 802",802
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS,0.8574968082678942,0.9999308271995648,0.712083427794151,3,11,,Reactome,0.6026282853566959,NA,NA,NA,"discordant, all 802",802
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE,0.8574968082678942,0.9999308271995648,0.712083427794151,3,11,,Reactome,0.6026282853566959,NA,NA,NA,"discordant, all 802",802
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION,0.8574968082678942,0.9999308271995648,0.712083427794151,3,11,,Reactome,0.6026282853566959,NA,NA,NA,"discordant, all 802",802
REACTOME_TBC_RABGAPS,0.8574968082678942,0.9999308271995648,0.712083427794151,3,11,,Reactome,0.6026282853566959,NA,NA,NA,"discordant, all 802",802
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER,0.8574968082678942,0.9999308271995648,0.712083427794151,3,11,,Reactome,0.6026282853566959,NA,NA,NA,"discordant, all 802",802
REACTOME_SIGNALING_BY_WNT,0.8598535509127678,0.9999308271995648,0.8578909868186676,23,70,,Reactome,0.7820992543632044,NA,NA,NA,"discordant, all 802",802
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,0.8677779826655541,0.9999308271995648,0.8408216746269918,19,59,,Reactome,0.759514687100894,NA,NA,NA,"discordant, all 802",802
REACTOME_TOLL_LIKE_RECEPTOR_CASCADES,0.8720926986181222,0.9999308271995648,0.783291770573566,9,30,,Reactome,0.6869032606737525,NA,NA,NA,"discordant, all 802",802
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM,0.8723730952302925,0.9999308271995648,0.7736215018010529,8,27,,Reactome,0.6750629722921915,NA,NA,NA,"discordant, all 802",802
REACTOME_PKR_MEDIATED_SIGNALING,0.8723730952302925,0.9999308271995648,0.7736215018010529,8,27,,Reactome,0.6750629722921915,NA,NA,NA,"discordant, all 802",802
REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS,0.8723730952302925,0.9999308271995648,0.7736215018010529,8,27,,Reactome,0.6750629722921915,NA,NA,NA,"discordant, all 802",802
REACTOME_DEGRADATION_OF_DVL,0.8724492473309026,0.9999308271995648,0.7912038086601678,10,33,,Reactome,0.6966403162055336,NA,NA,NA,"discordant, all 802",802
REACTOME_HEDGEHOG_ON_STATE,0.8724492473309026,0.9999308271995648,0.7912038086601678,10,33,,Reactome,0.6966403162055336,NA,NA,NA,"discordant, all 802",802
REACTOME_UBIQUITIN_DEPENDENT_DEGRADATION_OF_CYCLIN_D,0.8724492473309026,0.9999308271995648,0.7912038086601678,10,33,,Reactome,0.6966403162055336,NA,NA,NA,"discordant, all 802",802
REACTOME_SPOP_MEDIATED_PROTEASOMAL_DEGRADATION_OF_PD_L1_CD274,0.8732775336384626,0.9999308271995648,0.7977971737323357,11,36,,Reactome,0.7047787610619469,NA,NA,NA,"discordant, all 802",802
REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE,0.8732775336384626,0.9999308271995648,0.7977971737323357,11,36,,Reactome,0.7047787610619469,NA,NA,NA,"discordant, all 802",802
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,0.8735260571803212,0.9999308271995648,0.7615336658354115,7,24,,Reactome,0.660377358490566,NA,NA,NA,"discordant, all 802",802
REACTOME_SIGNALING_BY_NTRKS,0.8735260571803212,0.9999308271995648,0.7615336658354115,7,24,,Reactome,0.660377358490566,NA,NA,NA,"discordant, all 802",802
REACTOME_PROTEIN_UBIQUITINATION,0.8758983952788761,0.9999308271995648,0.7459921624510153,6,21,,Reactome,0.6417085427135678,NA,NA,NA,"discordant, all 802",802
REACTOME_MITOCHONDRIAL_BIOGENESIS,0.8759052746053995,0.9999308271995648,0.8081581759885998,13,42,,Reactome,0.7175822735020323,NA,NA,NA,"discordant, all 802",802
REACTOME_DNA_REPLICATION,0.8775518818925085,0.9999308271995648,0.8123025768911055,14,45,,Reactome,0.7226952677255608,NA,NA,NA,"discordant, all 802",802
REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING,0.8793487503460107,0.9999308271995648,0.815928927680798,15,48,,Reactome,0.7271572138154095,NA,NA,NA,"discordant, all 802",802
REACTOME_FORMATION_OF_THE_DYSTROPHIN_GLYCOPROTEIN_COMPLEX_DGC,0.8800208711952663,0.9999308271995648,0.7252701579384871,5,18,,Reactome,0.6172184152108869,NA,NA,NA,"discordant, all 802",802
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,0.8842532846937867,0.9999308271995648,0.8477183664216084,25,77,,Reactome,0.7672507672507672,NA,NA,NA,"discordant, all 802",802
REACTOME_VISUAL_PHOTOTRANSDUCTION,0.8867466146075684,0.9999308271995648,0.6962593516209475,4,15,,Reactome,0.583732057416268,NA,NA,NA,"discordant, all 802",802
REACTOME_NEUTROPHIL_DEGRANULATION,0.8959861396420195,0.9999308271995648,0.8867454006493201,54,159,,Reactome,0.8161191749427044,NA,NA,NA,"discordant, all 802",802
REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY,0.8965483266591385,0.9999308271995648,0.7762350879557861,11,37,,Reactome,0.6771370222697657,NA,NA,NA,"discordant, all 802",802
REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS,0.8966719704684383,0.9999308271995648,0.767933108405457,10,34,,Reactome,0.6670875420875421,NA,NA,NA,"discordant, all 802",802
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,0.8966719704684383,0.9999308271995648,0.767933108405457,10,34,,Reactome,0.6670875420875421,NA,NA,NA,"discordant, all 802",802
REACTOME_TCR_SIGNALING,0.8974123584114194,0.9999308271995648,0.7893637998028186,13,43,,Reactome,0.693113645965357,NA,NA,NA,"discordant, all 802",802
REACTOME_AMYLOID_FIBER_FORMATION,0.897536233837305,0.9999308271995648,0.6527431421446384,3,12,,Reactome,0.5352523988318731,NA,NA,NA,"discordant, all 802",802
REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS,0.897536233837305,0.9999308271995648,0.6527431421446384,3,12,,Reactome,0.5352523988318731,NA,NA,NA,"discordant, all 802",802
REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING,0.897536233837305,0.9999308271995648,0.6527431421446384,3,12,,Reactome,0.5352523988318731,NA,NA,NA,"discordant, all 802",802
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING,0.897536233837305,0.9999308271995648,0.6527431421446384,3,12,,Reactome,0.5352523988318731,NA,NA,NA,"discordant, all 802",802
REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS,0.897536233837305,0.9999308271995648,0.6527431421446384,3,12,,Reactome,0.5352523988318731,NA,NA,NA,"discordant, all 802",802
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS,0.898246152015913,0.9999308271995648,0.7946438252195598,14,46,,Reactome,0.6995558375634517,NA,NA,NA,"discordant, all 802",802
REACTOME_GLUCOSE_METABOLISM,0.8986193820909529,0.9999308271995648,0.7459921624510153,8,28,,Reactome,0.6408060453400504,NA,NA,NA,"discordant, all 802",802
REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS,0.8986193820909529,0.9999308271995648,0.7459921624510153,8,28,,Reactome,0.6408060453400504,NA,NA,NA,"discordant, all 802",802
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION,0.8992736074956156,0.9999308271995648,0.7992773169118021,15,49,,Reactome,0.7052096569250318,NA,NA,NA,"discordant, all 802",802
REACTOME_NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2,0.8992736074956156,0.9999308271995648,0.7992773169118021,15,49,,Reactome,0.7052096569250318,NA,NA,NA,"discordant, all 802",802
REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING,0.900453874550718,0.9999308271995648,0.8033761749472472,16,52,,Reactome,0.7102063895957026,NA,NA,NA,"discordant, all 802",802
REACTOME_KEAP1_NFE2L2_PATHWAY,0.9031493908815567,0.9999308271995648,0.810301831627827,18,58,,Reactome,0.7186224489795918,NA,NA,NA,"discordant, all 802",802
REACTOME_PHOSPHOLIPID_METABOLISM,0.9041951164408583,0.9999308271995648,0.712083427794151,6,22,,Reactome,0.6011306532663316,NA,NA,NA,"discordant, all 802",802
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES,0.9041951164408583,0.9999308271995648,0.712083427794151,6,22,,Reactome,0.6011306532663316,NA,NA,NA,"discordant, all 802",802
REACTOME_AGGREPHAGY,0.9092059286530751,0.9999308271995648,0.6870980443627772,5,19,,Reactome,0.5726832765728626,NA,NA,NA,"discordant, all 802",802
REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR,0.9092059286530751,0.9999308271995648,0.6870980443627772,5,19,,Reactome,0.5726832765728626,NA,NA,NA,"discordant, all 802",802
REACTOME_NONSENSE_MEDIATED_DECAY_NMD,0.9141915056184244,0.9999308271995648,0.8262571419552386,25,79,,Reactome,0.737642404309071,NA,NA,NA,"discordant, all 802",802
REACTOME_INTERLEUKIN_1_SIGNALING,0.9157685247160934,0.9999308271995648,0.7714237134436637,13,44,,Reactome,0.6702236395600801,NA,NA,NA,"discordant, all 802",802
REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS,0.9158081100212699,0.9999308271995648,0.7641870932425034,12,41,,Reactome,0.6615451767786993,NA,NA,NA,"discordant, all 802",802
REACTOME_MAPK6_MAPK4_SIGNALING,0.9158081100212699,0.9999308271995648,0.7641870932425034,12,41,,Reactome,0.6615451767786993,NA,NA,NA,"discordant, all 802",802
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,0.9161750841930245,0.9999308271995648,0.7558078487990549,11,38,,Reactome,0.6515428196844126,NA,NA,NA,"discordant, all 802",802
REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA,0.9161750841930245,0.9999308271995648,0.7558078487990549,11,38,,Reactome,0.6515428196844126,NA,NA,NA,"discordant, all 802",802
REACTOME_UCH_PROTEINASES,0.9161750841930245,0.9999308271995648,0.7558078487990549,11,38,,Reactome,0.6515428196844126,NA,NA,NA,"discordant, all 802",802
REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,0.9165096010340283,0.9999308271995648,0.6527431421446384,4,16,,Reactome,0.5346700083542189,NA,NA,NA,"discordant, all 802",802
REACTOME_MAP2K_AND_MAPK_ACTIVATION,0.9165096010340283,0.9999308271995648,0.6527431421446384,4,16,,Reactome,0.5346700083542189,NA,NA,NA,"discordant, all 802",802
REACTOME_MTOR_SIGNALLING,0.9165096010340283,0.9999308271995648,0.6527431421446384,4,16,,Reactome,0.5346700083542189,NA,NA,NA,"discordant, all 802",802
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS,0.9169494469714566,0.9999308271995648,0.7459921624510153,10,35,,Reactome,0.6398989898989899,NA,NA,NA,"discordant, all 802",802
REACTOME_FATTY_ACID_METABOLISM,0.9170479581865056,0.9999308271995648,0.7882181339105068,16,53,,Reactome,0.6904614538202325,NA,NA,NA,"discordant, all 802",802
REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS,0.9182344426870517,0.9999308271995648,0.7343360349127183,9,32,,Reactome,0.6261856461428806,NA,NA,NA,"discordant, all 802",802
REACTOME_DEGRADATION_OF_AXIN,0.9182344426870517,0.9999308271995648,0.7343360349127183,9,32,,Reactome,0.6261856461428806,NA,NA,NA,"discordant, all 802",802
REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE,0.9182344426870517,0.9999308271995648,0.7343360349127183,9,32,,Reactome,0.6261856461428806,NA,NA,NA,"discordant, all 802",802
REACTOME_PROTEIN_FOLDING,0.9182344426870517,0.9999308271995648,0.7343360349127183,9,32,,Reactome,0.6261856461428806,NA,NA,NA,"discordant, all 802",802
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY,0.9182344426870517,0.9999308271995648,0.7343360349127183,9,32,,Reactome,0.6261856461428806,NA,NA,NA,"discordant, all 802",802
REACTOME_STABILIZATION_OF_P53,0.9182344426870517,0.9999308271995648,0.7343360349127183,9,32,,Reactome,0.6261856461428806,NA,NA,NA,"discordant, all 802",802
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3,0.9182344426870517,0.9999308271995648,0.7343360349127183,9,32,,Reactome,0.6261856461428806,NA,NA,NA,"discordant, all 802",802
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX,0.9229214995545278,0.9999308271995648,0.7029541530788413,7,26,,Reactome,0.589937106918239,NA,NA,NA,"discordant, all 802",802
REACTOME_HIGH_LAMINAR_FLOW_SHEAR_STRESS_ACTIVATES_SIGNALING_BY_PIEZO1_AND_PECAM1_CDH5_KDR_IN_ENDOTHELIAL_CELLS,0.9271446390278257,0.9999308271995648,0.6025321312104355,3,13,,Reactome,0.481351689612015,NA,NA,NA,"discordant, all 802",802
REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES,0.9271446390278257,0.9999308271995648,0.6025321312104355,3,13,,Reactome,0.481351689612015,NA,NA,NA,"discordant, all 802",802
REACTOME_DNA_REPLICATION_PRE_INITIATION,0.9317692441876182,0.9999308271995648,0.7459921624510153,12,42,,Reactome,0.6389873417721519,NA,NA,NA,"discordant, all 802",802
REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS,0.9319744929965454,0.9999308271995648,0.6527431421446384,5,20,,Reactome,0.534086156419908,NA,NA,NA,"discordant, all 802",802
REACTOME_APOPTOSIS,0.934060688807222,0.9999308271995648,0.7946438252195599,21,69,,Reactome,0.6968629961587708,NA,NA,NA,"discordant, all 802",802
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1,0.9354038909456076,0.9999308271995648,0.712083427794151,9,33,,Reactome,0.5996216897856242,NA,NA,NA,"discordant, all 802",802
REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6,0.9354038909456076,0.9999308271995648,0.712083427794151,9,33,,Reactome,0.5996216897856242,NA,NA,NA,"discordant, all 802",802
REACTOME_HH_MUTANTS_ABROGATE_LIGAND_SECRETION,0.9354038909456076,0.9999308271995648,0.712083427794151,9,33,,Reactome,0.5996216897856242,NA,NA,NA,"discordant, all 802",802
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION,0.9354038909456076,0.9999308271995648,0.712083427794151,9,33,,Reactome,0.5996216897856242,NA,NA,NA,"discordant, all 802",802
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,0.9365946222312442,0.9999308271995648,0.8033761749472472,24,78,,Reactome,0.7072265067123679,NA,NA,NA,"discordant, all 802",802
REACTOME_SELENOAMINO_ACID_METABOLISM,0.9394389927028844,0.9999308271995648,0.810301831627827,27,87,,Reactome,0.7153548387096774,NA,NA,NA,"discordant, all 802",802
REACTOME_ARACHIDONATE_METABOLISM,0.9427944345349104,0.9999308271995648,0.5221945137157107,2,10,,Reactome,0.40125,NA,NA,NA,"discordant, all 802",802
REACTOME_ATTENUATION_PHASE,0.9427944345349104,0.9999308271995648,0.5221945137157107,2,10,,Reactome,0.40125,NA,NA,NA,"discordant, all 802",802
REACTOME_CA2_PATHWAY,0.9427944345349104,0.9999308271995648,0.5221945137157107,2,10,,Reactome,0.40125,NA,NA,NA,"discordant, all 802",802
REACTOME_DARPP_32_EVENTS,0.9427944345349104,0.9999308271995648,0.5221945137157107,2,10,,Reactome,0.40125,NA,NA,NA,"discordant, all 802",802
REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA,0.9427944345349104,0.9999308271995648,0.5221945137157107,2,10,,Reactome,0.40125,NA,NA,NA,"discordant, all 802",802
REACTOME_SIGNALLING_TO_ERKS,0.9427944345349104,0.9999308271995648,0.5221945137157107,2,10,,Reactome,0.40125,NA,NA,NA,"discordant, all 802",802
REACTOME_TRIGLYCERIDE_CATABOLISM,0.9427944345349104,0.9999308271995648,0.5221945137157107,2,10,,Reactome,0.40125,NA,NA,NA,"discordant, all 802",802
REACTOME_TRIGLYCERIDE_METABOLISM,0.9427944345349104,0.9999308271995648,0.5221945137157107,2,10,,Reactome,0.40125,NA,NA,NA,"discordant, all 802",802
REACTOME_INTERFERON_SIGNALING,0.944225413567387,0.9999308271995648,0.779394796590613,20,67,,Reactome,0.6774772813843392,NA,NA,NA,"discordant, all 802",802
REACTOME_ION_HOMEOSTASIS,0.944486481885156,0.9999308271995648,0.6527431421446384,6,24,,Reactome,0.533500837520938,NA,NA,NA,"discordant, all 802",802
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR,0.945068683842921,0.9999308271995648,0.728643507510294,12,43,,Reactome,0.6178848509595753,NA,NA,NA,"discordant, all 802",802
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR,0.9461200416084978,0.9999308271995648,0.7180174563591022,11,40,,Reactome,0.6056497667727451,NA,NA,NA,"discordant, all 802",802
REACTOME_PCP_CE_PATHWAY,0.9461200416084978,0.9999308271995648,0.7180174563591022,11,40,,Reactome,0.6056497667727451,NA,NA,NA,"discordant, all 802",802
REACTOME_RAF_ACTIVATION,0.9487013067533607,0.9999308271995648,0.5594941218382614,3,14,,Reactome,0.43725110934122197,NA,NA,NA,"discordant, all 802",802
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,0.9493378554435534,0.9999308271995648,0.8607601874434793,60,182,,Reactome,0.775484954266272,NA,NA,NA,"discordant, all 802",802
REACTOME_ABC_TRANSPORTER_DISORDERS,0.9493473823173886,0.9999308271995648,0.6911397975649113,9,34,,Reactome,0.5751828499369483,NA,NA,NA,"discordant, all 802",802
REACTOME_HEDGEHOG_LIGAND_BIOGENESIS,0.9493473823173886,0.9999308271995648,0.6911397975649113,9,34,,Reactome,0.5751828499369483,NA,NA,NA,"discordant, all 802",802
REACTOME_METABOLISM_OF_NUCLEOTIDES,0.9493473823173886,0.9999308271995648,0.6911397975649113,9,34,,Reactome,0.5751828499369483,NA,NA,NA,"discordant, all 802",802
REACTOME_REGULATION_OF_APOPTOSIS,0.9493473823173886,0.9999308271995648,0.6911397975649113,9,34,,Reactome,0.5751828499369483,NA,NA,NA,"discordant, all 802",802
REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING,0.949498273533317,0.9999308271995648,0.6216601353758461,5,21,,Reactome,0.5003136762860728,NA,NA,NA,"discordant, all 802",802
REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES,0.949498273533317,0.9999308271995648,0.6216601353758461,5,21,,Reactome,0.5003136762860728,NA,NA,NA,"discordant, all 802",802
REACTOME_OPIOID_SIGNALLING,0.949498273533317,0.9999308271995648,0.6216601353758461,5,21,,Reactome,0.5003136762860728,NA,NA,NA,"discordant, all 802",802
REACTOME_FORMATION_OF_PARAXIAL_MESODERM,0.9516759436087858,0.9999308271995648,0.673799372536401,8,31,,Reactome,0.5559084437630052,NA,NA,NA,"discordant, all 802",802
REACTOME_GASTRULATION,0.9516759436087858,0.9999308271995648,0.673799372536401,8,31,,Reactome,0.5559084437630052,NA,NA,NA,"discordant, all 802",802
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC,0.9516759436087858,0.9999308271995648,0.673799372536401,8,31,,Reactome,0.5559084437630052,NA,NA,NA,"discordant, all 802",802
REACTOME_SOMITOGENESIS,0.9516759436087858,0.9999308271995648,0.673799372536401,8,31,,Reactome,0.5559084437630052,NA,NA,NA,"discordant, all 802",802
REACTOME_MAPK1_MAPK3_SIGNALING,0.9540829751510194,0.9999308271995648,0.7762350879557861,22,74,,Reactome,0.6725838264299803,NA,NA,NA,"discordant, all 802",802
REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,0.9552842637963297,0.9999308271995648,0.7864375206561909,25,83,,Reactome,0.6845515466205121,NA,NA,NA,"discordant, all 802",802
REACTOME_APOPTOTIC_EXECUTION_PHASE,0.9559459078900168,0.9999308271995648,0.5802161263507897,4,18,,Reactome,0.45757250268528465,NA,NA,NA,"discordant, all 802",802
REACTOME_PLATELET_HOMEOSTASIS,0.9559459078900168,0.9999308271995648,0.5802161263507897,4,18,,Reactome,0.45757250268528465,NA,NA,NA,"discordant, all 802",802
REACTOME_RECYCLING_PATHWAY_OF_L1,0.9559459078900168,0.9999308271995648,0.5802161263507897,4,18,,Reactome,0.45757250268528465,NA,NA,NA,"discordant, all 802",802
REACTOME_CLEC7A_DECTIN_1_SIGNALING,0.9560562435154814,0.9999308271995648,0.712083427794151,12,44,,Reactome,0.5981012658227848,NA,NA,NA,"discordant, all 802",802
REACTOME_CARDIAC_CONDUCTION,0.9582780274341967,0.9999308271995648,0.6266334164588528,6,25,,Reactome,0.5050251256281407,NA,NA,NA,"discordant, all 802",802
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA,0.9587191965060613,0.9999308271995648,0.6870980443627772,10,38,,Reactome,0.56998556998557,NA,NA,NA,"discordant, all 802",802
REACTOME_METABOLISM_OF_COFACTORS,0.9617494625942471,0.9999308271995648,0.47472228519610066,2,11,,Reactome,0.35638888888888887,NA,NA,NA,"discordant, all 802",802
