gene,fcm_cluster,fcm_membership,wgcna_module,concordance_quadrant,reversal_quadrant
PPP1R14B,C2,0.7245349453671449,Turquoise,Conc. Up,Exacerbated Up
ACSF2,C3,0.9999916903494772,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
ISOC1,C4,0.599460370533775,Turquoise,Conc. Down,Exacerbated Down
CCDC124,C4,0.7042339303647198,Purple,Conc. Up,Reversed (Aging Down / Training Up)
OPTN,C3,0.9298236373307102,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
AP2M1,C2,0.998946640836355,Blue,Conc. Up,Reversed (Aging Down / Training Up)
KCTD12,C4,0.3936502549927249,Turquoise,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
RMDN1,C3,0.9686958474376332,Green,Disc. YDn/OUp,Exacerbated Up
ECHDC3,C3,0.9999969652432044,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
NUDT16,C1,0.5124323595741596,Green,Conc. Down,Reversed (Aging Up / Training Down)
CMBL,C4,0.9993276054466856,Yellow,Conc. Down,Reversed (Aging Up / Training Down)
MRPL38,C3,0.999184995580447,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
MRRF,C1,0.5569117733326254,Green,Conc. Down,Reversed (Aging Up / Training Down)
DNAJA3,C3,0.9969665194846548,Green,Conc. Down,Exacerbated Down
PTCD3,C3,0.9984685119805,Pink,Conc. Up,Exacerbated Up
S100A16,C2,0.9951088134428197,Blue,Conc. Up,Reversed (Aging Down / Training Up)
SCRN2,C4,0.998756712141543,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
OTUB1,C4,0.930050437236689,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
DCUN1D1,C4,0.7480035686237475,Magenta,Conc. Up,Reversed (Aging Down / Training Up)
FAHD2A,C3,0.9719970264701816,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
SNF8,C2,0.3831318151002075,Turquoise,Conc. Up,Exacerbated Up
PDLIM5,C1,0.998079848283256,Brown,Conc. Down,Exacerbated Down
ERO1A,C2,0.4841319401299529,Blue,Conc. Up,Reversed (Aging Down / Training Up)
AHCYL2,C2,0.4814721904836361,Blue,Conc. Up,Exacerbated Up
DDRGK1,C2,0.9804412027313344,Purple,Conc. Up,Reversed (Aging Down / Training Up)
PYURF,C4,0.6852406736956552,Magenta,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
SUCLG2,C3,0.999996837763385,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
TMX3,C2,0.7560045846186824,Magenta,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
BTF3L4,C4,0.3559432963803402,Blue,Disc. YUp/ODn,Exacerbated Down
ALPK3,C2,0.7746434028043462,Blue,Conc. Up,Reversed (Aging Down / Training Up)
STAC3,C4,0.9954788461869736,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
COQ10A,C3,0.9999982329088356,Turquoise,Disc. YDn/OUp,Exacerbated Up
JSRP1,C2,0.9847689096274151,Blue,Conc. Up,Reversed (Aging Down / Training Up)
MCEE,C3,0.9996283859757652,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
QKI,C3,0.4771074086793255,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
PLIN4,C4,0.99174655090644,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
PURB,C1,0.99507892085996,Black,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
BBS4,C4,0.5122128782326114,Red,Conc. Down,Exacerbated Down
MCCC1,C3,0.9977392336972948,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
CLCC1,C4,0.43540482134369857,Yellow,Conc. Down,Exacerbated Down
PEBP4,C4,0.8521348679431855,Yellow,Conc. Down,Reversed (Aging Up / Training Down)
MYCBP,C1,0.9702158296684796,Brown,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
TBCB,C2,0.9949033369526432,Blue,Conc. Up,Exacerbated Up
PSMB7,C4,0.974807367138873,Red,Conc. Up,Exacerbated Up
PCYT2,C3,0.988957519556431,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
PSMD1,C4,0.708950139994013,Red,Conc. Up,Reversed (Aging Down / Training Up)
PARK7,C4,0.999677673513053,Yellow,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
VAT1,C2,0.9233492441482628,Blue,Conc. Up,Exacerbated Up
PLIN2,C3,0.9711831415469948,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
S100A13,C2,0.9999845287297554,Blue,Conc. Up,Reversed (Aging Down / Training Up)
TSNAX,C4,0.9981021116584512,Yellow,Conc. Down,Exacerbated Down
EIF3C,C2,0.9895357625223054,Blue,Conc. Up,Reversed (Aging Down / Training Up)
PHB2,C3,0.9970864261437848,Green,Disc. YDn/OUp,Exacerbated Up
COPS8,C4,0.964075115145124,Red,Conc. Down,Reversed (Aging Up / Training Down)
SDHC,C3,0.6581472942295504,Magenta,Disc. YUp/ODn,Exacerbated Down
HSD17B10,C3,0.9690118966524006,Pink,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
NAP1L4,C2,0.987068831079833,Brown,Conc. Down,Exacerbated Down
TXN2,C1,0.4965068005326765,Red,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
DMAC2L,C3,0.8894107932645018,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
ACO2,C3,0.9999924721356486,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
COQ7,C3,0.9999076370213236,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
TSG101,C2,0.6034774353857679,Red,Disc. YUp/ODn,Exacerbated Down
CPNE1,C4,0.9091084396727508,Yellow,Conc. Down,Exacerbated Down
CCT7,C2,0.998893312673106,Blue,Conc. Up,Reversed (Aging Down / Training Up)
PRMT1,C4,0.7793019146251928,Magenta,Disc. YUp/ODn,Exacerbated Down
NIPSNAP1,C3,0.997103398078374,Green,Conc. Down,Exacerbated Down
ARPC5L,C1,0.7224628409091378,Green,Disc. YDn/OUp,Exacerbated Up
MICU1,C3,0.9974942525152062,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
MACROD1,C1,0.7577223434453636,Brown,Conc. Down,Exacerbated Down
APOL2,C2,0.9992704618625238,Blue,Conc. Up,Reversed (Aging Down / Training Up)
JPH2,C1,0.5613187473685984,Brown,Conc. Down,Exacerbated Down
CPPED1,C4,0.7707299234443367,Magenta,Conc. Up,Reversed (Aging Down / Training Up)
MIEN1,C4,0.6504041010437779,Magenta,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
PELO,C1,0.9672693421463175,Black,Conc. Up,Reversed (Aging Down / Training Up)
PRXL2A,C3,0.9906774059074474,Green,Conc. Down,Reversed (Aging Up / Training Down)
NIPSNAP3B,C3,0.8808004511569082,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
AGMAT,C1,0.48770463688605575,Brown,Conc. Up,Exacerbated Up
TACO1,C3,0.9999858380077924,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
ESYT1,C2,0.9871013498127312,Yellow,Disc. YUp/ODn,Exacerbated Down
UBAC1,C3,0.8609370075894666,Turquoise,Conc. Up,Exacerbated Up
COPS4,C4,0.7680301147359305,Red,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
DCTN5,C2,0.9897644122330148,Blue,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
AARSD1,C3,0.6456526475825759,Brown,Conc. Down,Exacerbated Down
TMEM43,C2,0.9966619174268851,Blue,Conc. Up,Reversed (Aging Down / Training Up)
DHRS4,C3,0.7732564015701403,Turquoise,Conc. Up,Exacerbated Up
TMEM70,C3,0.997052070926032,Pink,Conc. Up,Reversed (Aging Down / Training Up)
TUBB6,C2,0.9999055491308012,Blue,Conc. Up,Exacerbated Up
CHCHD7,C3,0.9995411435500958,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
APOO,C3,0.9999848620607696,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
ABHD6,C3,0.9387986253290452,Magenta,Disc. YUp/ODn,Exacerbated Down
ADI1,C4,0.9942616802388696,Yellow,Conc. Up,Reversed (Aging Down / Training Up)
MECR,C3,0.9999994292728004,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
NTMT1,C1,0.9766179833677184,Green,Disc. YDn/OUp,Exacerbated Up
TMEM109,C2,0.5982342842508909,Magenta,Conc. Down,Exacerbated Down
TIMM21,C3,0.9999482572194032,Green,Disc. YDn/OUp,Exacerbated Up
NUDT9,C3,0.995815549571864,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
FUNDC2,C2,0.903135227833193,Magenta,Conc. Down,Exacerbated Down
SORBS1,C1,0.5931187312186835,Green,Conc. Down,Exacerbated Down
HINT2,C3,0.9999063790851862,Pink,Conc. Down,Exacerbated Down
OSBPL11,C2,0.555510347141577,Blue,Conc. Up,Reversed (Aging Down / Training Up)
NT5C1A,C4,0.9037244334770024,Brown,Conc. Up,Reversed (Aging Down / Training Up)
TMEM120A,C3,0.9995337367194904,Green,Conc. Down,Exacerbated Down
BCL2L13,C3,0.9975001299946444,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
AP1M1,C2,0.8086479839930987,Magenta,Conc. Up,Reversed (Aging Down / Training Up)
OSBPL1A,C1,0.9802741288428304,Red,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
HDHD5,C3,0.998225394327542,Turquoise,Conc. Up,Exacerbated Up
EIF2A,C1,0.6566345222060196,Purple,Conc. Up,Reversed (Aging Down / Training Up)
MRPL13,C3,0.9976447339518152,Pink,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
MRPL9,C3,0.9594433367085626,Magenta,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
MRPL1,C3,0.9751700784100604,Pink,Conc. Up,Reversed (Aging Down / Training Up)
TRIM54,C1,0.997575290259164,Brown,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
MRPL37,C3,0.9989135243355934,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
ASPSCR1,C4,0.987786108711489,Yellow,Conc. Down,Exacerbated Down
UBL5,C1,0.9864972964655588,Red,Conc. Down,Exacerbated Down
PITHD1,C4,0.8748416267671121,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
SLIRP,C3,0.999424388540462,Pink,Conc. Up,Exacerbated Up
NIF3L1,C4,0.9777383337292972,Yellow,Conc. Down,Exacerbated Down
EGLN1,C3,0.9290687865591504,Turquoise,Conc. Up,Exacerbated Up
ANKRD2,C2,0.9795104573295382,Blue,Conc. Up,Reversed (Aging Down / Training Up)
TMEM126A,C3,0.9999922446383144,Green,Conc. Down,Reversed (Aging Up / Training Down)
CLPB,C3,0.9235718769680884,Green,Conc. Up,Exacerbated Up
TOLLIP,C2,0.9812351566491558,Magenta,Conc. Down,Exacerbated Down
PCBD2,C3,0.8940806414304245,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
NT5C3A,C4,0.9594578850658204,Yellow,Conc. Down,Reversed (Aging Up / Training Down)
RAB1B,C2,0.9997603689262266,Magenta,Disc. YUp/ODn,Exacerbated Down
TMX4,C4,0.6191992819041866,Yellow,Conc. Down,Exacerbated Down
MYLK2,C4,0.998279918176794,Yellow,Conc. Down,Exacerbated Down
EHD4,C3,0.979320424665738,Green,Disc. YDn/OUp,Exacerbated Up
SH3BGRL3,C4,0.5185434515828543,Turquoise,Disc. YDn/OUp,Exacerbated Up
SLK,C2,0.6938377138062766,Blue,Conc. Up,Reversed (Aging Down / Training Up)
LRMDA,C2,0.9997424913411268,Magenta,Conc. Up,Reversed (Aging Down / Training Up)
TNMD,C3,0.9987766096122802,Pink,Conc. Down,Reversed (Aging Up / Training Down)
PPA2,C3,0.9999811678387028,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
MRPL46,C3,0.999760091308088,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
C11orf68,C4,0.8746088497089503,Red,Conc. Up,Reversed (Aging Down / Training Up)
GHITM,C3,0.9279531403562944,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
CHMP4B,C2,0.9948611921095768,Red,Conc. Up,Exacerbated Up
RBKS,C4,0.9688998252115764,Yellow,Conc. Down,Exacerbated Down
FN3K,C3,0.9994132097335476,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
GLIPR2,C2,0.9099815073373754,Blue,Conc. Up,Reversed (Aging Down / Training Up)
TMEM38A,C1,0.9206212000474128,Magenta,Conc. Down,Exacerbated Down
OPA3,C3,0.96396847679734,Pink,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
DCTPP1,C3,0.9991939009407256,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
PTGES2,C3,0.9999999087795496,Pink,Conc. Up,Reversed (Aging Down / Training Up)
ACAD9,C3,0.9996233294344612,Turquoise,Disc. YDn/OUp,Exacerbated Up
METTL7A,C4,0.8977629281727034,Yellow,Conc. Down,Reversed (Aging Up / Training Down)
COQ10B,C3,0.9087890766518958,Pink,Conc. Down,Exacerbated Down
MOB1A,C1,0.9951772597697852,Brown,Conc. Down,Reversed (Aging Up / Training Down)
JPT2,C2,0.5831625823265528,Turquoise,Conc. Up,Exacerbated Up
SYNPO2L,C1,0.9998600519874676,Brown,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
SFXN1,C3,0.9997885480281716,Turquoise,Conc. Up,Exacerbated Up
L2HGDH,C3,0.9992266207559628,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
COPS7B,C4,0.9221457450734574,Yellow,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
GRPEL1,C2,0.7774683665219722,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
CACYBP,C2,0.9336692980356632,Blue,Conc. Up,Exacerbated Up
TNS1,C1,0.9978669357196828,Green,Conc. Down,Reversed (Aging Up / Training Down)
PLGRKT,C1,0.9258732046422664,Green,Conc. Down,Reversed (Aging Up / Training Down)
MCCC2,C3,0.9999725373509444,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
HHATL,C4,0.5747348241368256,Brown,Conc. Down,Exacerbated Down
JPH1,C1,0.5256581367216057,Black,Conc. Down,Exacerbated Down
APMAP,C2,0.9782442019829136,Blue,Conc. Up,Reversed (Aging Down / Training Up)
RAB18,C2,0.9983750200553384,Blue,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
SARS2,C3,0.9968586951558086,Turquoise,Conc. Up,Exacerbated Up
DYNLRB1,C4,0.9768519725570826,Red,Conc. Up,Reversed (Aging Down / Training Up)
MYOZ1,C1,0.9998147203994044,Brown,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
MYOZ2,C1,0.992519086069866,Brown,Conc. Down,Exacerbated Down
OSGEP,C1,0.8776469493381917,Brown,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
ACOT13,C3,0.999735388169213,Turquoise,Conc. Up,Exacerbated Up
MRPL40,C3,0.9988291240718506,Turquoise,Conc. Up,Exacerbated Up
RTN4,C2,0.9692602179451186,Red,Conc. Down,Reversed (Aging Up / Training Down)
XPNPEP1,C2,0.6193237706635826,Brown,Disc. YUp/ODn,Exacerbated Down
PDLIM7,C1,0.9996222485400243,Brown,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
ACSS2,C3,0.9994965098409831,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
DIABLO,C3,0.9892417744865624,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
SAR1A,C2,0.9710998024198289,Yellow,Conc. Down,Reversed (Aging Up / Training Down)
SH3GLB2,C2,0.6681458187922281,Brown,Conc. Up,Reversed (Aging Down / Training Up)
EIF2B3,C3,0.9694414299186672,Purple,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
MBNL1,C4,0.8094385531801269,Yellow,Conc. Up,Reversed (Aging Down / Training Up)
SDR39U1,C3,0.9997924373692528,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
OSTC,C2,0.5938059110516567,Brown,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
CMC2,C3,0.9999808487035532,Green,Conc. Down,Reversed (Aging Up / Training Down)
HEBP1,C3,0.948479975993072,Turquoise,Disc. YDn/OUp,Exacerbated Up
PHPT1,C4,0.99485775206592,Red,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
TOMM22,C3,0.8754536698205586,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
LANCL2,C4,0.9255694067401412,Brown,Conc. Down,Exacerbated Down
FARSB,C2,0.9998473340983834,Blue,Conc. Up,Exacerbated Up
IARS2,C3,0.9999997821534582,Turquoise,Conc. Up,Exacerbated Up
SIRT3,C3,0.9999770849242472,Turquoise,Disc. YDn/OUp,Exacerbated Up
OLA1,C4,0.9986413942744572,Yellow,Conc. Down,Reversed (Aging Up / Training Down)
CUTC,C4,0.4120326345646703,Red,Disc. YDn/OUp,Exacerbated Up
ACSS1,C3,0.9505895758292172,Green,Conc. Down,Reversed (Aging Up / Training Down)
ABHD10,C3,0.9999661025102932,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
PANK4,C3,0.8517818450711435,Red,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
DNAJC11,C3,0.5436971788526718,Green,Conc. Down,Reversed (Aging Up / Training Down)
TMLHE,C3,0.8099121776509822,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
ATAD3A,C3,0.9999004240493826,Green,Disc. YDn/OUp,Exacerbated Up
ARL8B,C2,0.9300856548971214,Magenta,Disc. YUp/ODn,Exacerbated Down
MRPS18A,C3,0.9879787286203632,Pink,Conc. Up,Reversed (Aging Down / Training Up)
PNPO,C4,0.9184369502570338,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
OXSM,C3,0.999824814415566,Turquoise,Conc. Down,Exacerbated Down
MRPL22,C3,0.9889768786343736,Magenta,Conc. Down,Exacerbated Down
BABAM1,C1,0.540477017963669,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
NDUFB11,C3,0.9966221364788682,Green,Disc. YDn/OUp,Exacerbated Up
OCIAD1,C3,0.8797013093641024,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
MARCHF5,C3,0.6861337353406735,Magenta,Conc. Up,Reversed (Aging Down / Training Up)
CHCHD3,C3,0.9956849434772522,Green,Conc. Down,Reversed (Aging Up / Training Down)
SIRT5,C3,0.9999970916466796,Turquoise,Conc. Up,Exacerbated Up
DPP3,C2,0.9108665260500766,Blue,Conc. Up,Reversed (Aging Down / Training Up)
TUBA8,C3,0.8876068013499641,Brown,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
MAP3K20,C4,0.47629793178358176,Red,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
TECR,C1,0.9364898999651692,Purple,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
ERAP1,C2,0.6705876554515161,Magenta,Conc. Up,Reversed (Aging Down / Training Up)
CISD1,C3,0.9999986460700634,Turquoise,Conc. Up,Exacerbated Up
CLIC5,C4,0.8309864170709915,Brown,Conc. Down,Exacerbated Down
FAM120A,C2,0.9846285721929928,Blue,Conc. Up,Reversed (Aging Down / Training Up)
GLTP,C3,0.9993322077070628,Turquoise,Disc. YUp/ODn,Exacerbated Down
COQ3,C3,0.9999979418266828,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
MAT2B,C2,0.8500158357267492,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
MYOF,C4,0.5989641902396146,Magenta,Conc. Up,Reversed (Aging Down / Training Up)
EHD2,C3,0.9913035743515926,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
TMOD4,C1,0.999994798856668,Brown,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
LMCD1,C2,0.9716732891536476,Blue,Conc. Up,Exacerbated Up
CHMP5,C1,0.6215830672580325,Brown,Conc. Down,Exacerbated Down
CNIH4,C2,0.997541563394306,Blue,Disc. YUp/ODn,Exacerbated Down
NDUFAF4,C3,0.9990764586347776,Turquoise,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
EMC3,C2,0.9995972448321084,Magenta,Conc. Down,Exacerbated Down
NDUFA13,C3,0.5837827045898754,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
PDP1,C3,0.9999864026063148,Turquoise,Disc. YDn/OUp,Exacerbated Up
MRPL36,C2,0.984412512795999,Magenta,Disc. YUp/ODn,Exacerbated Down
VAPA,C1,0.9833324662835382,Black,Conc. Up,Reversed (Aging Down / Training Up)
RNF181,C2,0.39023278050741345,Brown,Conc. Down,Exacerbated Down
TMEM14C,C3,0.389120783194635,Green,Conc. Down,Exacerbated Down
LARS1,C2,0.994926385469482,Blue,Conc. Up,Reversed (Aging Down / Training Up)
SUCLA2,C3,0.9999999293463698,Turquoise,Conc. Up,Exacerbated Up
GMPR2,C4,0.9456738582355476,Red,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
IMPACT,C4,0.9420513893101596,Yellow,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
ATXN10,C3,0.6460294006199108,Turquoise,Disc. YDn/OUp,Exacerbated Up
SAE1,C3,0.9614914218507408,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
RNF7,C1,0.968188079257961,Brown,Conc. Down,Exacerbated Down
MYOT,C1,0.9997633236670204,Black,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
GNG12,C2,0.99171177063596,Blue,Conc. Up,Reversed (Aging Down / Training Up)
VPS29,C3,0.7428829939045516,Green,Conc. Up,Exacerbated Up
EIF3K,C2,0.9062325108440924,Black,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
GRHPR,C4,0.9496733421931493,Magenta,Conc. Up,Reversed (Aging Down / Training Up)
CTSZ,C3,0.6294562133754399,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
UBA2,C4,0.8892522391066366,Turquoise,Disc. YDn/OUp,Exacerbated Up
COPS7A,C4,0.8299015465045992,Red,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
HSPB7,C2,0.9996089877634846,Blue,Conc. Up,Reversed (Aging Down / Training Up)
CLIP2,C1,0.4560555764473763,Blue,Conc. Up,Reversed (Aging Down / Training Up)
UQCR10,C3,0.8931764767291345,Magenta,Conc. Down,Exacerbated Down
TES,C1,0.9006585986487492,Brown,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
KDM5B,C3,0.997414085169881,Pink,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
WARS2,C3,0.9974547829484044,Turquoise,Conc. Down,Exacerbated Down
PCYOX1,C4,0.9995334151847164,Red,Conc. Down,Exacerbated Down
DPP7,C4,0.6184891756293962,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
SMPX,C3,0.4732725144143219,Blue,Conc. Up,Reversed (Aging Down / Training Up)
BCAP29,C2,0.8329475250843218,Blue,Conc. Up,Reversed (Aging Down / Training Up)
CYB5R1,C2,0.5153024185209384,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
PFDN2,C4,0.4350606668781252,Red,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
ENOPH1,C4,0.9992976452868768,Brown,Conc. Down,Exacerbated Down
NDUFA12,C3,0.9980881044938452,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
ATP6V1H,C4,0.878943067626739,Brown,Conc. Down,Exacerbated Down
TRMT112,C4,0.9745126284468734,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
ATP5IF1,C3,0.9998799461002206,Turquoise,Conc. Up,Exacerbated Up
AK3,C3,0.9999202034763,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
NAGK,C2,0.7035509819405042,Turquoise,Conc. Up,Exacerbated Up
SLC25A13,C3,0.9992984414488022,Green,Disc. YDn/OUp,Exacerbated Up
DBNL,C2,0.8914619132680353,Black,Conc. Up,Exacerbated Up
DCTN4,C2,0.9646687092826268,Blue,Conc. Up,Exacerbated Up
HSPB8,C2,0.6933387404687781,Brown,Conc. Up,Reversed (Aging Down / Training Up)
STOML2,C3,0.997952773985285,Green,Conc. Up,Exacerbated Up
JPT1,C4,0.7288483879567766,Blue,Conc. Up,Reversed (Aging Down / Training Up)
APPL1,C2,0.7285356312128434,Turquoise,Conc. Up,Exacerbated Up
ACAD8,C3,0.9999491119378684,Turquoise,Disc. YDn/OUp,Exacerbated Up
AGO2,C1,0.990069250570635,Green,Disc. YDn/OUp,Exacerbated Up
MYH2,C1,0.9999891769252836,Brown,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
MYH13,C1,0.7010380335166143,Brown,Conc. Up,Reversed (Aging Down / Training Up)
CDV3,C4,0.9932373486015956,Red,Conc. Up,Reversed (Aging Down / Training Up)
PSME2,C2,0.9979194900180752,Blue,Conc. Up,Reversed (Aging Down / Training Up)
DNPEP,C4,0.9936837364609172,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
MCTS1,C4,0.578119853490284,Blue,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
TMCO1,C2,0.9398043602678492,Magenta,Disc. YUp/ODn,Exacerbated Down
EPDR1,C3,0.6751270006868296,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
MYO6,C3,0.9331644262562312,Purple,Conc. Up,Reversed (Aging Down / Training Up)
NFU1,C3,0.9987686851415004,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
SYNPO2,C1,0.9998785228544708,Brown,Conc. Up,Reversed (Aging Down / Training Up)
UBQLN1,C4,0.723278584038634,Yellow,Conc. Down,Reversed (Aging Up / Training Down)
NDRG2,C4,0.8029452091378679,Yellow,Disc. YUp/ODn,Exacerbated Down
VPS4A,C3,0.4004573616816736,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
G3BP2,C1,0.9653904405522956,Green,Conc. Down,Exacerbated Down
STUB1,C2,0.92948626538933,Red,Disc. YUp/ODn,Exacerbated Down
PSMD13,C2,0.999512707513614,Blue,Disc. YUp/ODn,Exacerbated Down
COPS3,C4,0.9841798087071172,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
NSFL1C,C4,0.921808688879367,Yellow,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
PPP6R1,C1,0.730825095684624,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
USP24,C3,0.5125842301434781,Yellow,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
MAPRE3,C2,0.9995431190465928,Blue,Conc. Up,Reversed (Aging Down / Training Up)
PA2G4,C1,0.9996948661566906,Black,Conc. Up,Reversed (Aging Down / Training Up)
CAMK2A,C1,0.4839546884488727,Purple,Conc. Up,Reversed (Aging Down / Training Up)
CHMP2B,C4,0.9861006905923688,Red,Conc. Down,Exacerbated Down
RTRAF,C1,0.6310773708029643,Black,Conc. Up,Exacerbated Up
RUVBL2,C2,0.492223354308536,Purple,Conc. Up,Exacerbated Up
APOBEC2,C1,0.9871673726886192,Purple,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
PIN4,C4,0.9992705460067276,Yellow,Conc. Down,Reversed (Aging Up / Training Down)
EIF3L,C2,0.9975941969863996,Purple,Conc. Up,Reversed (Aging Down / Training Up)
PLAA,C4,0.8150982002811935,Red,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
NUDC,C2,0.976727446849757,Blue,Disc. YUp/ODn,Exacerbated Down
VDAC3,C3,0.6219633376065332,Green,Conc. Down,Reversed (Aging Up / Training Down)
FARSA,C2,0.9892260986538234,Blue,Conc. Up,Exacerbated Up
FNDC3A,C1,0.8766435526156053,Brown,Disc. YUp/ODn,Exacerbated Down
PADI2,C2,0.9864110401146604,Blue,Conc. Up,Exacerbated Up
