row,module,fpr,tpr
Pre vs Post,pink,0.43333333333333335,0.6
Pre vs Post,pink,0.43333333333333335,0.5666666666666667
Pre vs Post,pink,0.43333333333333335,0.5333333333333333
Pre vs Post,pink,0.43333333333333335,0.5
Pre vs Post,pink,0.4,0.5
Pre vs Post,pink,0.3666666666666667,0.5
Pre vs Post,pink,0.3666666666666667,0.4666666666666667
Pre vs Post,pink,0.33333333333333337,0.4666666666666667
Pre vs Post,pink,0.33333333333333337,0.43333333333333335
Pre vs Post,pink,0.30000000000000004,0.43333333333333335
Pre vs Post,pink,0.2666666666666667,0.43333333333333335
Pre vs Post,pink,0.23333333333333328,0.43333333333333335
Pre vs Post,pink,0.23333333333333328,0.4
Pre vs Post,pink,0.23333333333333328,0.36666666666666664
Pre vs Post,pink,0.23333333333333328,0.3333333333333333
Pre vs Post,pink,0.19999999999999996,0.3333333333333333
Pre vs Post,pink,0.19999999999999996,0.3
Pre vs Post,pink,0.19999999999999996,0.26666666666666666
Pre vs Post,pink,0.19999999999999996,0.23333333333333334
Pre vs Post,pink,0.19999999999999996,0.2
Pre vs Post,pink,0.19999999999999996,0.16666666666666666
Pre vs Post,pink,0.16666666666666663,0.16666666666666666
Pre vs Post,pink,0.16666666666666663,0.13333333333333333
Pre vs Post,pink,0.16666666666666663,0.1
Pre vs Post,pink,0.16666666666666663,0.06666666666666667
Pre vs Post,pink,0.1333333333333333,0.06666666666666667
Pre vs Post,pink,0.09999999999999998,0.06666666666666667
Pre vs Post,pink,0.09999999999999998,0.03333333333333333
Pre vs Post,pink,0.06666666666666665,0.03333333333333333
Pre vs Post,pink,0.033333333333333326,0.03333333333333333
Pre vs Post,pink,0.033333333333333326,0
Pre vs Post,pink,0,0
Pre vs Post (Young),turquoise,1,1
Pre vs Post (Young),turquoise,1,0.9333333333333333
Pre vs Post (Young),turquoise,0.9333333333333333,0.9333333333333333
Pre vs Post (Young),turquoise,0.8666666666666667,0.9333333333333333
Pre vs Post (Young),turquoise,0.8,0.9333333333333333
Pre vs Post (Young),turquoise,0.7333333333333334,0.9333333333333333
Pre vs Post (Young),turquoise,0.7333333333333334,0.8666666666666667
Pre vs Post (Young),turquoise,0.7333333333333334,0.8
Pre vs Post (Young),turquoise,0.7333333333333334,0.7333333333333333
Pre vs Post (Young),turquoise,0.6666666666666667,0.7333333333333333
Pre vs Post (Young),turquoise,0.6666666666666667,0.6666666666666666
Pre vs Post (Young),turquoise,0.6,0.6666666666666666
Pre vs Post (Young),turquoise,0.5333333333333333,0.6666666666666666
Pre vs Post (Young),turquoise,0.4666666666666667,0.6666666666666666
Pre vs Post (Young),turquoise,0.4666666666666667,0.6
Pre vs Post (Young),turquoise,0.4,0.6
Pre vs Post (Young),turquoise,0.4,0.5333333333333333
Pre vs Post (Young),turquoise,0.33333333333333337,0.5333333333333333
Pre vs Post (Young),turquoise,0.33333333333333337,0.4666666666666667
Pre vs Post (Young),turquoise,0.2666666666666667,0.4666666666666667
Pre vs Post (Young),turquoise,0.2666666666666667,0.4
Pre vs Post (Young),turquoise,0.2666666666666667,0.3333333333333333
Pre vs Post (Young),turquoise,0.2666666666666667,0.26666666666666666
Pre vs Post (Young),turquoise,0.2666666666666667,0.2
Pre vs Post (Young),turquoise,0.2666666666666667,0.13333333333333333
Pre vs Post (Young),turquoise,0.19999999999999996,0.13333333333333333
Pre vs Post (Young),turquoise,0.19999999999999996,0.06666666666666667
Pre vs Post (Young),turquoise,0.1333333333333333,0.06666666666666667
Pre vs Post (Young),turquoise,0.06666666666666665,0.06666666666666667
Pre vs Post (Young),turquoise,0,0.06666666666666667
Pre vs Post (Young),turquoise,0,0
Pre vs Post (Young),blue,1,1
Pre vs Post (Young),blue,0.9333333333333333,1
Pre vs Post (Young),blue,0.9333333333333333,0.9333333333333333
