pathway,pval,padj,foldEnrichment,overlap,size,database,odds_ratio,module,Description,geneID,Count,p.adjust,ID
GOBP_TRICARBOXYLIC_ACID_CYCLE,8.95991023220415e-9,6.361536264864946e-7,4.164753623188406,17,25,GO:BP,11.402439024390244,turquoise,Tricarboxylic Acid Cycle,ACO1/ACO2/CS/DLST/FH/IDH2/IDH3A/IDH3B/IDH3G/MDH1/MDH2/NNT/SDHA/SDHB/SUCLA2/SUCLG1/SUCLG2,17,6.361536264864946e-7,GOBP_TRICARBOXYLIC_ACID_CYCLE
REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION,1.1128719605719137e-8,8.652579493446628e-7,2.659382151029748,33,76,Reactome,4.2430679785330945,turquoise,Mitochondrial Protein Degradation,ACAD8/ACADSB/ACAT1/ACO2/ACOT2/AFG3L2/ALDH2/BDH1/CS/DBT/ECH1/ECI1/FECH/FH/GLUD1/HADH/HSPA9/HSPD1/IARS2/IDH2/IDH3A/LONP1/MDH2/MRPL12/NADK2/OPA1/OXSM/PCCB/SHMT2/SUCLG2/TFAM/TIMM10/TIMM9,33,8.652579493446628e-7,REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION
GOBP_DICARBOXYLIC_ACID_METABOLIC_PROCESS,3.183414969857865e-8,2.1095429866924784e-6,3.2863909508660303,22,41,GO:BP,6.269838683395796,turquoise,Dicarboxylic Acid Metabolic Process,ADHFE1/ALDH4A1/ALDH5A1/ASPA/ASS1/DGLUCY/DLST/FAHD1/FAHD2A/FH/GLUD1/GOT1/GOT2/GPT2/IDH2/L2HGDH/MDH1/MDH2/SDHA/SDHB/SUCLA2/SUCLG2,22,2.1095429866924784e-6,GOBP_DICARBOXYLIC_ACID_METABOLIC_PROCESS
HALLMARK_OXIDATIVE_PHOSPHORYLATION,3.1454727841867514e-7,5.661851011536153e-6,1.9630248978075067,50,156,Hallmark,2.6574992005116727,turquoise,OXPHOS,ACAA1/ACAA2/ACADM/ACADSB/ACADVL/ACAT1/ACO2/AFG3L2/ALDH6A1/COX11/CS/CYB5A/DECR1/DLST/ECH1/ECHS1/ECI1/ETFA/ETFB/ETFDH/FDX1/FH/FXN/GLUD1/GOT2/GRPEL1/HADHA/HADHB/HCCS/HSPA9/IDH2/IDH3A/IDH3B/IDH3G/LDHB/MAOB/MDH1/MDH2/NNT/OPA1/PDP1/SDHA/SDHB/SLC25A20/SUCLA2/SUCLG1/TIMM10/TIMM13/TIMM50/TIMM9,50,5.661851011536153e-6,HALLMARK_OXIDATIVE_PHOSPHORYLATION
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM,2.9522712375407275e-7,1.8363127097503326e-5,4.593478260869565,12,16,Reactome,15.891891891891891,turquoise,Branched Chain Amino Acid Catabolism,ACAD8/ACADSB/ACAT1/ALDH6A1/BCAT2/DBT/ECHS1/HIBADH/HIBCH/IVD/MCCC1/MCCC2,12,1.8363127097503326e-5,REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM
GOBP_ACYL_COA_METABOLIC_PROCESS,1.3943283704026296e-6,8.152720001060081e-5,3.1498136645962735,18,35,GO:BP,5.669724770642202,turquoise,Acyl Coa Metabolic Process,ACAT1/ACOT2/ACOT9/ACSF2/ACSL1/ACSS2/CBR4/DLST/GCDH/HSD17B12/MCEE/MLYCD/MMUT/OXSM/PDK2/SUCLA2/SUCLG1/SUCLG2,18,8.152720001060081e-5,GOBP_ACYL_COA_METABOLIC_PROCESS
GOBP_SULFUR_COMPOUND_METABOLIC_PROCESS,1.8561196724096204e-6,1.0249905302084236e-4,2.3258117776554763,30,79,GO:BP,3.3411078717201166,turquoise,Sulfur Compound Metabolic Process,ACAT1/ACOT2/ACOT9/ACSF2/ACSL1/ACSS2/CBR4/DLST/GCDH/GPX1/GSTK1/GSTO1/HSD17B12/MAT2B/MCCC1/MCCC2/MCEE/MLYCD/MMUT/MPST/OPLAH/OXSM/PDK2/SOD2/SUCLA2/SUCLG1/SUCLG2/SULT1A1/SUOX/TST,30,1.0249905302084236e-4,GOBP_SULFUR_COMPOUND_METABOLIC_PROCESS
HALLMARK_ADIPOGENESIS,4.5102211823388226e-5,5.412265418806587e-4,1.9281266774020398,34,108,Hallmark,2.502650560528374,turquoise,Adipogenesis,ACAA2/ACADM/ACADS/ACO2/ADIPOQ/AK2/ALDH2/BCL2L13/COQ3/COQ5/COQ9/CPT2/CRAT/CS/DBT/DECR1/ECH1/ECHS1/ETFB/FABP4/FAH/GRPEL1/HADH/HIBCH/IDH3A/IDH3G/MCCC1/MDH2/PLIN2/SDHB/SLC27A1/SUCLG1/SULT1A1/TST,34,5.412265418806587e-4,HALLMARK_ADIPOGENESIS
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS,1.140533982658311e-5,5.911767810112246e-4,2.5723478260869563,21,50,Reactome,3.886653895274585,turquoise,Metabolism Of Vitamins And Cofactors,ACO1/COQ3/COQ5/COQ6/COQ7/COQ8A/COQ9/CYB5A/GSTO1/MCCC1/MCCC2/MMUT/NADK2/NAXD/NAXE/PCCA/PCCB/PNPO/RBP4/SHMT2/TTR,21,5.911767810112246e-4,REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS
GOBP_AMIDE_METABOLIC_PROCESS,1.1411656732244026e-5,5.970098311500296e-4,2.0415458937198068,34,102,GO:BP,2.733118971061093,turquoise,Amide Metabolic Process,ACAT1/ACOT2/ACOT9/ACSF2/ACSL1/ACSS2/ASAH1/ASS1/CBR4/CLU/CTSZ/DLST/FH/GCDH/GPX1/GSK3A/GSTK1/GSTO1/HSD17B12/MCCC1/MCCC2/MCEE/MECR/MLYCD/MMUT/NAGK/OPLAH/OXSM/PDK2/SIRT3/SOD2/SUCLA2/SUCLG1/SUCLG2,34,5.970098311500296e-4,GOBP_AMIDE_METABOLIC_PROCESS
REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,2.0453177316488416e-5,9.087054493468425e-4,1.7659998221748021,47,163,Reactome,2.24612358250405,turquoise,Aerobic Respiration And Respiratory Electron Transport,ACAD9/ACAT1/ACO2/ADHFE1/COA3/COQ10A/COX11/CS/DLST/DMAC2L/ETFA/ETFB/ETFDH/FAHD1/FH/FXN/GOT1/GOT2/GPT/HCCS/HSCB/HSPA9/IDH2/IDH3A/IDH3B/IDH3G/ISCA2/L2HGDH/LDHB/LETM1/LYRM7/MDH1/MDH2/NDUFAF2/NDUFAF4/NNT/PDK2/PDP1/PDPR/SDHA/SDHB/SIRT3/SUCLA2/SUCLG1/SUCLG2/TACO1/TRAP1,47,9.087054493468425e-4,REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT
REACTOME_PROTEIN_LOCALIZATION,2.6425875673697045e-5,0.0010273059168149727,2.1758581235697942,27,76,Reactome,2.9786291875240662,turquoise,Protein Localization,ACAA1/ACO2/ACOT2/CHCHD4/CHCHD7/CRAT/CS/CYB5A/DHRS4/ECH1/ECI2/FXN/GRPEL1/GSTK1/HMGCL/HSCB/HSPA9/HSPD1/IDH3G/MLYCD/PEX11B/SGTA/TIMM10/TIMM13/TIMM44/TIMM50/TIMM9,27,0.0010273059168149727,REACTOME_PROTEIN_LOCALIZATION
GOBP_MODIFIED_AMINO_ACID_METABOLIC_PROCESS,2.3618855286227577e-5,0.001117959150214772,2.4734113712374586,21,52,GO:BP,3.631720430107527,turquoise,Modified Amino Acid Metabolic Process,ABHD16A/ACADM/ALDH4A1/ALDH7A1/ASS1/CHDH/CKB/CKM/CKMT2/CPT1B/CPT2/CRAT/CTSB/GOT2/GPX1/GSTK1/GSTO1/OPLAH/SHMT2/SOD2/SULT1A1,21,0.001117959150214772,GOBP_MODIFIED_AMINO_ACID_METABOLIC_PROCESS
GOBP_ALCOHOL_METABOLIC_PROCESS,4.682364666998068e-5,0.0021155774904527635,2.1518997258127692,26,74,GO:BP,2.9205851619644725,turquoise,Alcohol Metabolic Process,ACAA2/ACADVL/ACSS2/AKR7A2/ALDH2/ASAH1/CBR4/COQ3/DHRS4/FDX1/FECH/GALK1/GOT1/IDH2/IDH3A/IDH3B/IDH3G/IDI1/LSS/NPC2/NUDT3/PCBD2/RBP4/RDH13/SULT1A1/TKFC,26,0.0021155774904527635,GOBP_ALCOHOL_METABOLIC_PROCESS
GOBP_TEMPERATURE_HOMEOSTASIS,1.690113881179949e-4,0.007304231295186389,2.8435817805383024,13,28,GO:BP,4.576104417670683,turquoise,Temperature Homeostasis,ACADVL/ACOT13/ACSL1/ADIPOQ/CPT2/DECR1/FABP4/FABP5/FH/GPX1/HADH/MAP2K6/SLC27A1,13,0.007304231295186389,GOBP_TEMPERATURE_HOMEOSTASIS
GOBP_KETONE_METABOLIC_PROCESS,2.114744376753233e-4,0.00875856629371964,2.281727763569196,19,51,GO:BP,3.16180981595092,turquoise,Ketone Metabolic Process,ACADVL/ADIPOQ/AKR7A2/CBR4/COQ3/COQ5/COQ6/COQ7/COQ8A/COQ9/DHRS4/FABP3/FABP5/MLYCD/PDK2/PLIN5/PPTC7/RTN4IP1/SIRT5,19,0.00875856629371964,GOBP_KETONE_METABOLIC_PROCESS
GOBP_MITOCHONDRIAL_TRANSPORT,2.6337116009744e-4,0.010471637325474214,2.1053442028985505,22,64,GO:BP,2.7990564646911396,turquoise,Mitochondrial Transport,ACAA2/AFG3L2/ATP5IF1/CHCHD4/CPT1B/CPT2/GRPEL1/GSK3A/HSPA9/HSPD1/LETM1/MICU1/PPIF/SFXN1/SLC25A20/SLC25A46/TIMM10/TIMM13/TIMM44/TIMM50/TIMM9/TST,22,0.010471637325474214,GOBP_MITOCHONDRIAL_TRANSPORT
HALLMARK_PEROXISOME,0.0012239373505856452,0.011015436155270807,2.317430473952213,14,37,Hallmark,3.208984631551294,turquoise,Peroxisome,ACAA1/ACSL1/CRAT/ECH1/ECI2/GSTK1/HMGCL/IDH2/IDI1/ISOC1/MLYCD/PEX11B/SOD2/TTR,14,0.011015436155270807,HALLMARK_PEROXISOME
GOBP_KETONE_BIOSYNTHETIC_PROCESS,2.9293382260351227e-4,0.01119908537184197,3.445108695652174,9,16,GO:BP,6.738520408163265,turquoise,Ketone Biosynthetic Process,COQ3/COQ5/COQ6/COQ7/COQ8A/COQ9/PPTC7/RTN4IP1/SIRT5,9,0.01119908537184197,GOBP_KETONE_BIOSYNTHETIC_PROCESS
GOBP_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS,5.339024867034279e-4,0.018953538277971693,3.2424552429667517,9,17,GO:BP,5.892857142857143,turquoise,Glutamine Family Amino Acid Metabolic Process,ADHFE1/ALDH4A1/ALDH5A1/ASS1/DGLUCY/FAH/GLUD1/GOT1/GOT2,9,0.018953538277971693,GOBP_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS
GOBP_LONG_CHAIN_FATTY_ACID_TRANSPORT,5.339024867034279e-4,0.018953538277971693,3.2424552429667517,9,17,GO:BP,5.892857142857143,turquoise,Long Chain Fatty Acid Transport,ACSL1/CPT1B/CPT2/FABP3/FABP4/FABP5/PLIN2/SLC25A20/SLC27A1,9,0.018953538277971693,GOBP_LONG_CHAIN_FATTY_ACID_TRANSPORT
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.005696241370372232,0.041012937866680074,2.858164251207729,7,15,Hallmark,4.556213017751479,turquoise,Cholesterol Homeostasis,ACSS2/CLU/ECH1/FABP5/IDI1/LSS/PCYT2,7,0.041012937866680074,HALLMARK_CHOLESTEROL_HOMEOSTASIS
GOBP_MONOCARBOXYLIC_ACID_TRANSPORT,0.0014220344217793417,0.04559684565318276,2.5911928651059086,11,26,GO:BP,3.8489021956087823,turquoise,Monocarboxylic Acid Transport,ACSL1/CPT1B/CPT2/FABP3/FABP4/FABP5/GOT2/PLIN2/SLC16A1/SLC25A20/SLC27A1,11,0.04559684565318276,GOBP_MONOCARBOXYLIC_ACID_TRANSPORT
REACTOME_PEROXISOMAL_PROTEIN_IMPORT,0.0014937210731037914,0.04645472537352791,2.901144164759725,9,19,Reactome,4.708928571428571,turquoise,Peroxisomal Protein Import,ACAA1/ACOT2/CRAT/DHRS4/ECH1/ECI2/GSTK1/HMGCL/MLYCD,9,0.04645472537352791,REACTOME_PEROXISOMAL_PROTEIN_IMPORT
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,7.018014300925467e-41,2.1826024475878204e-38,11.919060737242555,43,77,Reactome,44.71638655462185,black,Response Of Eif2ak4 Gcn2 To Amino Acid Deficiency,EIF2S1/EIF2S2/RPL10/RPL10A/RPL11/RPL12/RPL13/RPL13A/RPL14/RPL15/RPL17/RPL18/RPL18A/RPL19/RPL23A/RPL24/RPL26/RPL27A/RPL28/RPL29/RPL3/RPL30/RPL31/RPL32/RPL35/RPL35A/RPL36/RPL36AL/RPL37A/RPL3L/RPL4/RPL5/RPL6/RPL7/RPL7A/RPL8/RPLP0/RPLP1/RPLP2/RPS10/RPS15A/RPS23/RPS24,43,2.1826024475878204e-38,REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY
REACTOME_RRNA_PROCESSING,6.322242035174173e-39,9.831086364695839e-37,11.492618492618494,42,78,Reactome,40.485380116959064,black,Rrna Processing,NCL/RPL10/RPL10A/RPL11/RPL12/RPL13/RPL13A/RPL14/RPL15/RPL17/RPL18/RPL18A/RPL19/RPL23A/RPL24/RPL26/RPL27A/RPL28/RPL29/RPL3/RPL30/RPL31/RPL32/RPL35/RPL35A/RPL36/RPL36AL/RPL37A/RPL3L/RPL4/RPL5/RPL6/RPL7/RPL7A/RPL8/RPLP0/RPLP1/RPLP2/RPS10/RPS15A/RPS23/RPS24,42,9.831086364695839e-37,REACTOME_RRNA_PROCESSING
KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION,9.951885621233322e-37,2.0898959804589976e-35,11.891341991341992,39,70,KEGG,41.579032258064515,black,Reference Translation Initiation,RPL10/RPL10A/RPL11/RPL12/RPL13/RPL13A/RPL14/RPL15/RPL17/RPL18/RPL18A/RPL19/RPL23A/RPL24/RPL26/RPL27A/RPL28/RPL29/RPL3/RPL30/RPL31/RPL32/RPL35/RPL35A/RPL36/RPL37A/RPL4/RPL5/RPL6/RPL7/RPL7A/RPL8/RPLP0/RPLP1/RPLP2/RPS10/RPS15A/RPS23/RPS24,39,2.0898959804589976e-35,KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION
GOBP_CYTOPLASMIC_TRANSLATION,8.767265834887776e-35,8.714662239878449e-32,8.320321862694744,46,118,GO:BP,23.40985324947589,black,Cytoplasmic Translation,CSDE1/DHX9/EIF2S2/EIF3H/EIF3K/RPL10/RPL10A/RPL11/RPL12/RPL13/RPL13A/RPL14/RPL15/RPL17/RPL18/RPL18A/RPL19/RPL23A/RPL24/RPL26/RPL27A/RPL28/RPL29/RPL3/RPL30/RPL31/RPL32/RPL35/RPL35A/RPL36/RPL37A/RPL4/RPL5/RPL6/RPL7/RPL7A/RPL8/RPLP0/RPLP1/RPLP2/RPS10/RPS15A/RPS23/RPS24/SYNCRIP/YBX1,46,8.714662239878449e-32,GOBP_CYTOPLASMIC_TRANSLATION
REACTOME_SIGNALING_BY_ROBO_RECEPTORS,6.388711520636026e-27,1.9868892829178042e-25,6.945085778419112,41,126,Reactome,16.042393509127788,black,Signaling By Robo Receptors,RPL10/RPL10A/RPL11/RPL12/RPL13/RPL13A/RPL14/RPL15/RPL17/RPL18/RPL18A/RPL19/RPL23A/RPL24/RPL26/RPL27A/RPL28/RPL29/RPL3/RPL30/RPL31/RPL32/RPL35/RPL35A/RPL36/RPL36AL/RPL37A/RPL3L/RPL4/RPL5/RPL6/RPL7/RPL7A/RPL8/RPLP0/RPLP1/RPLP2/RPS10/RPS15A/RPS23/RPS24,41,1.9868892829178042e-25,REACTOME_SIGNALING_BY_ROBO_RECEPTORS
REACTOME_TRANSLATION,1.560389530650566e-24,4.411646763930237e-23,5.3958120531154234,45,178,Reactome,11.785714285714286,black,Translation,EIF2S1/EIF2S2/EIF3H/EIF3K/RPL10/RPL10A/RPL11/RPL12/RPL13/RPL13A/RPL14/RPL15/RPL17/RPL18/RPL18A/RPL19/RPL23A/RPL24/RPL26/RPL27A/RPL28/RPL29/RPL3/RPL30/RPL31/RPL32/RPL35/RPL35A/RPL36/RPL36AL/RPL37A/RPL3L/RPL4/RPL5/RPL6/RPL7/RPL7A/RPL8/RPLP0/RPLP1/RPLP2/RPS10/RPS15A/RPS23/RPS24,45,4.411646763930237e-23,REACTOME_TRANSLATION
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,3.274864761734978e-20,8.487357840829819e-19,4.861560044893378,41,180,Reactome,9.535475068221285,black,Metabolism Of Amino Acids And Derivatives,RPL10/RPL10A/RPL11/RPL12/RPL13/RPL13A/RPL14/RPL15/RPL17/RPL18/RPL18A/RPL19/RPL23A/RPL24/RPL26/RPL27A/RPL28/RPL29/RPL3/RPL30/RPL31/RPL32/RPL35/RPL35A/RPL36/RPL36AL/RPL37A/RPL3L/RPL4/RPL5/RPL6/RPL7/RPL7A/RPL8/RPLP0/RPLP1/RPLP2/RPS10/RPS15A/RPS23/RPS24,41,8.487357840829819e-19,REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES
GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS,3.639474867209219e-12,1.808819009002982e-9,5.122424242424242,24,100,GO:BP,8.16,black,Ribonucleoprotein Complex Biogenesis,DDX1/DHX9/EIF2S2/EIF3H/EIF3K/NPM1/PA2G4/PRKRA/RPL11/RPL13A/RPL14/RPL24/RPL26/RPL35/RPL35A/RPL5/RPL7/RPL7A/RPLP0/RPS15A/RPS23/RPS24/SNRPD3/SRSF1,24,1.808819009002982e-9,GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS
GOBP_RNA_SPLICING,4.9776226923717124e-8,1.1241043277300068e-5,4.878499278499279,16,70,GO:BP,6.996876394466756,black,RNA Splicing,AHNAK/DDX1/DHX9/FUS/HNRNPA1/HNRNPR/NCL/NONO/NPM1/RTCB/RTRAF/SFPQ/SNRPD3/SRSF1/SYNCRIP/YBX1,16,1.1241043277300068e-5,GOBP_RNA_SPLICING
GOBP_RRNA_METABOLIC_PROCESS,5.6544483286217646e-8,1.1241043277300068e-5,6.7400318979266345,12,38,GO:BP,10.546419098143236,black,Rrna Metabolic Process,NCL/PA2G4/PELO/RPL11/RPL14/RPL26/RPL35/RPL35A/RPL5/RPL7/RPL7A/RPS24,12,1.1241043277300068e-5,GOBP_RRNA_METABOLIC_PROCESS
GOBP_REGULATION_OF_TRANSLATION,1.1747604070065593e-7,1.946186407607533e-5,3.899281274281274,19,104,GO:BP,5.38985294117647,black,Regulation Of Translation,CAPRIN1/CSDE1/CSNK2A1/DDX1/DHX9/EIF2S1/EIF3H/EIF3K/NCL/NPM1/PA2G4/PELO/PURB/RPL10/RPL13A/RPL26/RPL5/SYNCRIP/YBX1,19,1.946186407607533e-5,GOBP_REGULATION_OF_TRANSLATION
GOBP_NEGATIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS,1.2727342138336255e-5,0.0015813722606882797,7.863370547581073,7,19,GO:BP,12.693840579710145,black,Negative Regulation Of Mrna Metabolic Process,CSDE1/DHX9/FUS/NPM1/SRSF1/SYNCRIP/YBX1,7,0.0015813722606882797,GOBP_NEGATIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS
GOBP_PROTEIN_RNA_COMPLEX_ORGANIZATION,1.7594213668319506e-5,0.0018462820826084891,4.130987292277615,12,62,GO:BP,5.417931034482758,black,Protein RNA Complex Organization,DDX1/DHX9/EIF2S2/EIF3H/EIF3K/PRKRA/RPL11/RPL13A/RPL24/RPL5/SNRPD3/SRSF1,12,0.0018462820826084891,GOBP_PROTEIN_RNA_COMPLEX_ORGANIZATION
GOBP_REGULATION_OF_MRNA_CATABOLIC_PROCESS,1.8574266424632687e-5,0.0018462820826084891,6.323980546202769,8,27,GO:BP,9.23076923076923,black,Regulation Of Mrna Catabolic Process,CAPRIN1/CSDE1/DHX9/FUS/NPM1/SRSF1/SYNCRIP/YBX1,8,0.0018462820826084891,GOBP_REGULATION_OF_MRNA_CATABOLIC_PROCESS
GOBP_MEMBRANELESS_ORGANELLE_ASSEMBLY,4.6914589174236733e-5,0.0033309358313708083,2.995569732411838,16,114,GO:BP,3.76887140398328,black,Membraneless Organelle Assembly,CAPN3/CAPRIN1/CSDE1/DBNL/EIF2S1/FUS/G3BP1/GSN/LDB3/MYPN/NPM1/RPL11/RPL24/RPL5/RPS23/UBAP2L,16,0.0033309358313708083,GOBP_MEMBRANELESS_ORGANELLE_ASSEMBLY
GOBP_NEGATIVE_REGULATION_OF_TRANSLATION,7.237909138501532e-5,0.004326332062258404,5.3358585858585865,8,32,GO:BP,7.289377289377289,black,Negative Regulation Of Translation,CAPRIN1/CSNK2A1/EIF2S1/NCL/PURB/RPL13A/SYNCRIP/YBX1,8,0.004326332062258404,GOBP_NEGATIVE_REGULATION_OF_TRANSLATION
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS,7.399159462614977e-5,0.004326332062258404,7.5329768270944735,6,17,GO:BP,11.747800586510264,black,Nuclear Transcribed Mrna Catabolic Process,CAPRIN1/CSDE1/DHX9/PELO/SYNCRIP/YBX1,6,0.004326332062258404,GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS
GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION,2.1089890000353939e-4,0.011033342452816746,5.335858585858586,7,28,GO:BP,7.221014492753623,black,Regulation Of Translational Initiation,CSDE1/DDX1/EIF2S1/EIF3H/EIF3K/NPM1/RPL13A,7,0.011033342452816746,GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION
HALLMARK_MYC_TARGETS_V1,6.502514313259642e-4,0.02340905152773471,2.5011837121212124,15,128,Hallmark,3.0041087231352717,black,MYC Targets V1,EIF2S1/EIF2S2/G3BP1/HNRNPA1/HNRNPR/NPM1/PA2G4/RPL14/RPL18/RPL6/RPLP0/RPS10/SNRPD3/SRSF1/SYNCRIP,15,0.02340905152773471,HALLMARK_MYC_TARGETS_V1
REACTOME_MRNA_SPLICING,0.0010909644173278748,0.026099225676074544,4.150112233445567,7,36,Reactome,5.208020989505247,black,Mrna Splicing,DHX9/FUS/HNRNPA1/HNRNPR/SNRPD3/SRSF1/YBX1,7,0.026099225676074544,REACTOME_MRNA_SPLICING
GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATION,8.057484081534299e-4,0.038138757985929014,6.277480689245395,5,17,GO:BP,8.874113475177305,black,Regulation Of Cytoplasmic Translation,CSDE1/DHX9/RPL13A/SYNCRIP/YBX1,5,0.038138757985929014,GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATION
GOBP_POSITIVE_REGULATION_OF_TRANSLATION,0.0010909644173278748,0.04714863612277859,4.150112233445567,7,36,GO:BP,5.208020989505247,black,Positive Regulation Of Translation,CSDE1/DHX9/NPM1/RPL26/RPL5/SYNCRIP/YBX1,7,0.04714863612277859,GOBP_POSITIVE_REGULATION_OF_TRANSLATION
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,1.9672836239004097e-13,1.3770985367302869e-12,7.894146948941469,18,33,KEGG,18.3,red,Variant Mutation Caused Aberrant Abeta To 26s Proteasome Mediated Protein Degradation,PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMC1/PSMC3/PSMC6/PSMD1/PSMD11/PSMD2,18,1.3770985367302869e-12,KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION
REACTOME_DEGRADATION_OF_DVL,1.0113347807925831e-14,1.3842644956541332e-12,8.332710668327106,19,33,Reactome,20.87007874015748,red,Degradation Of Dvl,CUL3/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMC1/PSMC3/PSMC6/PSMD1/PSMD11/PSMD2,19,1.3842644956541332e-12,REACTOME_DEGRADATION_OF_DVL
REACTOME_HEDGEHOG_ON_STATE,1.0113347807925831e-14,1.3842644956541332e-12,8.332710668327106,19,33,Reactome,20.87007874015748,red,Hedgehog On State,CUL3/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMC1/PSMC3/PSMC6/PSMD1/PSMD11/PSMD2,19,1.3842644956541332e-12,REACTOME_HEDGEHOG_ON_STATE
REACTOME_UCH_PROTEINASES,1.9920669512323586e-14,1.3842644956541332e-12,7.617159336697908,20,38,Reactome,17.18694885361552,red,Uch Proteinases,NEDD8/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMC1/PSMC3/PSMC6/PSMD1/PSMD11/PSMD2/USP15,20,1.3842644956541332e-12,REACTOME_UCH_PROTEINASES
REACTOME_FORMATION_OF_PARAXIAL_MESODERM,4.409709902332731e-14,1.3842644956541332e-12,8.403446752098983,18,31,Reactome,21.13701923076923,red,Formation Of Paraxial Mesoderm,PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMC1/PSMC3/PSMC6/PSMD1/PSMD11/PSMD2,18,1.3842644956541332e-12,REACTOME_FORMATION_OF_PARAXIAL_MESODERM
REACTOME_GASTRULATION,4.409709902332731e-14,1.3842644956541332e-12,8.403446752098983,18,31,Reactome,21.13701923076923,red,Gastrulation,PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMC1/PSMC3/PSMC6/PSMD1/PSMD11/PSMD2,18,1.3842644956541332e-12,REACTOME_GASTRULATION
REACTOME_HEDGEHOG_OFF_STATE,5.3784256880342393e-14,1.3939086574822072e-12,6.907378580323786,21,44,Reactome,14.199652173913044,red,Hedgehog Off State,PRKACA/PRKAR1A/PRKAR2A/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMC1/PSMC3/PSMC6/PSMD1/PSMD11/PSMD2,21,1.3939086574822072e-12,REACTOME_HEDGEHOG_OFF_STATE
REACTOME_SIGNALING_BY_NOTCH,5.3784256880342393e-14,1.3939086574822072e-12,6.907378580323786,21,44,Reactome,14.199652173913044,red,Signaling By Notch,ATP2A1/ATP2A2/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMC1/PSMC3/PSMC6/PSMD1/PSMD11/PSMD2/TMED2,21,1.3939086574822072e-12,REACTOME_SIGNALING_BY_NOTCH
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3,9.49383544361603e-14,1.5539909594550448e-12,8.14083904109589,18,32,Reactome,19.6171875,red,Transcriptional Regulation By Runx3,PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMC1/PSMC3/PSMC6/PSMD1/PSMD11/PSMD2,18,1.5539909594550448e-12,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3
