pathway,pval,padj,log2err,ES,NES,size,leadingEdge,database,contrast,dedup_status,merged_into,overlap_jaccard
REACTOME_CO_INHIBITION_BY_PD_1,0.9388556469708302,0.9759682599659929,0.014368282766327798,0.18131232774838474,0.717521152740352,59,PSMD7;PRKAG1;GSK3B;CSNK2B;PSMC3;PSMD11;PSMA4;PSMC2;PSMC6;PSMD2;PRKAB2;PSMC4;PSMA7;PSMC1;PSMD14;RBBP7;CSNK2A1,Reactome,Training_Old,NA,NA,NA
REACTOME_CRISTAE_FORMATION,0.9556629544021853,0.9759682599659929,0.015797744127832528,-0.19038327257018542,-0.640092648885256,27,DMAC2L;ATP5MF;MT-ATP6;ATP5PB;APOOL;ATP5MG;CHCHD3;IMMT,Reactome,Training_Old,NA,NA,NA
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES,0.07734286789612345,0.2707000376364321,0.06972945852281875,0.39376059791867224,1.3726971081567358,33,PSME2;PSMD7;PSME1;PSMC3;PSMD11;PSMA4;PSMC2;PSMC6;PSMD2;PSMC4;PSMA7;PSMC1;PSMD14,Reactome,Training_Old,NA,NA,NA
REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY,0.291839818662637,0.5779794640302636,0.033756095256854864,0.31761015729299386,1.1197253872217934,35,PSMD7;AKT2;PSMC3;PSMD11;PSMA4;PSMC2;PSMC6;PSMD2;PSMC4;PSMA7;PSMC1;PSMD14,Reactome,Training_Old,NA,NA,NA
REACTOME_CYTOPROTECTION_BY_HMOX1,0.14803392444101773,0.40936254350888496,0.05003753124631818,0.406042129012131,1.277290823265593,22,CARM1;MT-CO1;COX5B;COX7A2;COX6A2;COX6B1;COX6C;BLVRA;COX8A,Reactome,Training_Old,NA,NA,NA
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION,0.751964730688135,0.9030294273467225,0.017958189571932823,0.25514224605005154,0.8137495912064697,23,MARS1;VARS1;TARS1;QARS1;FARSB;SARS1;YARS1;DARS1;LARS1;IARS1;AIMP1,Reactome,Training_Old,NA,NA,NA
REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS,0.9552334257088041,0.9759682599659929,0.016012899517326117,-0.17581699379605706,-0.67602922546551,47,UBE2D1;PPP3CB;UBE2M;UBE2N;PPP3R1;RPS27A;PSMB5;ADRM1;UBE2V1,Reactome,Training_Old,NA,NA,NA
REACTOME_DEATH_RECEPTOR_SIGNALING,0.08655043586550436,0.2838930804052598,0.06920372515975116,-0.4833057308874822,-1.4104508253485328,16,UBE2D1;RTN4;UBE2L3;ARHGDIA;RHOA;UBE2D3;OPTN;RPS27A;RAC1;STUB1;YWHAE,Reactome,Training_Old,NA,NA,NA
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING,0.72478277295051,0.879935166213034,0.018286365404306122,0.2382855518069939,0.840068793896632,35,PSMD7;PSMC3;PSMD11;PSMA4;PSMC2;PSMC6;PSMD2;PSMC4;PSMA7;PSMC1;PSMD14,Reactome,Training_Old,NA,NA,NA
REACTOME_DEGRADATION_OF_AXIN,0.40554298642533937,0.645843233028699,0.027563145766792033,0.2982724776402488,1.032605372014516,32,PSMD7;PSMC3;PSMD11;PSMA4;PSMC2;PSMC6;PSMD2;PSMC4;PSMA7;PSMC1;PSMD14,Reactome,Training_Old,NA,NA,NA
REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX,0.3941154422788606,0.645843233028699,0.027961099129504233,0.2851776017023287,1.036313377730416,39,PSMD7;GSK3B;PSMC3;PSMD11;PSMA4;PSMC2;PSMC6;PSMD2;PSMC4;PSMA7;PSMC1;PSMD14;PSMB4;CTBP1;PSMA5,Reactome,Training_Old,NA,NA,NA
REACTOME_DEGRADATION_OF_CRY_AND_PER_PROTEINS,0.8938420853796751,0.967015966357824,0.015223985357243314,0.20550319940700773,0.7244955623980766,35,PSMD7;PSMC3;PSMD11;PSMA4;PSMC2;PSMC6;PSMD2;PSMC4;PSMA7;PSMC1;PSMD14,Reactome,Training_Old,NA,NA,NA
REACTOME_DEGRADATION_OF_DVL,0.4796763266842303,0.6937605891484633,0.024669354299898544,0.2827074696200829,0.9855524601827957,33,PSMD7;PSMC3;PSMD11;PSMA4;PSMC2;PSMC6;PSMD2;PSMC4;PSMA7;PSMC1;PSMD14,Reactome,Training_Old,NA,NA,NA
REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME,0.4933887419720438,0.6937605891484633,0.02426674332520501,0.27616906908129324,0.9736260340391658,35,PSMD7;PSMC3;PSMD11;PSMA4;PSMC2;PSMC6;PSMD2;PSMC4;PSMA7;PSMC1;PSMD14;PRKACA,Reactome,Training_Old,NA,NA,NA
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,0.2570503048780488,0.5430438721676002,0.03654234810214666,0.3436866851905157,1.1520409048900375,28,CAPN2;CAPNS1;CAST;BSG;COL15A1;CTSB;COL6A3;COL3A1;CAPN3;COL6A2,Reactome,Training_Old,NA,NA,NA
REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES,0.04013239553165081,0.17480127406176427,0.10270481201474739,-0.4809473910619672,-1.5199663799178897,21,GPX3;GSTP1;SOD3;GPX1;PRDX6;TXNRD1;SOD1,Reactome,Training_Old,NA,NA,NA
REACTOME_DEUBIQUITINATION,0.33448127421437795,0.597130709929457,0.03364025594013364,-0.25717057135489696,-1.064180089994668,67,UBE2D1;RNF123;RAD23A;USP24;MAVS;OTUB1;USP47;VDAC3;VDAC1;SNX3;RHOA,Reactome,Training_Old,NA,NA,NA
REACTOME_DEVELOPMENTAL_CELL_LINEAGES,0.20075440067057837,0.48603697004455815,0.04433539010520094,-0.36959812886610194,-1.2085053370251957,24,ANXA3;ALDH1A1;TFRC;ITGB1,Reactome,Training_Old,NA,NA,NA
REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS,0.16895837257487287,0.4459393112222054,0.04597318946952992,0.33398765753158294,1.2262444767591878,41,PSMD7;HK1;BSG;PSMC3;SLC16A1;PSMD11;PSMA4;PSMC2;PSMC6;PSMD2;PSMC4;PSMA7;PSMC1;PSMD14,Reactome,Training_Old,NA,NA,NA
REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER,0.23868825238688252,0.5158229346884308,0.04003182126650252,-0.4076528914761684,-1.18967005870687,16,RAD23A;COPS7B;GPS1;CUL4A;RPS27A;COPS5;COPS4;RAD23B;COPS6;COPS2;COPS8,Reactome,Training_Old,NA,NA,NA
REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR,0.23250986090927964,0.5158229346884308,0.04063334276461561,-0.40373849446782456,-1.20033616979171,17,UBE2V2;UBE2I;UBE2N;RPA1;RPS27A;XRCC5;BABAM2,Reactome,Training_Old,NA,NA,NA
REACTOME_DNA_REPAIR,0.1602481814291827,0.42999928683497357,0.05072073714261461,-0.34027011559738707,-1.2427568519572791,38,RAD23A;UBE2V2;COPS7B;UBE2I;UBE2N;GPS1;RPA1;CUL4A;RPS27A;XRCC5;COPS5;BABAM2;COPS4;TRIM25;UBXN1;RAD23B;COPS6,Reactome,Training_Old,NA,NA,NA
REACTOME_DNA_REPLICATION,0.6053323319564401,0.7768939354030797,0.020917924200465184,0.24479311075151433,0.9157923119118507,45,PSMD7;KPNA6;KPNA1;PSMC3;SSBP1;PSMD11;PSMA4;PSMC2;PSMC6;PSMD2;PSMC4;PSMA7;PSMC1;PSMD14,Reactome,Training_Old,NA,NA,NA
REACTOME_DNA_REPLICATION_PRE_INITIATION,0.6613906161673262,0.8384558204955868,0.019619903224749123,0.23879094758157626,0.8811212460453997,42,PSMD7;KPNA6;KPNA1;PSMC3;PSMD11;PSMA4;PSMC2;PSMC6;PSMD2;PSMC4;PSMA7;PSMC1;PSMD14,Reactome,Training_Old,NA,NA,NA
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR,0.7848030018761726,0.9156035021888681,0.01701502391545433,0.22050269148846158,0.805682770327861,40,PSMD7;CALM1;PSMC3;PSMD11;PSMA4;PSMC2;PSMC6;PSMD2;PSMC4;PSMA7;PSMC1;PSMD14,Reactome,Training_Old,NA,NA,NA
REACTOME_DOWNSTREAM_TCR_SIGNALING,0.9216609589041096,0.967015966357824,0.0165920003310768,-0.19182552196730593,-0.7096791750538876,40,UBE2D1;UBE2N;PRKCQ;RPS27A;PSMB5;ADRM1;HLA-DRB1;UBE2V1,Reactome,Training_Old,NA,NA,NA
REACTOME_DRUG_ADME,0.05554484088717454,0.2208078859959284,0.08385350613623484,0.5058251354408634,1.4879949800322032,17,HPRT1;ADK;NME2;NME1;BSG;IMPDH2;GSTM1;SLC16A1;ACY1,Reactome,Training_Old,NA,NA,NA
REACTOME_ECM_PROTEOGLYCANS,0.08596817524281876,0.2838930804052598,0.06929056730450364,-0.4468215197685049,-1.3935025182477456,20,VCAN;ITGA7;ITGB1;DAG1,Reactome,Training_Old,NA,NA,NA
REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT,0.12357925191155197,0.3552903492457119,0.05723054625805836,-0.46767473253711755,-1.3431317630075859,15,VPS36;TSG101;VPS28;RPS27A;VPS4A;VPS25;HGS,Reactome,Training_Old,NA,NA,NA
REACTOME_EPH_EPHRIN_SIGNALING,0.01348015948357699,0.1142266145713629,0.171214318379654,0.49808509044409305,1.6423405136056621,26,ARPC1B;MYL12B;MYH9;ACTR2;AP2A1;MYH11;AP2B1;MYL9;ACTR3;MYL6;ACTB;CLTC;ARPC5;AP2M1;ARPC2;ARPC4;PAK2,Reactome,Training_Old,NA,NA,NA
REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,0.20536828963795256,0.4934969348016472,0.0436087756134531,-0.39556403483267044,-1.2140796324693666,19,PLIN4;PLIN2;UBE2I;FABP4;ADIPOQ;MYO1C,Reactome,Training_Old,NA,NA,NA
REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT,0.023902894491129784,0.13503038642357526,0.12694980276989196,0.37371427056888007,1.4842910207770421,60,DCTN3;DCTN2;TUBA1B;ACTR1A;TUBB6;TUBA4A;SPTBN1;DYNC1H1;TUBB2A;COPB2;NSF;SEC31A;ANK1;TUBA8;DYNC1I2;DCTN1;SPTAN1;COPG1;SEC23A;DCTN6;DYNC1LI1;TFG;DCTN4;ARF5;CAPZA1;SEC13;CAPZB;SEC23IP,Reactome,Training_Old,NA,NA,NA
REACTOME_ESR_MEDIATED_SIGNALING,0.25388005365012456,0.541386604472451,0.03692304081469379,0.35488539393136787,1.156051500027497,25,MAPK1;HSPB1;AKT2;CARM1;CAV2;CALM1,Reactome,Training_Old,NA,NA,NA
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,0.05217766278568348,0.21267351160746942,0.09170804921768408,-0.3362874260987408,-1.3744554469533505,63,SSPN;VCAN;DTNA;SGCD;SGCG;SGCB;ITGA7;ITGB1;DMD;CTSD;FBN1;SGCA;CD47;DAG1,Reactome,Training_Old,NA,NA,NA
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION,0.19063097514340344,0.47955604684512426,0.043365339752818116,0.37882879961858595,1.2215923091646428,24,KIF5B;TUBA1B;TUBB6;TUBA4A;TUBB2A;KLC1;TUBA8;ACTB,Reactome,Training_Old,NA,NA,NA
REACTOME_FATTY_ACID_METABOLISM,0.08408408408408409,0.2826466722014667,0.07147213780589295,-0.33506123497233237,-1.3231357704140647,53,SLC27A1;ACADS;GPX1;CPT1B;DBI;ACSF2;ACAA2;HADHB;CPT2;HADH;CPT1A;PTGR2;ECI1;ACADVL,Reactome,Training_Old,NA,NA,NA
REACTOME_FBXL7_DOWN_REGULATES_AURKA_DURING_MITOTIC_ENTRY_AND_IN_EARLY_MITOSIS,0.4925793725342852,0.6937605891484633,0.024204019965755136,0.2784493587136089,0.9759151375831514,34,PSMD7;PSMC3;PSMD11;PSMA4;PSMC2;PSMC6;PSMD2;PSMC4;PSMA7;PSMC1;PSMD14,Reactome,Training_Old,NA,NA,NA
REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION,0.9747106729532791,0.9838772310061311,0.015797744127832528,-0.1690897746411063,-0.6217430741124609,39,UBE2D1;UBE2N;PRKCQ;RPS27A;PSMB5;ADRM1;UBE2V1,Reactome,Training_Old,NA,NA,NA
REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS,0.09558823529411764,0.2931372549019608,0.0633201262592919,0.4391836346661188,1.3661459725236185,21,ARPC1B;MAPK1;MYH9;ACTR2;MYH2;AHCYL1;ACTR3;ACTB;GRB2;HSP90AB1;ARPC5;ARPC2;ARPC4,Reactome,Training_Old,NA,NA,NA
REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING,0.9245564892623717,0.967015966357824,0.01457084831761174,0.18735865017737582,0.7227328013353415,52,MAPK1;PSMD7;CALM1;AHCYL1;PSMC3;PSMD11;PSMA4;PSMC2;PSMC6;PSMD2;MAP2K4;GRB2;PSMC4,Reactome,Training_Old,NA,NA,NA
REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING,0.40731556106633604,0.645843233028699,0.02912280680132423,-0.3613081706825196,-1.037653836129244,15,DMAC2L;ATP5MF;MT-ATP6;ATP5PB;ATP5MG,Reactome,Training_Old,NA,NA,NA
REACTOME_FORMATION_OF_PARAXIAL_MESODERM,0.26814899277841125,0.5430438721676002,0.03560194361003281,0.33170483830822584,1.1386019619434264,31,PSMD7;PSMC3;PSMD11;PSMA4;PSMC2;PSMC6;PSMD2;PSMC4;PSMA7;PSMC1;PSMD14,Reactome,Training_Old,NA,NA,NA
REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS,0.33811862485833016,0.597130709929457,0.030902659006622635,0.3068342381057419,1.081735197023041,35,PSMD7;GSK3B;PSMC3;PSMD11;PSMA4;PSMC2;PSMC6;PSMD2;PSMC4;PSMA7;PSMC1;PSMD14,Reactome,Training_Old,NA,NA,NA
REACTOME_G2_M_CHECKPOINTS,0.9998117115420825,0.9998205634308271,0.013560308957968024,0.1262162261001306,0.4756996862471593,47,PSMD7;PSMC3;YWHAH;PSMD11;PSMA4;PSMC2;PSMC6;PSMD2;PSMC4;PSMA7;PSMC1;PSMD14;BABAM1;YWHAB;PSMB4,Reactome,Training_Old,NA,NA,NA
REACTOME_GASTRULATION,0.26814899277841125,0.5430438721676002,0.03560194361003281,0.33170483830822584,1.1386019619434264,31,PSMD7;PSMC3;PSMD11;PSMA4;PSMC2;PSMC6;PSMD2;PSMC4;PSMA7;PSMC1;PSMD14,Reactome,Training_Old,NA,NA,NA
REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION,0.18566775244299674,0.4707481597373618,0.0440560759786921,0.37460528195002873,1.2202897203492833,25,LCP1;MSN;HSPA9;PSME2;ANXA2;TCP1;BOLA2;RPLP0,Reactome,Training_Old,NA,NA,NA
REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER,0.020271682340647856,0.1290751980637964,0.14615153430494887,-0.4962091906887348,-1.6059947071119953,23,RAD23A;UBE2V2;COPS7B;UBE2I;UBE2N;GPS1;RPA1;CUL4A;RPS27A,Reactome,Training_Old,NA,NA,NA
REACTOME_GLUCONEOGENESIS,0.17664148750726322,0.45502847181871003,0.045555768059072556,0.44404913930016987,1.2621020511205594,15,GAPDH;ENO3;ENO2;GPI;ENO1,Reactome,Training_Old,NA,NA,NA
REACTOME_GLUCOSE_METABOLISM,0.0701219512195122,0.2508807588075881,0.07386107958716003,0.41653623062068906,1.3962332459220514,28,PFKFB1;HK1;GAPDH;PKM;ENO3;ENO2;GPI;ENO1,Reactome,Training_Old,NA,NA,NA
REACTOME_GLUTATHIONE_CONJUGATION,0.08426733084267331,0.2826466722014667,0.07017632599053192,-0.48459535002993603,-1.414214373487139,16,GSTO1;GSTP1;GGCT;GSTZ1;MGST3;OPLAH;GSS,Reactome,Training_Old,NA,NA,NA
REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,0.058115400581154004,0.2254597468329107,0.0850801033973234,-0.5066552915773826,-1.4785928005866933,16,PCYT2;GPD1L;CPNE1;PCYT1A;HADHB;GPD2;CPNE3,Reactome,Training_Old,NA,NA,NA
REACTOME_GLYCOGEN_METABOLISM,0.021600771456123432,0.13123487563908953,0.13586292637765363,0.5556411644760311,1.6345396966462993,17,PHKA2;PHKA1;PHKB;PHKG1;GBE1;CALM1,Reactome,Training_Old,NA,NA,NA
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS,0.27655889145496537,0.5565747690531179,0.03522485270880568,0.3757512261084969,1.1412323070780097,19,TXNDC5;TPD52;AP1B1,Reactome,Training_Old,NA,NA,NA
REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT,0.015020653398422831,0.11934412619344126,0.1611591456616824,0.4158824065343508,1.5558522435305147,45,KIF5B;DCTN3;DCTN2;TUBA1B;ACTR1A;TUBB6;TUBA4A;DYNC1H1;TUBB2A;COPB2;NSF;KLC1;TUBA8;DYNC1I2;PAFAH1B2;DCTN1;COPG1;DCTN6;DYNC1LI1;DCTN4;ARF5;RAB6A;CAPZA1,Reactome,Training_Old,NA,NA,NA
REACTOME_GSK3B_MEDIATED_PROTEASOMAL_DEGRADATION_OF_PD_L1_CD274,0.42878730638458634,0.662947852854997,0.026626643306864317,0.2856176088365846,1.015238704366211,36,PSMD7;GSK3B;PSMC3;PSMD11;PSMA4;PSMC2;PSMC6;PSMD2;PSMC4;PSMA7;PSMC1;PSMD14,Reactome,Training_Old,NA,NA,NA
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,0.15891399278526674,0.42999928683497357,0.04774998299638073,0.38125407215203777,1.2571125309415565,26,CAMK2D;MAPK1;CAMK2B;HEBP1;CALM1;AHCYL1;CAMK2A;PPP1CA;ANXA1,Reactome,Training_Old,NA,NA,NA
REACTOME_HEDGEHOG_LIGAND_BIOGENESIS,0.4091677625399211,0.645843233028699,0.027344580196314916,0.2929140269710061,1.0266112094926987,34,PSMD7;PSMC3;PSMD11;PSMA4;PSMC2;PSMC6;PSMD2;PSMC4;PSMA7;PSMC1;PSMD14,Reactome,Training_Old,NA,NA,NA
REACTOME_HEDGEHOG_OFF_STATE,0.1983361694082057,0.48382004961698666,0.04215406713532638,0.3196397682807701,1.1890270068419158,44,PSMD7;TUBA1B;TUBB6;TUBA4A;TUBB2A;GSK3B;PSMC3;PSMD11;PSMA4;PSMC2;PSMC6;PSMD2;PSMC4;PSMA7;PSMC1;PSMD14;PRKACA,Reactome,Training_Old,NA,NA,NA
REACTOME_HEDGEHOG_ON_STATE,0.4796763266842303,0.6937605891484633,0.024669354299898544,0.2827074696200829,0.9855524601827957,33,PSMD7;PSMC3;PSMD11;PSMA4;PSMC2;PSMC6;PSMD2;PSMC4;PSMA7;PSMC1;PSMD14,Reactome,Training_Old,NA,NA,NA
REACTOME_HH_MUTANTS_ABROGATE_LIGAND_SECRETION,0.4013925479864509,0.645843233028699,0.027710944757090832,0.2961207453137899,1.0323127628971458,33,PSMD7;PSMC3;PSMD11;PSMA4;PSMC2;PSMC6;PSMD2;PSMC4;PSMA7;PSMC1;PSMD14,Reactome,Training_Old,NA,NA,NA
REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND,0.04640240465902686,0.19155864487444424,0.09074992825317248,0.41185126326571597,1.44346492342671,34,DCTN3;DNAJA4;DCTN2;TUBA1B;ACTR1A;TUBB6;DNAJA2;TUBA4A;DYNC1H1;TUBB2A;TUBA8;DYNC1I2;DCTN1;HSP90AB1;DCTN6;DYNC1LI1;DCTN4;CAPZA1;CAPZB;DNAJA1,Reactome,Training_Old,NA,NA,NA
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM,0.5572599285564194,0.7410198943028693,0.024017731552877654,-0.2771509492781093,-0.931816555464915,27,GNAS;TALDO1;GNB1;GNB2;GNA11;ADIPOQ;VAMP2,Reactome,Training_Old,NA,NA,NA
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,0.38514357053682896,0.645843233028699,0.030275960856857156,-0.3424621863526063,-1.051097493020334,19,ITGA7;ITGB1;FBN1;CD47,Reactome,Training_Old,NA,NA,NA
REACTOME_INTERFERON_GAMMA_SIGNALING,0.2957582800697269,0.5779794640302636,0.033990652239391406,0.39838441379814027,1.132311136964526,15,CAMK2D;MAPK1;CAMK2B;CAMK2A,Reactome,Training_Old,NA,NA,NA
REACTOME_INTERFERON_SIGNALING,0.11482449589245705,0.342764684592621,0.05638232260215184,0.30929707330461403,1.2556329860461777,67,CAMK2D;MAPK1;SAMHD1;CAMK2B;TUBA1B;FLNA;TUBB6;FNTA;TUBA4A;KPNA1;ABCE1;FLNB;CAMK2A;TUBB2A;EIF4A2;KPNA4;TUBA8;EIF2S1;HSPA5,Reactome,Training_Old,NA,NA,NA
REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING,0.21760670731707318,0.4967716934623879,0.04019000489984961,0.35549148603389125,1.1916107050355114,28,LCP1;MSN;HSPA9;PSME2;ANXA2;TCP1;BOLA2;RPLP0,Reactome,Training_Old,NA,NA,NA
REACTOME_INTERLEUKIN_12_SIGNALING,0.17941902411239796,0.4585152838427948,0.04467153596201623,0.37252354367158624,1.228325279719382,26,LCP1;MSN;HSPA9;PSME2;ANXA2;TCP1;BOLA2;RPLP0,Reactome,Training_Old,NA,NA,NA
REACTOME_INTERLEUKIN_17_SIGNALING,0.9513848537671896,0.9759682599659929,0.014684962161133738,0.2121740649724782,0.6030533535508851,15,MAPK1,Reactome,Training_Old,NA,NA,NA
REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING,0.9823606680427848,0.9885004222180522,0.013765852049896315,0.16482346704318918,0.6248448062827247,48,PSMD7;PSMC3;SQSTM1;PSMD11;PSMA4;PSMC2;PSMC6;PSMD2;MAP2K4;PSMC4;PSMA7;PSMC1;PSMD14;MAP2K1;USP14,Reactome,Training_Old,NA,NA,NA
REACTOME_INTERLEUKIN_1_SIGNALING,0.9464927207411609,0.9759682599659929,0.014411450488329813,0.18403143555800516,0.6845779802785577,44,PSMD7;PSMC3;SQSTM1;PSMD11;PSMA4;PSMC2;PSMC6;PSMD2;MAP2K4;PSMC4;PSMA7;PSMC1;PSMD14;MAP2K1;USP14,Reactome,Training_Old,NA,NA,NA
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,0.5762153786558203,0.754233137915342,0.022172300969545197,0.32160771348082023,0.9140919752260876,15,FSCN1;HSP90B1;ANXA1;VIM,Reactome,Training_Old,NA,NA,NA
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,0.03616703952274422,0.1712615695047594,0.10270481201474739,0.3553460907440464,1.4250428204969092,63,CAMK2D;MAPK1;CAMK2B;PSMD7;AKT2;CALM1;AHCYL1;CAMK2A;GSK3B;CSNK2B;PSMC3;PSMD11;PSMA4;PSMC2;PSMC6;PSMD2;GRB2;PSMC4;PSMA7;PSMC1;PSMD14;RBBP7;PRKACA;CSNK2A1,Reactome,Training_Old,NA,NA,NA
REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC,0.01651341715143554,0.12279754559166324,0.15355353685909953,0.4041921454317342,1.536880312556519,49,KIF5B;DCTN3;DCTN2;TUBA1B;ACTR1A;TUBB6;TUBA4A;DYNC1H1;TUBB2A;COPB2;NSF;KLC1;TUBA8;DYNC1I2;PAFAH1B2;DCTN1;COPG1;DCTN6;DYNC1LI1;ARL1;DCTN4;ARF5;RAB6A;CAPZA1;PLIN3;CAPZB,Reactome,Training_Old,NA,NA,NA
REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS,0.8856316297010608,0.967015966357824,0.015658309637246567,0.23569947779945702,0.6933614310331299,17,MAPK1;AKT2,Reactome,Training_Old,NA,NA,NA
REACTOME_ION_CHANNEL_TRANSPORT,0.29001524390243905,0.5779794640302636,0.0340564998948168,0.3328925259802874,1.1251078484261938,29,CAMK2D;CAMK2B;CALM1;ATP1A1;ATP6V1A;CASQ1;CAMK2A,Reactome,Training_Old,NA,NA,NA
REACTOME_ION_HOMEOSTASIS,0.08011472275334608,0.2772926813637529,0.06903096207562805,0.43096037385977093,1.3896986680840155,24,CAMK2D;CAMK2B;CALM1;ATP1A1;CASQ1;AHCYL1;CAMK2A,Reactome,Training_Old,NA,NA,NA
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES,0.1411764705882353,0.3952941176470588,0.05135383971416818,0.44209568954374845,1.3005209125513721,17,CAMK2D;CAMK2B;CALM1;ATP1A1;CAMK2A,Reactome,Training_Old,NA,NA,NA
REACTOME_IRON_UPTAKE_AND_TRANSPORT,0.3309113556155283,0.597130709929457,0.03313661662514599,-0.3705524154775386,-1.101672179383484,17,ATP6V1G1;TFRC;ACO1;RPS27A;ATP6V1B2;ATP6V1H;HMOX1;CUL1,Reactome,Training_Old,NA,NA,NA
REACTOME_KEAP1_NFE2L2_PATHWAY,0.924971793907484,0.967015966357824,0.014664412652831473,0.1858040118804259,0.7313478762429796,58,PSMD7;AKT2;GSK3B;CSNK2B;UFD1;PSMC3;SQSTM1;TKT;PSMD11;PSMA4;PSMC2;PSMC6;PSMD2;PSMC4;GCLM;PSMA7;PSMC1;PSMD14;GSR,Reactome,Training_Old,NA,NA,NA
REACTOME_L1CAM_INTERACTIONS,0.015300340007555724,0.11934412619344126,0.16014698350927883,0.45905484554340115,1.6183845285777452,35,MSN;MAPK1;AP2A1;TUBA1B;TUBB6;TUBA4A;SPTBN1;AP2B1;TUBB2A;CSNK2B;ANK1;TUBA8;EZR;ACTB;SPTAN1;RPS6KA3;CLTC,Reactome,Training_Old,NA,NA,NA
REACTOME_MAP2K_AND_MAPK_ACTIVATION,0.4519675925925926,0.6832561728395062,0.026084442488647535,0.3471327046454352,1.0035081800832062,16,IQGAP1;MAPK1;TLN1;VCL;ACTB,Reactome,Training_Old,NA,NA,NA
REACTOME_MAPK1_MAPK3_SIGNALING,0.032552083333333336,0.16377766927083334,0.10825644000893633,0.3421610054550659,1.4148227386230374,74,CAMK2D;IQGAP1;MAPK1;CAMK2B;PSMD7;CALM1;FNTA;TLN1;SPTBN1;CAMK2A;PPP1CB;PSMC3;VCL;ACTN2;PSMD11;ACTB;PSMA4;PSMC2;SPTAN1;PSMC6;PSMD2;GRB2;PSMC4,Reactome,Training_Old,NA,NA,NA
REACTOME_MAPK6_MAPK4_SIGNALING,0.3963081559615747,0.645843233028699,0.02795268223917208,0.2820335860711312,1.035493735715691,41,HSPB1;PSMD7;PSMC3;SEPTIN7;PSMD11;PSMA4;PSMC2;PSMC6;PSMD2;PSMC4;PSMA7;PSMC1;PSMD14;PRKACA;PAK2;PSMB4;PSMA5,Reactome,Training_Old,NA,NA,NA
REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,0.0346799483490131,0.16681134664389125,0.10436705304552474,0.3307049310469984,1.4018527848513733,83,CAMK2D;IQGAP1;MAPK1;HSPB1;CAMK2B;PSMD7;CALM1;FNTA;TLN1;SPTBN1;CAMK2A;PPP1CB;PSMC3;VCL;SEPTIN7;ACTN2;PSMD11;ACTB;PSMA4;PSMC2;SPTAN1;PSMC6;PSMD2;GRB2;PSMC4,Reactome,Training_Old,NA,NA,NA
