pathway,pval,padj,foldEnrichment,overlap,size,overlapGenes,database,odds_ratio,quadrant,pathway_label,ID,p.adjust,GeneRatio,geneID
GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION,6.417751132220268e-4,0.03527294756901063,1.6750298685782556,32,72,,GO:BP,2.288973384030418,Reversed (Aging Down / Training Up),Actomyosin Structure Organization,GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION,0.03527294756901063,32/558,ACTA1/ACTN2/CAPN3/CASQ1/CSRP1/CSRP3/FLNC/KLHL41/KRT19/LMOD2/LMOD3/MYBPC1/MYBPC2/MYBPH/MYH9/MYL9/MYO18A/MYOZ1/MYPN/NRAP/OBSCN/PFN2/SERPINF2/SYNPO2L/TMOD1/TMOD4/TNNT1/TNNT3/TPM1/TTN/WDR1/ZYX
REACTOME_CHROMATIN_ORGANIZATION,0.008156817686728306,0.03573863419442815,2.3192721257237388,8,13,,Reactome,4.48,Reversed (Aging Down / Training Up),Chromatin Organization,REACTOME_CHROMATIN_ORGANIZATION,0.03573863419442815,8/558,ACTB/CARM1/H2BC4/HAT1/KDM5B/RBBP7/RPS2/SETD7
REACTOME_RECYCLING_PATHWAY_OF_L1,0.00827589495593655,0.03589036077829626,2.0937873357228196,10,18,,Reactome,3.5059306569343067,Reversed (Aging Down / Training Up),Recycling Pathway Of L1,REACTOME_RECYCLING_PATHWAY_OF_L1,0.03589036077829626,10/558,ACTB/AP2M1/CLTC/EZR/MAPK1/MSN/TUBA1B/TUBA4A/TUBA8/TUBB4B
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR,0.0084486821767853,0.036269595203371245,1.6959677419354837,18,40,,Reactome,2.3075757575757576,Reversed (Aging Down / Training Up),Downstream Signaling Events Of B Cell Receptor Bcr,REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR,0.036269595203371245,18/558,CALM1/PSMA1/PSMA2/PSMA3/PSMA4/PSMA6/PSMA7/PSMB1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD7
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR,0.008716269621398303,0.037044145890942785,1.6652913228307076,19,43,,Reactome,2.2339981447124306,Reversed (Aging Down / Training Up),Signaling By The B Cell Receptor Bcr,REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR,0.037044145890942785,19/558,CALM1/PSMA1/PSMA2/PSMA3/PSMA4/PSMA6/PSMA7/PSMB1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD7/STIM1
HALLMARK_MYC_TARGETS_V1,0.001793820649107759,0.03767023363126294,1.4427503360215053,49,128,,Hallmark,1.7864265996866528,Reversed (Aging Down / Training Up),MYC Targets V1,HALLMARK_MYC_TARGETS_V1,0.03767023363126294,49/558,ACP1/C1QBP/CCT5/CCT7/EEF1B2/EIF2S1/EIF2S2/EIF3B/EIF3D/EIF3J/EIF4A1/FAM120A/G3BP1/GSPT1/HNRNPR/HPRT1/IARS1/IMPDH2/KPNB1/LDHA/MRPL9/MRPS18B/PA2G4/PCBP1/PGK1/PRDX4/PSMA1/PSMA2/PSMA4/PSMA6/PSMA7/PSMC4/PSMC6/PSMD1/PSMD14/PSMD7/RACK1/RPL14/RPL22/RPL6/RPLP0/RPS10/RPS2/RPS3/RPS5/RPS6/SERBP1/SET/SNRPD3
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,7.669014329950713e-4,0.037789729232757134,1.9327267714364487,20,39,,GO:BP,2.9857170808061047,Reversed (Aging Down / Training Up),Negative Regulation Of Protein Containing Complex Assembly,GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,0.037789729232757134,20/558,CAPG/CAPZA1/CAPZA2/CAPZB/CRYAB/DDX3X/GSN/HSPA5/HSPA8/LMOD2/LMOD3/MAPRE1/PFN2/RPL13A/SPTAN1/SPTBN1/TMOD1/TMOD4/TMSB4X/TWF2
REACTOME_KEAP1_NFE2L2_PATHWAY,0.009088769828291803,0.038244823534891254,1.5595105672969969,24,58,,Reactome,1.997356245869134,Reversed (Aging Down / Training Up),Keap1 Nfe2l2 Pathway,REACTOME_KEAP1_NFE2L2_PATHWAY,0.038244823534891254,24/558,AKT2/CSNK2A1/CSNK2B/GCLM/GSR/PSMA1/PSMA2/PSMA3/PSMA4/PSMA6/PSMA7/PSMB1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD7/SQSTM1/VCP
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS,0.010529849563530239,0.04321945476181211,2.398338220918866,7,11,,Reactome,4.8942831215970966,Reversed (Aging Down / Training Up),Apoptotic Cleavage Of Cellular Proteins,REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS,0.04321945476181211,7/558,BCAP31/FNTA/GSN/LMNA/MAPT/SPTAN1/VIM
REACTOME_MAPK1_MAPK3_SIGNALING,0.010576054812302258,0.04321945476181211,1.4769689043882592,29,74,,Reactome,1.8273471959672338,Reversed (Aging Down / Training Up),Mapk1 Mapk3 Signaling,REACTOME_MAPK1_MAPK3_SIGNALING,0.04321945476181211,29/558,ACTB/ACTN2/CALM1/CAMK2A/CAMK2B/CAMK2D/FNTA/MAP2K1/MAPK1/PSMA1/PSMA2/PSMA3/PSMA4/PSMA6/PSMA7/PSMB1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD7/RAP1B/SPTAN1/SPTBN1
REACTOME_L1CAM_INTERACTIONS,0.01070390701557747,0.04332533792019452,1.7228878648233485,16,35,,Reactome,2.370945814721305,Reversed (Aging Down / Training Up),L1cam Interactions,REACTOME_L1CAM_INTERACTIONS,0.04332533792019452,16/558,ACTB/AP2M1/CLTC/CSNK2A1/CSNK2B/EZR/HSPA8/MAP2K1/MAPK1/MSN/SPTAN1/SPTBN1/TUBA1B/TUBA4A/TUBA8/TUBB4B
REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS,0.011434541225413486,0.045417570287857305,1.6546026750590086,18,41,,Reactome,2.205797101449275,Reversed (Aging Down / Training Up),Disorders Of Transmembrane Transporters,REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS,0.045417570287857305,18/558,PSMA1/PSMA2/PSMA3/PSMA4/PSMA6/PSMA7/PSMB1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD7/VCP
REACTOME_MAPK6_MAPK4_SIGNALING,0.011434541225413486,0.045417570287857305,1.6546026750590086,18,41,,Reactome,2.205797101449275,Reversed (Aging Down / Training Up),Mapk6 Mapk4 Signaling,REACTOME_MAPK6_MAPK4_SIGNALING,0.045417570287857305,18/558,HSPB1/PSMA1/PSMA2/PSMA3/PSMA4/PSMA6/PSMA7/PSMB1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD7
REACTOME_G2_M_CHECKPOINTS,0.011757317175907242,0.0462672203681535,1.6037520018302447,20,47,,Reactome,2.090045435770343,Reversed (Aging Down / Training Up),G2 M Checkpoints,REACTOME_G2_M_CHECKPOINTS,0.0462672203681535,20/558,BABAM1/H2BC4/PSMA1/PSMA2/PSMA3/PSMA4/PSMA6/PSMA7/PSMB1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD7/RPA3
REACTOME_M_PHASE,0.012072371910026298,0.047071174878542905,1.394462365591398,37,100,,Reactome,1.670596837583402,Reversed (Aging Down / Training Up),M Phase,REACTOME_M_PHASE,0.047071174878542905,37/558,ACTR1A/BANF1/CSNK2A1/CSNK2B/DCTN3/DYNC1H1/DYNC1I2/H2BC4/KPNB1/LMNA/MAPK1/MAPRE1/PSMA1/PSMA2/PSMA3/PSMA4/PSMA6/PSMA7/PSMB1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD7/RPS27/SET/TNPO1/TUBA1B/TUBA4A/TUBA8/TUBB/TUBB4B
REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,0.01257849544597497,0.0485987324049033,1.814615690959777,13,27,,Reactome,2.608519003931848,Reversed (Aging Down / Training Up),Copi Independent Golgi To Er Retrograde Traffic,REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,0.0485987324049033,13/558,ACTR1A/CAPZA1/CAPZA2/CAPZB/DCTN3/DCTN6/DYNC1H1/DYNC1I2/PAFAH1B2/TUBA1B/TUBA4A/TUBA8/TUBB4B
GOBP_PROTEIN_RNA_COMPLEX_ORGANIZATION,0.0010272694628750108,0.04893226874827968,1.702046479361776,28,62,,GO:BP,2.3478357380688126,Reversed (Aging Down / Training Up),Protein RNA Complex Organization,GOBP_PROTEIN_RNA_COMPLEX_ORGANIZATION,0.04893226874827968,28/558,CELF1/EIF2S2/EIF3A/EIF3B/EIF3C/EIF3D/EIF3G/EIF3I/EIF3J/EIF3K/EIF3L/EIF3M/EIF5/RPL11/RPL13A/RPL24/RPL38/RPL5/RPS14/RPS15/RPS19/RPS27/RPS5/RPS6/RPSA/SNRPD3/U2AF2/VCP
