gene,LV1,LV2,LV3,LV4,LV5,LV6,LV7,LV8,LV9,LV10
UQCRC1,0.5618811588340974,0.12492408856504522,0,0,0.0764179145935646,0,0,0.006779886355478893,0.538536195443845,0.043355797040808254
HIBADH,0.33991095663919096,0.07972342245052275,0,0,0,0,0.14851999206426392,0,0,0
ATIC,0,0,0.29085270159945986,0.1451761194289574,0.17218293560745113,0.0774025189060994,0,0,0,0.008254709386941003
HNRNPH3,0,0.1352139840203165,0,0,0,0.1888863947357925,0.21098121265805464,0,0.024440256355937325,0.08582294801661666
HNRNPH1,0.0601016527449475,0.07981721196231223,0,0,0,0,0.16383940655840284,0,0.13069485034367634,0.1494898524295382
YWHAB,0,0.2545834370083018,0.25135563883886175,0,0.06988283906271217,0,0.1974121243881296,0.002775593830284366,0,0.07835810694396539
STIP1,0,0.0220525172108844,0.00694011621439267,0.21767477586662018,0,0,0.19367730389618054,0.04622907799756876,0,0.1303978788526615
S100A11,0.06621299187008604,0,0.3742395993184843,0,0,0,0.10853598564172423,0,0,0.06951944356785093
PRDX2,0.015859851395950267,0,0.147787922548373,0.0841314792236165,0,0,0.11887295837110955,0.41024819496742204,0,0
GBP2,0,0.0433847849602012,0.11605296181213279,0.08204702177733258,0.10249007679545226,0,0.09504997378783406,0,0,0.04225918118135759
ACSL1,0.5971384152278736,0,0.0035402029809675295,0,0,0,0.06574082960311661,0,0,0
KIF5B,0,0,0.3071678509474307,0,0.02303266433504315,0,0.16198857746753867,0,0,0.10005970969661014
MCM5,0.028275574353777064,0,0,0,0,0.07070688481364974,0.0550226812245361,0.3288034642487706,0.025911306374184862,0
SHMT1,0.015565347456296966,0.2767303729659002,0,0,0.09586114815059954,0.026036633033555936,0,0.18554278661910104,0.0728163168780608,0
SHMT2,0.47605591288137095,0,0.10975855997173806,0.030054850541221683,0,0,0,0,0,0.10364801279671168
HSPA4,0,0,0.29741145293088683,0.2537149447901828,0.023301210424212973,0,0.07314687288159535,0.00543279892020829,0,0.00842102457082932
MPI,0.061655442949644174,0.03015172916452625,0,0.25158204241299703,0.02131815395171532,0.23568460761744287,0,0.11623417756850964,0,0
GPC1,0,0.039790360777665505,0,0.03302404378853166,0.02087759232214473,0.11162965360285622,0.0802008799858547,0.12004803597518234,0,0.052106919089176675
PFN2,0,0,0.3090767314399621,0.20425476201955675,0.0836393182185939,0,0.10249774151160208,0,0,0.1038573389783652
CTNNA1,0.224853361672836,0,0,0,0.06856479668395252,0,0,0.10887886041733892,0.047327028966840705,0.12604374320282416
SERPINB6,0,0,0,0.1736762929123867,0.22305848589702454,0,0,0.1621314765274078,0.01716613170130585,0.012046844419141308
RDX,0,0.41142316606558377,0,0,0.019992474108398797,0,0.2525024415885357,0,0,0
RPA3,0,0.046369660820422313,0,0.1297740527414978,0,0.1111904392198398,0,0.003991841700555858,0.08360168687008436,0.06564502898076213
RPL22,0,0.0024269428331041153,0,0,0.06836624225040527,0.039014567171206875,0,0,0.09016825384179511,0.9359649976546534
SPR,0.10992536544073307,0.19600020061346793,0,0,0,0.14955156910601342,0.022251491688525513,0,0.04057318420261427,0
THBS4,0,0,0.2372548751089926,0,0,0.07886864681953741,0.17039239708387646,0.04385784204844222,0,0.06215355299352946
FBN1,0.020271843957528454,0.20992754248503892,0,0,0,0.29239056199391406,0.1849329802716594,0.023535405276013492,0.06583441349192223,0
AGL,0,0.06342295316020845,0,0.11674527969546072,0.19263176371988652,0.22953134819105242,0,0,0,0.10982579687264685
MYH9,0.1098118021013717,0,0.03576465720689219,0,0.0034213689902882352,0.18053440197348022,0.048461717032123305,0.23244815240874192,0,0.15253632687797403
COPB2,0,0,0.21674617706612714,0.26944081380793766,0.08459284254533249,0.02258326320764371,0.038872543602334754,0,0,0
ACTN2,0,0,0,0.01477896639380436,0.04560225208979137,0.9796092981726717,0,0,0.016121945246418495,0.054444726464206936
ADD1,0.09621632958902072,0.15375878910057816,0.037920976672516975,0,0.2483051515494664,0,0,0.1599668048630499,0,0
BSG,0.1082748554180856,0.21473647355761147,0.011973059014234887,0,0.11857498577503066,0,0.009749965847163962,0.1985509411922155,0,0
FUS,0,0.05624900195427133,0,0,0.012036847249246814,0.08038015685849875,0.11133545265526563,0.009928546428024189,0.10643857485119014,0.28733788917332176
DEK,0,0.2073250355472082,0,0,0.056893930395527564,0.22010857529788744,0,0,0,0.03475811975294503
MYH11,0.0463785739792242,0,0.015624573571669414,0,0,0.07057156573021948,0.20660231698241496,0.02449303338734743,0,0.06622750221239321
GLRX,0,0.11416215866948765,0,0.12381417571954173,0.11626155161308241,0.1874770858112113,0,0.09749156102347206,0.05150563450423989,0
PPM1A,0.11061397683336173,0.11555645735928805,0.21450800363894768,0,0,0,0.13182407342250735,0.17915123386551263,0,0
KRT2,0,0,0,0.20302288429970372,0,0.027290632943621017,0,0,0.19001023926529578,0.06282942235041035
HMGCL,0.4203025906312485,0,0.012771147873400893,0,0,0,0.2390814745884421,0.024356085536952024,0,0
PSMC2,0,0,0.17414293873581121,0.13452134038311173,0.45363552976769783,0,0,0,0,0.26007789736451437
ARL3,0.007525614542011424,6.103481577175896e-4,0.0833630303554733,0.053674483277543254,0,0,0.16641444575826178,0,0,0
MAP2K2,0,0.11029164659526347,0,0.03533183151126631,0.032744763464783486,0,0.16511013741436875,0.163081476525451,0,0
ATP5F1C,0.8612332320140385,0,0.02237737988628902,0,0.19486858900520204,0,0,0,0,0.050639284911288995
ATP6V1E1,0,0,0.08281580579234551,0.49728106344005146,0,0,0.03083859391836297,0.035814222861752475,0,0.07946070513159148
RPL4,0.0017168366572915914,0,0.04235105493900907,0,0,0.1547854322931006,0.0028159934023663973,0,0.029410382482301923,0.9043156269501735
LONP1,0.26999573917396535,0.0467635632143586,0,0,0,0,0.2849027376303003,0,0.11333347820155223,0
PGM1,0,0.40251161719855266,0,0.24622562350083563,0,0,0.08133979462654932,0.02315801087285472,0,0
PPP1CC,0.05763132200542288,0,0,0,0,0,0.138796517460708,0.0655068489327537,0,0.10700934476268631
SERPINF1,0,0.014398984914925198,0.08361647963649667,0.09731823174473467,0,0.0977498743866958,0.08681028337236693,0.22974725703878343,0,0
DLST,0.6155407684397356,0.100054546602897,0,0,0.1740978086148979,0,0,0,0.01882554217184834,0
GMPR,0,0.31788012482250666,0,0,0.153612737696551,0.0471896662566133,0,0.167243486211913,0.0238607437501196,0
GPX4,0.24452957944999598,0,0,0.2198161370216042,0,0.13303778593403015,0.003660911612365158,0.08752359269181997,0.03189639777736545,0
SRP14,0,0.15740268449081013,0,0,0.08088674947366245,0,0.09483381180277121,0,0,0.25967686844247556
TAGLN2,0.08750064648017436,0.006116220925378058,0.2357943477240251,0,0,0,0.24752730700636805,0.0930173278258112,0,0
TALDO1,0,0.040149641770959164,0,0.16943108341889826,0,0,0.4628189144387177,0.20273847314571491,0,0
SNCA,0,0.049169133784164,0,0,0.044393931086841726,0,0,0.4512677507206165,0.09640721657837685,0
ETFB,0.6764547855989721,0,0.06695428679155656,0,0,0,0.18023595719800467,0.07546365504481918,0.28136560286246265,0
ATP6V1A,0,0.20558826899976707,0.06982730085587296,0,0.02635265182105179,0,0.08539111525843411,0.19938553384370367,0,0
HSPA9,0.7865914769815842,0.007467522898006233,0.13377415759228464,0,0.012710523670561915,0.033038560292568624,0,0.08416194102173746,0,0.16230217508460806
RPS19,0,0,0.054387778452261254,0.09388518344621473,0.07502926408664533,0.00733532086842539,0,0.028304751314767417,0.06369018067038679,0.7317724143913658
RPL3,0,0,0.06242584493978764,0.15871877125487063,0,0.16544317214494297,0,0,9.819136391093356e-4,0.5604253297817493
COL15A1,3.8948713228462113e-4,0,0.010210461985617737,0.09892438119047506,0,0.5915462656687022,0,0,0,0
COL18A1,0,0.21791629128726697,0,0.08120433575894496,0,0.15393780459335793,0.1525466740350421,0.10220406758194882,0.03887768244974466,0.06154570811162708
DDOST,0,0,0,0.2318692634921362,0.2243698366241752,0.11480766928500558,0,0,0.08037747387469668,0.0592801553368806
ANP32A,0,0,0.24062463742736087,0.27676504509470906,0,0.042001533472817286,0,0,0,0.05264358730565979
CAPG,0,0,0.25747500872286283,0,0.08558432866278107,0,0.11173070481335828,0.05381682026667945,0,7.794830167554196e-4
CAP2,0,0.22836917324689615,0,0,0,0.14589095367066499,0.13444703720629086,0,0.20332175393265214,0.22653469072912902
CCT6A,0,0,0.3351154213284854,0,0.23024629436795216,0,0.001598984543589825,7.744298737908772e-4,0,0.1924831775619149
RPL13A,0,0.032555208143944976,0.0688222625410098,0,0.028910015235620222,0.18685447555457235,0,0,0,0.967830786622452
ARL1,0,0,0.1506662892796601,0.4015543803570603,0,0.0706120297399505,0,0,0.00446749854101607,0
STAT3,0.04677864310751351,0.08375617493283376,0,0.017769556786109437,0,0,0.10122965461872598,0.19284749607310223,0.014434005315112401,0
MDH1,0.45149668040873875,0.11576066178379511,0,0.15661355289376339,0.10605190211113077,0,0.20671482088435061,0.07862678514314367,0.2305053203541608,0
MDH2,0.6038251843224898,0,0.18337133333564828,0.04111952438543709,0,0,0,0,0.3550494190674894,0
HADHA,0.515863349316081,0.18591715162417977,0,0,0.09030052650722721,0,0.28389147060107855,0,0,0
EIF2S3,0,0,0.1773152996593368,0.30375508842966814,0.3390237211557898,0.01217714021044405,0,0,0,0.2488541328039455
NAA10,0,0,0.2931343943476128,0,0.11478103571607652,0,0,0,0,0.23198457661234773
PPP1R2,0,0.16455126635600476,0.018453752060261695,0.24641643287201828,0,0,0.20713507939378517,0.14615454821612425,0,0
GARS1,0,0.24891846995596778,0.10731990419522751,0,0.07857558498692775,0,0.2033809446873224,0,0,0
IARS1,0,0,0.10252384675156463,0.06091713314205611,0.19582949281492315,0.09164336447393832,0,0.012452401027732983,0,0
EIF1,0,0.19116045854096375,0,0,0.2884957791026806,0.06690681608717658,0,0,0,0.08183835033251106
ECI1,0.5897633601817333,0.26923007694701645,0,0,0,0.024725090499154896,0.257397817965931,0,0.0038144947717129608,0
TMPO,0,0.18017347138796444,0,0,0,0.04818365775483554,0.2698527638951894,0.13074064376509467,0.11150285203867437,0.009108448360483084
AKR1C3,0.10399736480323848,0,0.37273840302206274,0.05006485757330056,0.11099347163140859,0,0.08173057644984137,0.09001310376297386,0,0.1153899246556456
RPS27,0,0,0.06737293600754879,0.2768314456861559,0.13967591165716411,0.10924246163781418,0,0.015912844989040748,0,0.5235516835504409
LRPPRC,0.5456185118674477,0,0.13802173081390617,0,0,0,0,0.04882227194023799,0,0.05926289026762092
ACAA2,0.6537209432587654,0,0,0,0,0,0.1250088015158817,0.03252084398600601,0.012457379915364853,0
RPL35,0,0.05690414293295133,0,0,0.0642211925876272,0.03795710934163847,0,0,0.0249545486952672,0.9532891844285297
SLC1A4,0,0.153033954342416,0.05774559479499194,0.045118752369972245,0.07855399114209187,0.10697577993733375,0,0,0,0
PAFAH1B1,0,0.09974551199212216,0.08061373533230642,0,0.5272201567323156,0,0,0,0,0
CRAT,0.5214084129237624,0,0,0,0,0,0.26055716793546746,0.12075178939611923,0.042563955133370926,0
GPD2,0,0.40126817985149527,0,0.09244568010961221,0,0.08057827424279909,0.09983298027442707,0,0,0
NAMPT,0.09544492523793212,0,0.1282401707346061,0.13562263973855654,0,0,0,0,0.10599166223763508,0.04074109034697198
PSMC4,0,0,0.19215334623442717,0.22754997613720868,0.39505274494971654,0,0,0,0,0.1537287126026321
TSFM,0.3387970396160557,0.15428465849169606,0,0,0,0.1181683422533183,0,0.08063092625439897,0,0.012384199877401901
TNNT3,0,0.029181882215670543,0,0,0.08276391497165335,0.9497337044236317,0,0.009663478096751653,0.04823365244912948,0.14967525164405374
ASPA,0.2502683661297128,0.07991976312280749,0,0.10265378792730834,0,0.051638873226582296,0,0,0,0
PPIC,0,0.22502397833867172,0,0.09660623005981478,0.0352318565697142,0.22888661998289006,0,0,5.145719289449138e-4,0
VDAC2,0.2882341756574564,0,0,0,0,0.016253783844123723,0.060115600486238964,0,0.3961482961606835,0.14386529661527125
ACADSB,0.40811354541522255,0.01945345196020977,0.02916688373126934,0,0,0,0.1395577939438918,0.0012084689176832368,0,0
USP5,0,0,0.39668353094933473,0.24681098998303572,0.11976173871964889,0,0,0.09235403569658972,0,0.01271620569847463
MAP2K4,0,0.048102347099969966,0,0.051588962211112956,0.15789108209162647,0.2638559428680251,0,0.15218362863565885,0,0
PHKA2,0.08449343227710963,0.04281018261411664,0,0,0.18678310144680005,0.2512104656933427,0,0,0.10470357884217421,0
PHKA1,0.0031173035372924866,0.2108186272031525,0,0,0.3039005723540058,0.1113199842550232,0,0.056415842205437564,0.032958174991649734,0.008807000640696633
CRKL,0,0,0,0.24287287263720128,0,0.17660274683997843,0.14846380346307517,0,0.05243068403654235,0.20692691727599766
MTIF2,0.12344785021564071,0.06328686385083374,0.052141602294132186,0,0,0.012947307995204273,0.011602778759219716,0.06598657035994888,0.012058426561328453,0.10231704583365651
BAG6,0.016338083640499438,0,0.11367491373976311,0.0025303008102074863,0.07849261003473851,0,0.05147640831258709,0.09141527935482302,0,0.13435927938990916
NSF,0,0.10977011827447086,0.12954876876701332,0.12706807782229718,0,0,0.09201327744328808,0.16878801185187642,0,0
MAP2K3,0.06454827878556905,0,0.08794251089348255,0.1529087583874018,0,0,0,0,0.04000900275311482,0
RPL27A,0,0,0.043879336739237565,0.28564194249885,0,0.1452445738900027,0,0,0.03385205941592274,0.8841680731158655
RPL5,0,0,0,0,0,0.170785645279608,0,0,0.047873651793268995,0.9908506901394608
RPL28,0,0,0,0,0,0.20160563542109713,0,0,0,0.9998134072895323
RPS9,0.06137764085230945,0,0.024816872951382678,0.1445308207911219,0,0,0.12105570780191413,0,0.08329277019086609,0.9117245753674987
RPS5,0,0,0,0,0.13894534137062706,0,0,0,0.12536384498045294,0.5427541816074882
RPS10,0.007920304656862725,0,0.0072276615782618635,0.3624484447307775,0,0.08271724685238596,0,0.08576682078397753,0.05128000117001322,0.6085876417589415
GNPDA1,0,0.17055100016651795,0,0.1416628850462672,0.17064343633483228,0,0.1612655822782462,0,0,0
UTRN,0,0,0,0.23530177476048234,0,0.19644358923573427,0.05461855692130508,0.040511547673973504,0.057859687528002454,0.18929503394319294
IQGAP1,0.04675709073214166,0,0.17089490378745287,0,0.019357529518476857,0,0.09621638470701778,0.15335667370241615,0,0.029391336054609887
GYG1,0,0,0.03353446609334462,0.31644686866583727,0.07543431587802503,0.009605422883525085,0,0,0,0.1985621479147605
STT3A,0,0.021210946047822424,0,0.169824401586461,0.33136250207402584,0.028596624771096115,0,0,0,0
CAPZA2,0,0,0,0.07136990539167763,0.04661336188023365,0.4889430401096848,0,0.07802122054322434,0.028486516218025674,0.09283677571865838
CAPZB,0,0,0,0.052715932547507706,0,0.48497382910067455,0,0.08463548360476851,0.04854888945704158,0.17681919132261306
EIF1AX,0,0.004664027049365093,0.08025448108258407,0.1450003811906998,0,0,0.0673095419903183,0,0,0.4834859256828306
QARS1,0.26842588702934267,0,0.23394135913777736,0,0.14512590334939543,0,0,0,0,0.05235636350152849
RPL29,0,0,0.017433585481332413,0.06802606538748242,0,0.15659731554560036,0,0.0441756508534226,0.05247544638124898,0.6834368840745746
UQCRFS1,0.5147941127225025,0,0,0,0,0.004252663763233763,0,0,0.47643328994639794,0.06683255686025939
ATP5PO,0.8655936133847572,0,0.056355395799586004,0,0.08930651994231022,0,0,0,0,0
LIMS1,0.12261456320646232,0.07514115871434343,0,0.11024433453762437,0,0,0.1984819148766492,0,0.06974323335260955,0
PREP,0,0.28355761923210865,0,0.23459115124052984,0.24013703352635637,0.1475575471130435,0,0,0,0
ME1,0.09906688553068228,0.09850259775393437,0,0.3332691303689796,0.41519315626898723,0.10008717957176028,0,0.041619674868001784,0,0
PIP4K2A,0,0.17392445014969424,0,0.07170316557718477,0,0.14763824035907924,0.11467383538007853,0.16353842215849518,0.1304717435006063,0.06274523615998054
ARCN1,0,0,0.2442352776161608,0.0394883876876112,0.12656824116857424,0,0.12390865916531948,0,0,0
LSS,0.2704251147677506,0.023752798917899234,0,0,0.002134496660590648,0,0.0648572848432071,0,0.09418390674392926,0
GCLM,0,0.0817429495765531,0.015063143031591668,0,0.3143018180701218,0.18707977324576544,0,0.1802470432343622,0,0.018730552777841657
CD151,0,0,0.17137389454572996,0.2533162946153928,0.21882433924311664,0.05602951552429275,0,0,0,0
PSMD8,0,0,0.1606200208274487,0.24729385369468368,0.21602726108908832,0,0,0,0,0.23809337465428468
GSS,0.11243468277305141,0,0.0863338942533599,0.32538901741592297,0,0,0.10216759747027379,0.03701181888688656,0,0
CCT5,0,0,0.41809598474220766,0,0.18893128862276154,0,0,0.0046143537831287535,0,0.12287350751350747
NES,0,0,0.2591372996835197,0.1788221325589617,0.14327357410372568,0.11473292005627352,0,0,0,0.0813582341543544
IDH2,0.7268737108718112,0.011506464785488483,0.025522935381008027,0,0,0,0.17256919795998105,0.09478024592536062,0,0
TNNI2,0,0,0,0.05261341057779508,0,0.8633489934412274,0,0.023308591512350332,0.07220356381741223,0.17824179960227388
PXN,0.1278463058853058,0,0.06490958444771988,0.2607553657920152,0,0.0222457145167136,0.13384306363020995,0.11756290034257583,0,0
ALDH9A1,0,0.17846550122347657,0,0.21977345118237457,0,0,0.32491122896504354,0.12837742651401304,0,0
RPL34,0,0,0.045864155810737314,0.16694060680736786,0.09432852259437885,0.2889566798866794,0,0,0,0.6932625887726905
LMAN1,0,0.10970016595810225,0.09222328588853151,0,0.29808649578959523,0,0,0.008064353730280175,0,0.05616900557681693
FNTA,0.10178731801497491,0,0.11945015858631018,0,0.16076274889792377,0.04132443872361733,0,0.15837704149269846,0,0
CCT3,0,0,0.3505397312097011,0,0.2295910304674866,0,0,0,0,0.1133804384814295
MRPL19,0.4437138333784033,0,0.02711438352293512,0,0.03199216352109002,0,0,0.01807675653653372,0,0.08614742587957233
TUFM,0.42652477940053785,0,0.10806246825899608,0,0,0,0,0.1976879010599144,0,0.09029550312088452
ALDH7A1,0.1152177600559026,0,0.05046573564290311,0.05924209559194653,0,0,0.11976440537431043,0.02644563674915889,0.06958779998444516,0
CDC34,0.045706745864694504,0,0,0,0.07882130342897764,0.02896572015629576,0,0.4816432084195366,0,0
PCYT1A,0.024866548916391916,0.14412900266797338,0,0.16182260869483026,0,0,0.08756723997565652,0.12943048605074012,0.0055514350752421315,0
AARS1,0.07145579323556706,0,0.07819050890079786,0,0,0.06846413749929858,0.11936649553060685,0.04190440156301618,0,0
CARS1,0,0.15938769514857373,0.11052901683314265,0,0.21731039968896657,0.00921796233065197,0,0.01721267047251785,0,0.060208717068566446
SARS1,0,0,0.36878851312995975,0.09930612338684727,0.09728069694500682,0,0,0,0,0
PSMB3,0,0.316317782928001,0,0,0.5130567270119215,0.029164117291292035,0,0.09790281871298506,0,0.009607284097523794
PSMB2,0,0.011072626145949298,0.013158327144378708,0.22810949080953638,0.1881922426642518,0,0.1799401835095392,0.041104480684324644,0,0.1225876305593968
ACADVL,0.526396563517625,0,0,0.02083898423907018,0,0,0.1364170300884363,0.015391584643433232,0.007753640557980543,0
ACOT2,0.472326597870573,0.09705227636003232,0,0.07823624040834719,0,0.03761362335927527,0,0.15426047959517158,0.013356223796701013,0
TMED10,0,0,0,0.09208678303751736,0.055422436154061686,0.23573099249846396,0,0.1080294619157742,0.045639705820156806,0.09373547499306267
HINT1,0,0.35011154925462357,0,0,0.22346986763446647,0.04980229214881725,0,0.13926192418024674,0,0
NDUFV1,0.466063054160607,0.0608497984358348,0,0,0,0.02764214834813867,0,0,1.3060306545529339,0.0639225550150752
GSK3A,0.040241602491007125,0.2683985768099567,0,0,0,0,0.22864494599710766,0.051656878537896835,0,0
GSK3B,0,0.20118442144482956,0,0.020087009910794946,0,0,0.05101761540569271,0,0.07606684775266553,0.13671862209872568
