pathway,pval,padj,foldEnrichment,overlap,size,overlapGenes,database,odds_ratio,quadrant,pathway_label,ID,p.adjust,GeneRatio,geneID
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,0.009521155936274277,0.020116739570330108,2.132994923857868,9,15,,Reactome,3.8762886597938144,Concordant Up,Interleukin 4 And Interleukin 13 Signaling,REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,0.020116739570330108,9/591,ANXA1/CD36/F13A1/FSCN1/HSP90AA1/HSP90B1/HSPA8/IL18/VIM
REACTOME_CARDIAC_CONDUCTION,0.009573239409674777,0.020116739570330108,1.8485956006768192,13,25,,Reactome,2.807670126874279,Concordant Up,Cardiac Conduction,REACTOME_CARDIAC_CONDUCTION,0.020116739570330108,13/591,AHCYL1/ASPH/ATP1A1/ATP1A2/ATP1B1/ATP2A1/ATP2A3/CALM1/CAMK2B/CAMK2D/FXYD1/PRKACA/STIM1
REACTOME_EPH_EPHRIN_SIGNALING,0.009573239409674777,0.020116739570330108,1.8485956006768192,13,25,,Reactome,2.807670126874279,Concordant Up,Eph Ephrin Signaling,REACTOME_EPH_EPHRIN_SIGNALING,0.020116739570330108,13/591,ACTR2/ACTR3/AP2A1/AP2B1/AP2M1/ARPC1B/ARPC4/ARPC5/CFL1/CLTC/MYH9/PAK1/PAK2
HALLMARK_MTORC1_SIGNALING,0.0017836898664184318,0.021404278397021182,1.5294731043166883,37,86,,Hallmark,1.991343107640168,Concordant Up,mTORC1 Signaling,HALLMARK_MTORC1_SIGNALING,0.021404278397021182,37/591,ACTR2/ACTR3/CACYBP/CANX/CCT6A/EIF2S2/ENO1/ERO1A/ETF1/GAPDH/GBE1/GPI/GSR/HPRT1/HSP90B1/HSPA4/HSPA5/HSPA9/HSPD1/HSPE1/LDHA/MAP2K3/NAMPT/PFKL/PGK1/PPIA/PSMA3/PSMA4/PSMC2/PSMC4/PSMC6/PSMD14/RDH11/SERPINH1/SHMT2/TUBA4A/UCHL5
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS,0.010837308284992356,0.022469352510884152,1.6787460048881369,17,36,,Reactome,2.3241335044929397,Concordant Up,Cellular Response To Heat Stress,REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS,0.022469352510884152,17/591,BAG3/CAMK2B/CAMK2D/CRYAB/EEF1A1/HSP90AA1/HSP90AB1/HSPA4/HSPA5/HSPA8/HSPA9/HSPB1/HSPB2/HSPB8/MAPK1/SERPINH1/VCP
REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING,0.011156195277093287,0.022977329345536503,1.7774957698815566,14,28,,Reactome,2.5927209705372616,Concordant Up,Interleukin 12 Family Signaling,REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING,0.022977329345536503,14/591,ANXA2/BOLA2/CANX/CFL1/HSPA9/MIF/MSN/P4HB/PAK2/PPIA/PSME2/RAP1B/RPLP0/TCP1
GOBP_RESPONSE_TO_TEMPERATURE_STIMULUS,8.05205062694018e-5,0.028616168840372932,2.0441201353637903,23,40,,GO:BP,3.5562344656172327,Concordant Up,Response To Temperature Stimulus,GOBP_RESPONSE_TO_TEMPERATURE_STIMULUS,0.028616168840372932,23/591,ACADM/BAG3/CLPB/COMT/CRYAB/DNAJA1/DNAJA2/DNAJA4/DNAJB4/EEF1D/EIF2B1/EIF2S1/ERO1A/HSP90AA1/HSP90AB1/HSPB1/HSPB2/HSPB6/HSPD1/MAPT/PRKAA1/PRKACA/VCP
GOBP_MICROTUBULE_BASED_MOVEMENT,8.662815996076569e-5,0.028616168840372932,1.919695431472081,27,50,,GO:BP,3.0950508788159112,Concordant Up,Microtubule Based Movement,GOBP_MICROTUBULE_BASED_MOVEMENT,0.028616168840372932,27/591,ACTR2/ACTR3/ARL3/BAG3/DCTN1/DYNC1H1/DYNC1I2/DYNC1LI1/DYNLRB1/DYNLT1/FNTA/GAPDHS/HSPB1/KIF5B/KLC1/KPNB1/LAMP1/LRPPRC/MAP2K1/MAP4/MAPT/OPA1/RAB6A/SLIRP/TMEM230/TUBB4B/UCHL1
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION,0.015853321651790857,0.031808922798109394,1.3893070385281132,34,87,,Reactome,1.678059686324989,Concordant Up,Asparagine N Linked Glycosylation,REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION,0.031808922798109394,34/591,ACTR1A/ANK1/CANX/COPA/COPB2/DCTN1/DCTN2/DCTN4/DCTN6/DYNC1H1/DYNC1I2/DYNC1LI1/GMPPB/HK1/LMAN1/NAGK/NGLY1/NSF/PDIA3/PSMC1/SEC23A/SEC23IP/SEC31A/SPTAN1/SPTBN1/TFG/TMED9/TRAPPC3/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6/VCP
REACTOME_SMOOTH_MUSCLE_CONTRACTION,0.018446271244412886,0.036540065968231894,1.7774957698815566,12,24,,Reactome,2.587219343696028,Concordant Up,Smooth Muscle Contraction,REACTOME_SMOOTH_MUSCLE_CONTRACTION,0.036540065968231894,12/591,ANXA1/ANXA2/ANXA6/CALM1/DYSF/MYL6B/PAK1/PAK2/TLN1/TPM4/TRIM72/VCL
REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR,0.02040019550105491,0.04015481519511441,1.8710481788226914,10,19,,Reactome,2.8705297379996173,Concordant Up,Unfolded Protein Response Upr,REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR,0.04015481519511441,10/591,ADD1/DCTN1/EIF2S1/EIF2S2/HSP90B1/HSPA5/HYOU1/SEC31A/SRPRB/TLN1
REACTOME_PKR_MEDIATED_SIGNALING,0.020708588141360867,0.04050547743373101,1.711662593219277,13,27,,Reactome,2.403361344537815,Concordant Up,Pkr Mediated Signaling,REACTOME_PKR_MEDIATED_SIGNALING,0.04050547743373101,13/591,DHX9/EIF2S1/EIF2S2/HSPA8/ILF3/MAPT/PPP2CA/PPP2R1A/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,0.022629774616042826,0.04371341556266658,1.6589960518894529,14,30,,Reactome,2.2655979202772962,Concordant Up,Translocation Of Slc2a4 Glut4 To The Plasma Membrane,REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,0.04371341556266658,14/591,CALM1/MYH9/PRKAA2/PRKAB2/PRKAG1/SLC2A4/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6/YWHAB/YWHAH/YWHAQ
REACTOME_INTERFERON_SIGNALING,0.024128669891954547,0.046321088496283115,1.4219966159052455,26,65,,Reactome,1.735693215339233,Concordant Up,Interferon Signaling,REACTOME_INTERFERON_SIGNALING,0.046321088496283115,26/591,ABCE1/CAMK2B/CAMK2D/DHX9/EIF2S1/EIF2S2/FLNA/FLNB/HLA-A/HSPA5/HSPA8/ILF3/KPNA1/KPNA4/KPNB1/MAPK1/MAPT/PPP2CA/PPP2R1A/SAMHD1/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6/YBX1
GOBP_MODIFIED_AMINO_ACID_METABOLIC_PROCESS,3.100688327743826e-5,0.015363910663970658,2.431176989199912,21,52,,GO:BP,3.554386309992132,Concordant Down,Modified Amino Acid Metabolic Process,GOBP_MODIFIED_AMINO_ACID_METABOLIC_PROCESS,0.015363910663970658,21/349,AASDHPPT/ALDH9A1/ASS1/CKB/CPT1A/CPT1B/CPT2/GAMT/GLO1/GPX1/GSS/GSTO1/GSTZ1/HAGH/IDH1/OPLAH/PCYOX1/SHMT1/SLC25A42/SOD1/SULT1A1
GOBP_SMALL_MOLECULE_CATABOLIC_PROCESS,2.832692736876891e-5,0.015363910663970658,1.8633510710874608,39,126,,GO:BP,2.407675194660734,Concordant Down,Small Molecule Catabolic Process,GOBP_SMALL_MOLECULE_CATABOLIC_PROCESS,0.015363910663970658,39/349,AASDHPPT/ACADS/ACADVL/ACAT1/ACSS2/ADH5/ALDH6A1/BCKDHA/CPT1A/CPT1B/CPT2/DCXR/ECHDC2/ECI1/GCSH/GLUL/GNPDA1/GOT1/GPD2/GPT/GSK3A/GSTZ1/HADH/HADHB/HAGH/KYAT1/MCCC1/MPI/MTAP/NUDT3/OXCT1/PLIN5/QDPR/RBKS/RIDA/SHMT1/SORD/SULT1A1/TST
GOBP_WATER_SOLUBLE_VITAMIN_METABOLIC_PROCESS,1.7168359965167492e-4,0.03402768945096197,3.6120343839541547,9,15,,GO:BP,7.702941176470588,Concordant Down,Water Soluble Vitamin Metabolic Process,GOBP_WATER_SOLUBLE_VITAMIN_METABOLIC_PROCESS,0.03402768945096197,9/349,AASDHPPT/GSTO1/MCCC1/MMAB/PDXK/PLPBP/PNPO/SHMT1/SLC25A42
GOBP_POLYOL_METABOLIC_PROCESS,1.6601839922180916e-4,0.03402768945096197,3.1533633510710875,11,21,,GO:BP,5.6692307692307695,Concordant Down,Polyol Metabolic Process,GOBP_POLYOL_METABOLIC_PROCESS,0.03402768945096197,11/349,GOT1/GPD2/IMPA1/IMPA2/MECP2/NUDT3/PCBD1/PCBD2/PRKG1/QDPR/SORD
