pathway,pval,padj,foldEnrichment,overlap,size,database,odds_ratio,dedup_status,merged_into,overlap_jaccard,module,Description,geneID,Count,p.adjust,ID
REACTOME_FORMATION_OF_PARAXIAL_MESODERM,1.898539855241652e-5,1.4921957461741812e-4,3.86362941446262,12,31,Reactome,5.95398042845808,kept,NA,NA,brown,Formation Of Paraxial Mesoderm,PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD12/PSMD2/PSMD6,12,1.4921957461741812e-4,REACTOME_FORMATION_OF_PARAXIAL_MESODERM
REACTOME_GASTRULATION,1.898539855241652e-5,1.4921957461741812e-4,3.86362941446262,12,31,Reactome,5.95398042845808,kept,NA,NA,brown,Gastrulation,PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD12/PSMD2/PSMD6,12,1.4921957461741812e-4,REACTOME_GASTRULATION
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC,1.898539855241652e-5,1.4921957461741812e-4,3.86362941446262,12,31,Reactome,5.95398042845808,redundant,KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,0.7619047619047619,brown,Regulation Of Ornithine Decarboxylase Odc,PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD12/PSMD2/PSMD6,12,1.4921957461741812e-4,REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC
REACTOME_SOMITOGENESIS,1.898539855241652e-5,1.4921957461741812e-4,3.86362941446262,12,31,Reactome,5.95398042845808,redundant,REACTOME_FORMATION_OF_PARAXIAL_MESODERM,0.7627118644067796,brown,Somitogenesis,PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD12/PSMD2/PSMD6,12,1.4921957461741812e-4,REACTOME_SOMITOGENESIS
REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT,1.9190913457797786e-5,1.4921957461741812e-4,3.254687821965794,15,46,Reactome,4.601711652402897,redundant,REACTOME_SIGNALING_BY_WNT,0.6959247648902821,brown,Tcf Dependent Signaling In Response To Wnt,CTBP1/CUL3/PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD12/PSMD2/PSMD6/XPO1,15,1.4921957461741812e-4,REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT
REACTOME_MAPK6_MAPK4_SIGNALING,2.031002559727698e-5,1.4921957461741812e-4,3.4081609062536127,14,41,Reactome,4.9167136679827035,kept,NA,NA,brown,Mapk6 Mapk4 Signaling,PRKACA/PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD12/PSMD2/PSMD6/XPO1,14,1.4921957461741812e-4,REACTOME_MAPK6_MAPK4_SIGNALING
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2,2.031002559727698e-5,1.4921957461741812e-4,3.4081609062536127,14,41,Reactome,4.9167136679827035,kept,NA,NA,brown,Transcriptional Regulation By Runx2,CUL1/MAPK1/PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD12/PSMD2/PSMD6,14,1.4921957461741812e-4,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2
REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS,2.039025243219378e-5,1.4921957461741812e-4,3.6042654028436014,13,36,Reactome,5.3438735177865615,kept,NA,NA,brown,Apc C Mediated Degradation Of Cell Cycle Proteins,CUL1/PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD12/PSMD2/PSMD6,13,1.4921957461741812e-4,REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS
REACTOME_GSK3B_MEDIATED_PROTEASOMAL_DEGRADATION_OF_PD_L1_CD274,2.039025243219378e-5,1.4921957461741812e-4,3.6042654028436014,13,36,Reactome,5.3438735177865615,redundant,REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME,0.7843137254901961,brown,Gsk3b Mediated Proteasomal Degradation Of Pd L1 Cd274,CUL1/PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD12/PSMD2/PSMD6,13,1.4921957461741812e-4,REACTOME_GSK3B_MEDIATED_PROTEASOMAL_DEGRADATION_OF_PD_L1_CD274
REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY,2.039025243219378e-5,1.4921957461741812e-4,3.6042654028436014,13,36,Reactome,5.3438735177865615,redundant,REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME,0.582089552238806,brown,Regulation Of Runx2 Expression And Activity,CUL1/PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD12/PSMD2/PSMD6,13,1.4921957461741812e-4,REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY
REACTOME_SPOP_MEDIATED_PROTEASOMAL_DEGRADATION_OF_PD_L1_CD274,2.039025243219378e-5,1.4921957461741812e-4,3.6042654028436014,13,36,Reactome,5.3438735177865615,redundant,REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME,0.6607142857142857,brown,Spop Mediated Proteasomal Degradation Of Pd L1 Cd274,CUL3/PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD12/PSMD2/PSMD6,13,1.4921957461741812e-4,REACTOME_SPOP_MEDIATED_PROTEASOMAL_DEGRADATION_OF_PD_L1_CD274
REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE,2.039025243219378e-5,1.4921957461741812e-4,3.6042654028436014,13,36,Reactome,5.3438735177865615,redundant,REACTOME_SYNTHESIS_OF_DNA,0.7314814814814815,brown,Switching Of Origins To A Post Replicative State,CUL1/PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD12/PSMD2/PSMD6,13,1.4921957461741812e-4,REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE
REACTOME_REGULATION_OF_PD_L1_CD274_POST_TRANSLATIONAL_MODIFICATION,2.2985245728212125e-5,1.6447220276631788e-4,3.0710900473933656,16,52,Reactome,4.237037037037037,kept,NA,NA,brown,Regulation Of Pd L1 Cd274 Post Translational Modification,CUL1/CUL3/PRKAB2/PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD12/PSMD2/PSMD6/RPN2,16,1.6447220276631788e-4,REACTOME_REGULATION_OF_PD_L1_CD274_POST_TRANSLATIONAL_MODIFICATION
REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS,2.7722513057386672e-5,1.7503233734271584e-4,3.7428909952606633,12,32,Reactome,5.653266331658291,redundant,KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,0.5818181818181818,brown,Asymmetric Localization Of Pcp Proteins,PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD12/PSMD2/PSMD6,12,1.7503233734271584e-4,REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS
REACTOME_DEGRADATION_OF_AXIN,2.7722513057386672e-5,1.7503233734271584e-4,3.7428909952606633,12,32,Reactome,5.653266331658291,redundant,KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,0.6956521739130435,brown,Degradation Of Axin,PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD12/PSMD2/PSMD6,12,1.7503233734271584e-4,REACTOME_DEGRADATION_OF_AXIN
REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE,2.7722513057386672e-5,1.7503233734271584e-4,3.7428909952606633,12,32,Reactome,5.653266331658291,redundant,REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME,0.5625,brown,p53 Dependent G1 DNA Damage Response,PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD12/PSMD2/PSMD6,12,1.7503233734271584e-4,REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY,2.7722513057386672e-5,1.7503233734271584e-4,3.7428909952606633,12,32,Reactome,5.653266331658291,redundant,KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,0.6530612244897959,brown,Regulation Of Runx3 Expression And Activity,PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD12/PSMD2/PSMD6,12,1.7503233734271584e-4,REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY
REACTOME_STABILIZATION_OF_P53,2.7722513057386672e-5,1.7503233734271584e-4,3.7428909952606633,12,32,Reactome,5.653266331658291,redundant,KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,0.6666666666666666,brown,Stabilization Of P53,PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD12/PSMD2/PSMD6,12,1.7503233734271584e-4,REACTOME_STABILIZATION_OF_P53
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3,2.7722513057386672e-5,1.7503233734271584e-4,3.7428909952606633,12,32,Reactome,5.653266331658291,kept,NA,NA,brown,Transcriptional Regulation By Runx3,PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD12/PSMD2/PSMD6,12,1.7503233734271584e-4,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3
REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING,3.4111536562524743e-5,2.099812369159214e-4,3.119075829383886,15,48,Reactome,4.318181818181818,redundant,REACTOME_INTERLEUKIN_1_SIGNALING,0.7266187050359713,brown,Interleukin 1 Family Signaling,CUL1/MAP2K1/PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD12/PSMD2/PSMD6/USP14,15,2.099812369159214e-4,REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING
REACTOME_CIRCADIAN_CLOCK,3.7593810054320995e-5,2.099812369159214e-4,3.2496417943348397,14,43,Reactome,4.572728863994398,kept,NA,NA,brown,Circadian Clock,CUL1/PPP1CB/PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD12/PSMD2/PSMD6,14,2.099812369159214e-4,REACTOME_CIRCADIAN_CLOCK
REACTOME_TCR_SIGNALING,3.7593810054320995e-5,2.099812369159214e-4,3.2496417943348397,14,43,Reactome,4.572728863994398,kept,NA,NA,brown,Tcr Signaling,CUL1/LAT/PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD12/PSMD2/PSMD6,14,2.099812369159214e-4,REACTOME_TCR_SIGNALING
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1,3.975876392523365e-5,2.099812369159214e-4,3.62947005601034,12,33,Reactome,5.381191672648959,redundant,REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS,0.8133333333333334,brown,Apc C Cdh1 Mediated Degradation Of Cdc20 And Other Apc C Cdh1 Targeted Proteins In Late Mitosis Early G1,PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD12/PSMD2/PSMD6,12,2.099812369159214e-4,REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1
REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6,3.975876392523365e-5,2.099812369159214e-4,3.62947005601034,12,33,Reactome,5.381191672648959,redundant,REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS,0.7307692307692307,brown,Cdk Mediated Phosphorylation And Removal Of Cdc6,PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD12/PSMD2/PSMD6,12,2.099812369159214e-4,REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES,3.975876392523365e-5,2.099812369159214e-4,3.62947005601034,12,33,Reactome,5.381191672648959,redundant,KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,0.6956521739130435,brown,Cross Presentation Of Soluble Exogenous Antigens Endosomes,PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD12/PSMD2/PSMD6,12,2.099812369159214e-4,REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES
REACTOME_HH_MUTANTS_ABROGATE_LIGAND_SECRETION,3.975876392523365e-5,2.099812369159214e-4,3.62947005601034,12,33,Reactome,5.381191672648959,redundant,KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,0.64,brown,Hh Mutants Abrogate Ligand Secretion,PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD12/PSMD2/PSMD6,12,2.099812369159214e-4,REACTOME_HH_MUTANTS_ABROGATE_LIGAND_SECRETION
REACTOME_METABOLISM_OF_POLYAMINES,3.975876392523365e-5,2.099812369159214e-4,3.62947005601034,12,33,Reactome,5.381191672648959,redundant,KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,0.64,brown,Metabolism Of Polyamines,PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD12/PSMD2/PSMD6,12,2.099812369159214e-4,REACTOME_METABOLISM_OF_POLYAMINES
REACTOME_UBIQUITIN_DEPENDENT_DEGRADATION_OF_CYCLIN_D,3.975876392523365e-5,2.099812369159214e-4,3.62947005601034,12,33,Reactome,5.381191672648959,redundant,KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,0.7441860465116279,brown,Ubiquitin Dependent Degradation Of Cyclin D,PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD12/PSMD2/PSMD6,12,2.099812369159214e-4,REACTOME_UBIQUITIN_DEPENDENT_DEGRADATION_OF_CYCLIN_D
REACTOME_AMPK_INDUCED_ERAD_AND_LYSOSOME_MEDIATED_DEGRADATION_OF_PD_L1_CD274,3.9779054198357783e-5,2.099812369159214e-4,3.4145672237465705,13,38,Reactome,4.911111111111111,redundant,REACTOME_ABC_TRANSPORTER_DISORDERS,0.6438356164383562,brown,Ampk Induced Erad And Lysosome Mediated Degradation Of Pd L1 Cd274,PRKAB2/PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD12/PSMD2/PSMD6,13,2.099812369159214e-4,REACTOME_AMPK_INDUCED_ERAD_AND_LYSOSOME_MEDIATED_DEGRADATION_OF_PD_L1_CD274
REACTOME_NEUTROPHIL_DEGRANULATION,4.867771310014347e-5,2.528100583588096e-4,2.0087633014396853,32,159,Reactome,2.4887168433554745,kept,NA,NA,brown,Neutrophil Degranulation,ALAD/ALDOA/APEH/APRT/CAPN1/CD59/CPNE3/FABP5/GPI/GSTP1/IDH1/MAPK1/PGAM1/PGM1/PKM/PPIA/PRDX4/PRDX6/PSMA2/PSMA5/PSMB7/PSMD1/PSMD12/PSMD2/PSMD6/PYGL/RAB14/RAB5B/RAB5C/RHOA/SLC44A2/XRCC5,32,2.528100583588096e-4,REACTOME_NEUTROPHIL_DEGRANULATION
REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION,5.4445157804809264e-5,2.599143271810672e-4,3.3270142180094786,13,39,Reactome,4.71969696969697,redundant,REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR,0.6235294117647059,brown,Fceri Mediated Nf Kb Activation,CUL1/PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD12/PSMD2/PSMD6,13,2.599143271810672e-4,REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION
REACTOME_SYNTHESIS_OF_DNA,5.4445157804809264e-5,2.599143271810672e-4,3.3270142180094786,13,39,Reactome,4.71969696969697,kept,NA,NA,brown,Synthesis Of Dna,CUL1/PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD12/PSMD2/PSMD6,13,2.599143271810672e-4,REACTOME_SYNTHESIS_OF_DNA
REACTOME_ABC_TRANSPORTER_DISORDERS,5.6079989776424154e-5,2.599143271810672e-4,3.5227209367159182,12,34,Reactome,5.133851073549566,kept,NA,NA,brown,Abc Transporter Disorders,PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD12/PSMD2/PSMD6,12,2.599143271810672e-4,REACTOME_ABC_TRANSPORTER_DISORDERS
REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS,5.6079989776424154e-5,2.599143271810672e-4,3.5227209367159182,12,34,Reactome,5.133851073549566,redundant,REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS,0.8533333333333334,brown,Activation Of Apc C And Apc C Cdc20 Mediated Degradation Of Mitotic Proteins,PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD12/PSMD2/PSMD6,12,2.599143271810672e-4,REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS
REACTOME_HEDGEHOG_LIGAND_BIOGENESIS,5.6079989776424154e-5,2.599143271810672e-4,3.5227209367159182,12,34,Reactome,5.133851073549566,redundant,KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,0.5714285714285714,brown,Hedgehog Ligand Biogenesis,PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD12/PSMD2/PSMD6,12,2.599143271810672e-4,REACTOME_HEDGEHOG_LIGAND_BIOGENESIS
REACTOME_REGULATION_OF_APOPTOSIS,5.6079989776424154e-5,2.599143271810672e-4,3.5227209367159182,12,34,Reactome,5.133851073549566,redundant,KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,0.7272727272727273,brown,Regulation Of Apoptosis,PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD12/PSMD2/PSMD6,12,2.599143271810672e-4,REACTOME_REGULATION_OF_APOPTOSIS
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,5.6079989776424154e-5,2.599143271810672e-4,3.5227209367159182,12,34,Reactome,5.133851073549566,kept,NA,NA,brown,Runx1 Regulates Transcription Of Genes Involved In Differentiation Of Hscs,PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD12/PSMD2/PSMD6,12,2.599143271810672e-4,REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS
REACTOME_ANTIGEN_PROCESSING_UB_ATP_INDEPENDENT_PROTEASOMAL_DEGRADATION,5.650311460457984e-5,2.599143271810672e-4,4.990521327014219,8,16,Reactome,9.295566502463053,kept,NA,NA,brown,Antigen Processing Ub ATP Independent Proteasomal Degradation,PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7,8,2.599143271810672e-4,REACTOME_ANTIGEN_PROCESSING_UB_ATP_INDEPENDENT_PROTEASOMAL_DEGRADATION
REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,5.843451764829546e-5,2.650128828556498e-4,2.9943127962085305,15,50,Reactome,4.067055393586005,kept,NA,NA,brown,Beta Catenin Independent Wnt Signaling,GNB1/GNB2/PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD12/PSMD2/PSMD6/RHOA,15,2.650128828556498e-4,REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING
REACTOME_DOWNSTREAM_TCR_SIGNALING,7.360025748367578e-5,3.246477110923781e-4,3.2438388625592416,13,40,Reactome,4.542461653572765,redundant,REACTOME_TCR_SIGNALING,0.8018018018018018,brown,Downstream Tcr Signaling,CUL1/PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD12/PSMD2/PSMD6,13,3.246477110923781e-4,REACTOME_DOWNSTREAM_TCR_SIGNALING
REACTOME_PCP_CE_PATHWAY,7.360025748367578e-5,3.246477110923781e-4,3.2438388625592416,13,40,Reactome,4.542461653572765,redundant,REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,0.5939849624060151,brown,Pcp Ce Pathway,PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD12/PSMD2/PSMD6/RHOA,13,3.246477110923781e-4,REACTOME_PCP_CE_PATHWAY
REACTOME_REGULATION_OF_PD_L1_CD274_EXPRESSION,8.106093001640074e-5,3.4875999402161873e-4,2.80169618358693,16,57,Reactome,3.7103189493433395,kept,NA,NA,brown,Regulation Of Pd L1 Cd274 Expression,CUL1/CUL3/PRKAB2/PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD12/PSMD2/PSMD6/RPN2,16,3.4875999402161873e-4,REACTOME_REGULATION_OF_PD_L1_CD274_EXPRESSION
REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,8.123291786217828e-5,3.4875999402161873e-4,2.335988706261974,22,94,Reactome,2.947236919459142,kept,NA,NA,brown,Cellular Response To Chemical Stress,BLVRB/CUL1/CUL3/GSTP1/IDH1/PGD/PRDX1/PRDX6/PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD12/PSMD2/PSMD6/TXN2/TXNRD1,22,3.4875999402161873e-4,REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS,8.736283021359699e-5,3.7014251748392405e-4,3.0377086338347414,14,46,Reactome,4.137373096446701,kept,NA,NA,brown,Regulation Of Mrna Stability By Proteins That Bind Au Rich Elements,PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD12/PSMD2/PSMD6/SET/XPO1,14,3.7014251748392405e-4,REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS
REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING,9.680746864733014e-5,4.048312325251988e-4,2.8791469194312795,15,52,Reactome,3.8430777716492,redundant,REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR,0.6464646464646465,brown,Fc Epsilon Receptor Fceri Signaling,CUL1/LAT/MAPK1/PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD12/PSMD2/PSMD6,15,4.048312325251988e-4,REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING
REACTOME_S_PHASE,9.83421508595037e-5,4.059765714969256e-4,3.1647208415212114,13,41,Reactome,4.377886002886003,redundant,REACTOME_SYNTHESIS_OF_DNA,0.72,brown,S Phase,CUL1/PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD12/PSMD2/PSMD6,13,4.059765714969256e-4,REACTOME_S_PHASE
REACTOME_SIGNALING_BY_INTERLEUKINS,1.0325511529560924e-4,4.1258932202583275e-4,2.2506272651240593,23,102,Reactome,2.8122811742526257,kept,NA,NA,brown,Signaling By Interleukins,ARF1/CFL1/CUL1/DUSP3/MAP2K1/MAPK1/MTAP/PPIA/PRKACA/PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD12/PSMD2/PSMD6/STAT5B/USP14,23,4.1258932202583275e-4,REACTOME_SIGNALING_BY_INTERLEUKINS
REACTOME_MITOTIC_G2_G2_M_PHASES,1.0378799715556663e-4,4.1258932202583275e-4,2.6512144549763033,17,64,Reactome,3.445492432550998,kept,NA,NA,brown,Mitotic G2 G2 M Phases,CUL1/PAFAH1B1/PPP1CB/PRKACA/PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD12/PSMD2/PSMD6/XPO1,17,4.1258932202583275e-4,REACTOME_MITOTIC_G2_G2_M_PHASES
REACTOME_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION,1.0378799715556663e-4,4.1258932202583275e-4,2.6512144549763033,17,64,Reactome,3.445492432550998,kept,NA,NA,brown,Regulation Of Homotypic Cell Cell Adhesion,CTBP1/MAPK1/PKM/PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD12/PSMD2/PSMD6/RPN2/STRAP,17,4.1258932202583275e-4,REACTOME_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION
