contrast,gene,average_intensity,logFC,adj.P.Val,pi_score,sig_pi,direction
Aging,SF3B2,21.74422952905963,0.4226806759846191,0.03838854254261323,0.09947295886704112,0,NS
Aging,PDAP1,21.823550245440508,0.0859544764795146,0.6696822623946538,0.9354584879879708,0,NS
Aging,TMED1,16.36877552312901,-0.42375325126637975,0.07842776590652313,0.16019512247671466,0,NS
Aging,FKBP5,19.24458717530697,0.27602649760129694,0.1526926390931722,0.39974799380568066,0,NS
Aging,PICALM,15.555027197326362,0.262023732891457,0.5436740863768793,0.7349162503825294,0,NS
Aging,MTM1,20.367145943274423,-0.07566116133987677,0.7830815659342589,0.9639537302058284,0,NS
Aging,SQSTM1,16.29668316917811,-0.6882590885159292,4.20502905919936e-4,1.5070825395958957e-4,-1,Down
Aging,MTX1,17.708653251560037,-0.16489130925437223,0.3675423040929145,0.7363182189934733,0,NS
Aging,ART3,20.887907169266473,0.1421666381031379,0.7101749240488693,0.910139394863516,0,NS
Aging,ASAH1,19.82080081430841,0.4617124868808915,0.01811168547736691,0.04906844025906397,1,Up
Aging,PIN1,20.78846482655561,-0.1648683358662062,0.41044604922305633,0.7602385195568387,0,NS
Aging,CAMK2B,21.801104028833457,-0.14296345819130352,0.5041537943479656,0.8277904248786422,0,NS
Aging,CAMK2G,21.463651476920617,-0.19249440308527355,0.21690912641922305,0.5911961484182522,0,NS
Aging,CAMK2D,24.137937506182023,-0.5163469573290556,0.03268968342259403,0.05253933914026997,0,NS
Aging,DCTN2,21.497004966213904,0.02033135057380519,0.872348920924941,0.9944892424475404,0,NS
Aging,NAE1,17.543993806271917,0.3715285267566486,0.0459221813668029,0.14837509916725003,0,NS
Aging,STIM1,19.873499699670237,-0.11248032461673318,0.5383174909428001,0.8735368363007499,0,NS
Aging,CUL1,18.68302541895731,0.29873092866653295,0.06568545648898252,0.2540285027690113,0,NS
Aging,CUL2,18.598853571168004,-0.2438240537501883,0.22646923543494357,0.5220954098382402,0,NS
Aging,CUL3,20.18796375954617,0.15432562451119125,0.3571458683451468,0.7445521096198039,0,NS
Aging,CUL4A,18.914357517434222,0.1672806950231127,0.18312792972975955,0.6049274700798144,0,NS
Aging,FHL1,30.74757603517573,-0.02211004529350191,0.916019150815168,0.9960127275188416,0,NS
Aging,FHL3,24.574059267609982,-0.48338351426552606,0.02793583031504623,0.05729685849514467,0,NS
Aging,ITGA7,17.977200851970498,0.14014632646231817,0.4624790368491258,0.8128875611613443,0,NS
Aging,AAMP,16.862561636839203,-0.12470919375369505,0.7639930501243067,0.935435715212996,0,NS
Aging,CACNA1S,19.11384640871613,-0.2536387498768313,0.1769447983312176,0.4597146859754232,0,NS
Aging,MOGS,15.673497562651503,-0.22645660135422577,0.6788173656579666,0.844590986396391,0,NS
Aging,SPTAN1,19.34494637389295,-0.11640430241449806,0.6170487199774054,0.8961717332548644,0,NS
Aging,AUH,20.280104021748254,0.1491826413804418,0.5806749349486263,0.8554470699344503,0,NS
Aging,DDX39B,20.581981214773837,-0.2924994578567137,0.18216573524030505,0.4143846096097477,0,NS
Aging,BLMH,20.24600979344963,-0.29471334523478276,0.2233366454666106,0.452337743979707,0,NS
Aging,SNTB1,19.202191432855823,-0.11478704005488538,0.6350723894442097,0.9034534459297374,0,NS
Aging,TUBB2A,22.96084069411983,0.09634040191090064,0.5774373607604557,0.9032799271334372,0,NS
Aging,IDI1,20.165295389401887,0.8829463315086947,2.0376784699822664e-4,3.5764514689027293e-6,1,Up
Aging,PRKG1,18.94797003201477,-0.22481276036361209,0.3756227471767545,0.6648438012034131,0,NS
Aging,COX17,20.798375242746214,-0.10292684685433072,0.7440012016600854,0.9412478698069158,0,NS
Aging,HNRNPD,22.453032743752555,0.21446123675189455,0.1531392287332456,0.4918228167242813,0,NS
Aging,SCARB2,18.30052741172506,0.2311535566729397,0.2965551799897105,0.5982059167613525,0,NS
Aging,NID2,18.151357690284375,0.01007365518334779,0.99067505604552,0.999751191449692,0,NS
Aging,IL18,17.35068589309844,-0.2119504060738322,0.737023976863357,0.8801111696455118,0,NS
Aging,DAG1,22.349260339106795,-0.0492059509357432,0.7830815659342589,0.9764167845074057,0,NS
Aging,EIF3A,20.705521868714193,-0.17039983723116237,0.20754049923552725,0.6192244357684226,0,NS
Aging,UBAP2L,16.788955002398627,-0.5464730541709493,0.25415217979831933,0.2588939988543015,0,NS
Aging,MLEC,20.854686907631315,-0.3266379496359235,0.02465588634715217,0.13743984746081211,0,NS
Aging,DPYSL3,22.32856747105482,0.4411501560030793,0.07532748766761424,0.14378048458022802,0,NS
Aging,DCTN1,20.744131566496996,0.1082139673663498,0.4988280906608382,0.8654471879233838,0,NS
Aging,DYNC1H1,21.338085110288315,-0.20209737472337608,0.13126394999604368,0.48875881434452834,0,NS
Aging,EIF2B1,17.81205177498031,-0.3726995436282507,0.05770378890813981,0.1665236566938074,0,NS
Aging,EIF4A2,24.09450561162291,0.05456260582715089,0.813492482052476,0.9776397416069368,0,NS
Aging,CTTN,15.160655753434018,0.12202807646428226,0.8594124881719022,0.9634861163963376,0,NS
Aging,ENDOG,20.08248072490437,-0.14288961473042505,0.6926137840097404,0.9047905845945864,0,NS
Aging,FLOT2,18.060746764574812,0.05909177225726836,0.816459861985266,0.9765110355802248,0,NS
Aging,TRIM25,18.15688481443553,-0.05542210831972483,0.8740537647896323,0.9853932146131954,0,NS
Aging,FLNC,27.5393399629679,-0.7714671860683282,0.00664385107519395,0.00188822767336949,-1,Down
Aging,MYBPC2,23.516904818315407,-0.973830099508504,0.0760151592022669,0.01402603020904583,-1,Down
Aging,GAMT,23.727033531810665,0.292636168674381,0.07659980393588885,0.27898960897974573,0,NS
Aging,CAPRIN1,15.61120584681623,-0.903114418888716,0.03292346217711661,0.00596636034149715,-1,Down
Aging,PRPSAP1,15.252374464342154,-0.44248015529968754,0.22991258511237292,0.31078672492745407,0,NS
Aging,CLINT1,16.279723286202703,-0.313385832842652,0.2731218067801858,0.47771576270471205,0,NS
Aging,GANAB,19.91118460216083,0.2211192859661608,0.06708213758349138,0.3650874181143142,0,NS
Aging,SSPN,21.603498300725228,-0.17843900253126677,0.29409981732452767,0.670637415133084,0,NS
Aging,MVP,17.68436312213858,-0.23388293883195743,0.7366892665211278,0.8682357362624734,0,NS
Aging,LTBP3,18.943030623669575,0.3970942919179627,0.23755913172041657,0.3577717157937044,0,NS
Aging,LASP1,17.947980038244644,-8.346445631843835e-4,0.998346383096522,0.9999979577285776,0,NS
Aging,PTGR1,18.94195335351836,-0.28308231323654454,0.5271252815699458,0.7033176783861795,0,NS
Aging,KPNB1,22.777403398607795,-0.27245653743511866,0.01322831930698259,0.14766154691869682,0,NS
Aging,NUMA1,20.88568948450216,-0.04827441445284819,0.8351988744650979,0.9827518137090088,0,NS
Aging,PSME4,14.894937465004991,-0.18814046275972096,0.6318436164473195,0.8447949174292729,0,NS
Aging,SLMAP,22.512617864571855,0.11119137808161028,0.6228730200541239,0.9025980463881934,0,NS
Aging,EMC2,16.314364576220576,-0.712040340792063,0.00570734600640202,0.00253605690556572,-1,Down
Aging,PSMD6,20.719718326541887,-0.2758765260969085,0.16003180644110418,0.4093758523065393,0,NS
Aging,ABRAXAS2,16.920904491125235,0.15155385100849017,0.2978812789618493,0.7147578276639007,0,NS
Aging,SEPTIN2,18.20127549104069,0.2393431393784553,0.06223759911168745,0.32560505050627964,0,NS
Aging,KARS1,21.451479575599823,0.06208924128927506,0.6187521844575822,0.9434099270535392,0,NS
Aging,EIF4H,21.53848731032754,0.05424808174153739,0.7722503137896778,0.9724874819298384,0,NS
Aging,EEA1,17.545684028046903,-0.18299818341121463,0.4110180664973885,0.7390139487377567,0,NS
Aging,PDIA6,24.20426630597903,0.12359308027162186,0.4624780939681494,0.8329237485720314,0,NS
Aging,PAFAH1B3,18.923462864127004,0.12966922953697946,0.7211924798173242,0.920704028056294,0,NS
Aging,PLCL1,15.63029626439175,-0.05535244092566849,0.9293722561857906,0.9914595797805112,0,NS
Aging,PDK1,18.506238346347875,0.0193717178573749,0.959067009174816,0.9982191561408108,0,NS
Aging,PDK2,18.98752789466995,-0.11907760903811848,0.816459861985266,0.952855846094987,0,NS
Aging,PEA15,18.66892757313931,-0.5108314635981692,0.4880994485245326,0.4950795433824389,0,NS
Aging,PGM5,21.679911542734065,0.48592873356127697,0.03908997059661644,0.07268295028336824,0,NS
Aging,PLEC,23.942932966320654,-0.966656336687148,8.852685460679462e-5,3.772627122354154e-7,-1,Down
Aging,PPP2R5A,16.79113009318589,-0.2968205807298112,0.3698064646456262,0.5781919683145911,0,NS
Aging,PPA1,20.32285754747253,0.2500466779453596,0.11881092210389764,0.3956412190294694,0,NS
Aging,PTGES3,21.681465871101313,0.17662545625860204,0.2963437097773304,0.6750500466608075,0,NS
Aging,STK38,16.628298779402382,0.00478028376209849,0.9942664941598924,0.9999234847197528,0,NS
Aging,NECTIN1,21.18388094979016,0.672168509006994,0.5130631906664135,0.4180084542666535,0,NS
Aging,NONO,18.256395851518327,0.01330983779232752,0.953334759547234,0.9986391192440576,0,NS
Aging,PTPA,19.933253178710213,0.1340107655960452,0.688441821664005,0.9083566481892846,0,NS
Aging,RABEP1,16.815934132415865,-0.33546635013156845,0.361709152057038,0.5306074169859946,0,NS
Aging,RAB35,15.900483370108118,-0.16483117796424018,0.6245208343258688,0.8602233190267644,0,NS
Aging,TMED2,19.917753556852073,-0.12061094961419272,0.5932040106323417,0.8856231098264956,0,NS
Aging,PCBP1,23.848023032741292,-0.09474319315285484,0.4792807877375221,0.8748118399579625,0,NS
Aging,PCBP2,21.517877356687585,-0.00579754796975251,0.974500088525469,0.999670820541727,0,NS
Aging,ELOC,21.185623076609396,-0.10577742303716776,0.44464769609543225,0.8494180845604132,0,NS
Aging,ELOB,21.638847672387755,-0.27323387360950946,0.04462729831191756,0.24178031607276051,0,NS
Aging,UBE3C,16.697570323678203,0.4716626638982291,0.3003980989029539,0.3537011495921239,0,NS
Aging,DHCR24,16.582903679237653,-0.5917544922669578,0.13446582872242527,0.12520342725497,0,NS
Aging,RSU1,20.633182705093336,0.2886117674921813,0.08084817411846165,0.2912082388627789,0,NS
Aging,PPP1R7,19.81439900007797,0.15986500588623542,0.3755241904194028,0.7476325135965621,0,NS
Aging,SEC23A,18.562397538131663,0.04926584443123971,0.7887968314193509,0.977131011467682,0,NS
Aging,MAPRE2,21.284942024528863,-0.119478154691258,0.4677247405756811,0.8409631685540038,0,NS
Aging,TGFBI,15.338502896503265,0.27625736073086493,0.5944451937630056,0.7587776372808891,0,NS
Aging,TSN,21.490782584602893,0.23732315172136964,0.2270416420196806,0.5322317212141091,0,NS
Aging,SF1,14.759209550394925,-0.0141197341467727,0.9811404379804364,0.99942206917968,0,NS
Aging,TRIP10,19.518705234042798,0.23997201118412192,0.0498604897623706,0.29964838398480703,0,NS
Aging,MAPRE1,18.339583372057476,-0.3210892398676357,0.1793989868322105,0.3766572997676392,0,NS
Aging,TSC22D1,15.006612495818857,0.29736171585122406,0.7735323976774764,0.8604067320901128,0,NS
Aging,ELAVL1,16.794276040927723,-0.09363647552616072,0.8194644506135382,0.9636998185663552,0,NS
Aging,MYLK,22.97881777203737,-0.3163899922888831,0.45336333406955936,0.6197650232302448,0,NS
Aging,SPEG,18.75717275517603,-0.8056798359236623,3.9994967616244486e-4,3.0383746557737932e-5,-1,Down
Aging,TBCE,15.0244743030288,0.11277801981469791,0.7472623337531938,0.9367018338518022,0,NS
Aging,UBE2V2,23.552578332311153,0.01921302903051724,0.8963623331638939,0.9956688886789058,0,NS
Aging,NEDD8,22.340212215809196,0.06842364189193617,0.7735323976774764,0.9660132911966092,0,NS
Aging,ADIRF,19.304348874442816,NA,NA,NA,0,NS
Aging,ADIPOQ,21.643585573695997,0.3365237308618809,0.06695595015881087,0.21542057279503632,0,NS
Aging,RAB11B,22.613522945206345,0.04843618996525833,0.6626643679864846,0.9622863999116976,0,NS
Aging,ZYX,18.618382619014717,-0.1281703255547022,0.3660157049201585,0.7875724521338657,0,NS
Aging,HSPB2,24.880274144495893,-0.26523526974154166,0.2373258719662616,0.5019415502854924,0,NS
Aging,ETFDH,25.02623991415296,0.09851653308190578,0.655091889226141,0.9227212122202412,0,NS
Aging,SEPTIN7,17.87207401978585,0.07949199460077949,0.6882985242807287,0.9444634679410944,0,NS
Aging,ADRM1,18.055902151718342,-0.12730489054361982,0.5700941034672466,0.8707466972677592,0,NS
Aging,DDB1,24.141622770496507,-0.00903182222639742,0.9466049342318128,0.998937790498855,0,NS
Aging,CDC37,21.21069247288412,0.3040546342895176,0.00570734600640202,0.07837138248700107,0,NS
Aging,DPYSL2,21.581135245031312,0.3856167788113858,0.00307625887292229,0.02683074851178383,1,Up
Aging,SYPL1,20.852224035895897,-0.22187241085755716,0.2862400912759852,0.6017078933758135,0,NS
Aging,RBBP7,17.564906371119392,-0.3503400772425458,0.4793671948231449,0.610818759167191,0,NS
Aging,SGCB,21.015379385689624,-0.01535160311793859,0.932324561737242,0.9977120698775938,0,NS
Aging,SGCA,21.404642988485215,0.1152419487673768,0.46379599392815063,0.8442225720570962,0,NS
Aging,FXN,20.337677712134997,0.6281671162762308,0.00163443470405249,0.00137990387980424,1,Up
Aging,FSCN1,17.58516695486595,0.1418077875835202,0.6911838267920397,0.9045245242273572,0,NS
Aging,DECR1,25.093382303915742,0.16373041915818476,0.41044604922305633,0.7618568149353685,0,NS
Aging,NDUFA5,23.923902111126928,0.02632932468965876,0.9199210398250997,0.9954976614952286,0,NS
Aging,CLPP,17.786192031406777,0.00689601506325487,0.9908803460816216,0.9998398087319258,0,NS
Aging,TST,21.905139115102248,0.46579585067797424,0.01486599461419969,0.04141333637236831,1,Up
Aging,KYAT1,17.824080455431712,-0.1561521173789302,0.5763302915737629,0.847444293002762,0,NS
Aging,GUK1,15.098216564822181,0.0989031953862156,0.8643332397142983,0.9721158330159114,0,NS
Aging,HAGH,24.61471129357744,0.21260585116023023,0.12932447925016424,0.46674564535880575,0,NS
Aging,NDUFA9,24.346091545952365,0.00131661636838842,0.9972440679382396,0.9999905236608616,0,NS
Aging,PHKG1,23.263267147478857,-0.19943845463952312,0.11624936745154069,0.4743685572702015,0,NS
Aging,PPP1R3A,20.653726668605056,-0.4884442234622064,0.0036638258380207998,0.01225529773110277,-1,Down
Aging,HADH,25.388231896661186,0.34874837996085617,0.00820019784288642,0.06562236999390385,0,NS
Aging,UGP2,26.15437356975057,-0.1704871313422167,0.24032044787443685,0.6452651344379742,0,NS
Aging,TXNRD1,20.75461974810685,0.08755406709629909,0.5504856572133267,0.9041087265502804,0,NS
Aging,IMMT,24.531748901292616,0.09234582007390912,0.5425625221035321,0.8964087811074338,0,NS
Aging,IAH1,18.96791430642447,0.00307058646811242,0.9908803460816216,0.9999292338396716,0,NS
Aging,KLHL40,23.134034116859215,-1.0504357476035793,0.00744780507112868,2.3223536430980743e-4,-1,Down
Aging,TKFC,16.684072086003987,0.20928947453192492,0.6361687459148656,0.8317316009857944,0,NS
Aging,TIMM50,19.466332243688672,0.26603800997034455,0.1640139813952805,0.4262722353691944,0,NS
Aging,NADK2,17.084205852778062,0.39504086715524167,0.12932447925016424,0.24325732632758737,0,NS
Aging,FAM98B,18.28960915313028,-0.20091977460409535,0.27022526776023725,0.6200319921811083,0,NS
Aging,HIKESHI,20.54773927718798,-0.1998191270124856,0.20174330041772337,0.5643132955732411,0,NS
Aging,PDLIM3,27.380637715380423,-0.1145557305114977,0.67158679541094,0.9157963907306772,0,NS
Aging,HSD17B12,19.816226794550793,0.18061907254795528,0.5041537943479656,0.7877060763268746,0,NS
Aging,AGK,17.373201318019863,-0.1537110535050914,0.6548873831378872,0.8815996256167716,0,NS
Aging,LACTB2,17.669299355061504,0.2761985622635805,0.17261243190120784,0.4245845881773472,0,NS
Aging,DCAF6,18.740031939509844,0.2391292806478198,0.0903357898137414,0.3737912637027612,0,NS
Aging,CAVIN4,22.69733837294265,-0.04763266721996828,0.8453415537511719,0.9840250640886304,0,NS
Aging,FLG2,17.346810373732637,-0.35859491042546665,0.6462052176704017,0.7366642656767727,0,NS
Aging,RABL3,15.87465718409686,-0.02583566826532646,0.9337992450371578,0.9962760674236214,0,NS
Aging,COQ5,21.42132712139989,0.6020847595061376,0.0049650093301235,0.00565551371068786,1,Up
Aging,NOMO2,20.770026709735152,-0.29982229662427073,0.1473886294032153,0.363489100816396,0,NS
Aging,PITRM1,21.96669856301789,0.4633622934718815,0.15032590020886538,0.2120045579172593,0,NS
Aging,WDR44,16.15461771417186,-0.00334782066806482,0.996359047226705,0.9999670297729962,0,NS
Aging,COA6,20.12390266953169,-0.09019355194262955,0.73247058400445475,0.9459733055084596,0,NS
Aging,TOR1AIP1,19.07457908441359,-0.23587235773584325,0.545807271056492,0.7591573094261701,0,NS
Aging,GNAS,19.641740138173105,-0.1565112200713905,0.4358480023963261,0.781670859244314,0,NS
Aging,TTC38,16.385262273697897,0.1473048626982454,0.8447487385962563,0.9511038791021064,0,NS
Aging,C6orf136,18.76408368023368,-0.32660433351259144,0.6499359002235106,0.7601796996719534,0,NS
Aging,HP1BP3,22.89044863173238,-0.08145346434848832,0.8369250302762202,0.9714104215792946,0,NS
Aging,IBA57,21.140542826774197,0.6615644486765468,0.03450308618819548,0.02443326339373279,1,Up
Aging,UBR4,16.461071475467374,-1.0901098734805714e-4,0.99941712338617394,0.9999999364415216,0,NS
Aging,DCAF8,16.59338776180156,-0.100531443689853,0.6911838267920397,0.9312473585373756,0,NS
Aging,DDI2,24.47168350862971,-1.180971964413068,0.00836523024968158,1.121061136332499e-4,-1,Down
Aging,MICOS10,18.7706696643377,-1.3223525386158848,3.9994967616244486e-4,3.5078263540896836e-8,-1,Down
Aging,LYRM7,19.696788879622083,0.13849961710010916,0.6016581419086041,0.8735103276277739,0,NS
Aging,OBSCN,23.72278985083414,-1.0543244876057545,8.852685460679462e-5,1.106560252919887e-7,-1,Down
Aging,MYOM3,23.336259485372928,-1.349567778896077,0.00307625887292229,3.2017351235380245e-6,-1,Down
Aging,PDE4DIP,25.39733407890293,-0.25659252309079505,0.5981102692840007,0.7759009288735272,0,NS
Aging,BROX,17.74328466797864,0.13965151585121305,0.6924617939998078,0.9066074454995046,0,NS
Aging,LYPLAL1,17.886967954514915,-0.3163100498173179,0.6135281266807094,0.7401623691173785,0,NS
Aging,SYPL2,24.993695263553096,-0.3053233423936028,0.15394196954513148,0.3649156664766366,0,NS
Aging,ECPAS,20.90544456091857,-0.02259007164548165,0.8725848415990481,0.9939695209975956,0,NS
Aging,MICOS13,22.19086875455948,-0.4327975563038393,0.09568997138171197,0.1760966186759962,0,NS
Aging,RNF123,19.599717220816743,-0.13642963277009557,0.4306910662212892,0.8048591327050981,0,NS
Aging,TMEM198,25.667609504811377,-0.16146666516620556,0.6539797062832036,0.8754586246474598,0,NS
Aging,CRYBG3,23.268437284875024,-1.1896306897536633,0.08971024506500543,0.0073951250713087,-1,Down
Aging,NXN,17.446930869866094,0.5979287479073712,5.282398327679371e-4,6.785606035352836e-4,1,Up
Aging,PTRHD1,20.7204414950889,-0.2895910139546132,0.13224246160086733,0.3595530079439242,0,NS
Aging,ABLIM2,14.449724355937851,-0.6514218540863776,0.11581270625759672,0.08717268537920178,0,NS
Aging,LAMTOR1,15.760374237201123,0.5545289853203119,0.00820019784288642,0.01310436133511961,1,Up
Aging,DHRS7B,20.63896094698961,-0.7750430457858286,7.533652829667887e-4,1.1544503977238336e-4,-1,Down
Aging,TWF2,19.784329959682054,-0.1310831727599009,0.6553647876713825,0.8990200857778982,0,NS
Aging,ETFRF1,18.238578312369707,-0.20721665299839745,0.5434832161338956,0.7835302097924856,0,NS
Aging,RAB12,17.85642542730037,0.17518439897655114,0.4259024530896764,0.7546400846913993,0,NS
Aging,DENND5A,22.3371282383504,0.22512368552782647,0.4536806017455406,0.7119731922389443,0,NS
Aging,RCSD1,19.65038889765715,0.15580084939991323,0.42940714854021783,0.7797557807304345,0,NS
Aging,SLC25A24,19.045176140818587,-0.10625478042709346,0.5487140332568109,0.8841575589279222,0,NS
Aging,HIBCH,24.210050470040457,0.28260544683842426,0.3571458683451468,0.5830769946387766,0,NS
Aging,CAVIN1,24.24277984582812,0.11690801238392724,0.46379599392815063,0.8418875307339936,0,NS
Aging,MRPL54,16.938125930896167,0.04813431675760071,0.9325631243831324,0.9929297605515712,0,NS
Aging,LPCAT3,19.287444440756538,-0.46725974700945017,0.2045068766705031,0.2648940916658747,0,NS
Aging,TATDN1,18.792152357374707,0.29331298132337125,0.24392373438328607,0.4741220673439343,0,NS
Aging,SFXN4,18.48178096347848,-0.4422159222346238,0.2296102629166374,0.3106118747153266,0,NS
Aging,FAHD1,20.00710636839437,0.15448508067731836,0.4700058325155789,0.800184655451366,0,NS
Aging,LMOD2,20.555251643576103,-2.3470249931585663,0.00178300067450525,3.8316722626990094e-11,-1,Down
Aging,SLC27A1,15.848280118037264,0.41790050802093504,0.11037455177035758,0.20287285461764687,0,NS
Aging,CCDC137,21.205012518050214,-0.9929075319348364,0.18216573524030505,0.0502451994850785,0,NS
Aging,CORO6,19.859083896295935,-0.6429087927705304,0.09093358735823552,0.07161983768106579,0,NS
Aging,TMEM205,22.437690641550084,-0.3755185587163083,0.02314075638231441,0.09864063507345372,0,NS
Aging,DHRS11,18.277563793180416,0.10363459780319673,0.8447493613420961,0.9654371003238954,0,NS
Aging,APOOL,22.151560017751216,0.08677505078565062,0.6499359002235106,0.9298124196064784,0,NS
Aging,NAPRT,19.11581881851686,-7.39057095302087e-4,0.998346383096522,0.9999984253588736,0,NS
Aging,HSDL2,23.84642693132353,0.30728971823544526,0.05501767143886046,0.2230411857475333,0,NS
Aging,KYAT3,17.23966662325586,-0.16768823579108272,0.6785529719307373,0.8822267611315373,0,NS
Aging,TRIM72,26.493338283918412,0.00376090809069395,0.9804089430622784,0.9998375739956132,0,NS
Aging,UBN2,24.68646633148976,-0.2910008987496582,0.7242820938922665,0.8319575439815629,0,NS
Aging,TOM1L2,17.232142336024907,0.21023718166107488,0.1352749191440502,0.47922506954240746,0,NS
Aging,XIRP1,22.96565166821422,-0.7422474218524826,0.0650720561684794,0.03256389673789655,-1,Down
Aging,VPS13C,17.957649313822102,-0.2094624825307676,0.46379599392815063,0.7355030585928286,0,NS
Aging,UBE2R2,18.021465283308626,0.10420767753719672,0.7540526321228458,0.9429390826720444,0,NS
Aging,SND1,22.79159461151068,-0.20297676040013357,0.4106604638239199,0.714588712995143,0,NS
Aging,TRMT10C,19.26875690662201,0.312065233666722,0.08599560288801343,0.27107245188434126,0,NS
Aging,BZW1,20.379707126858413,-1.014361048598868,0.00221603655808637,4.5959322966177346e-5,-1,Down
Aging,EIF3M,19.152516689119036,-0.33071826148206185,0.06300187033583352,0.2134630523419706,0,NS
Aging,COPS6,21.532619792828193,-0.01968807671092776,0.9055054784046788,0.99606762687731,0,NS
Aging,CHMP1B,18.727254757909083,-0.146806735779748,0.6016581419086041,0.8662776523379171,0,NS
Aging,RRM2B,16.296308720826655,NA,NA,NA,0,NS
Aging,ERMP1,14.45354789958402,-0.21843714269641623,0.8594124881719022,0.9357196546267242,0,NS
Aging,MRPL21,17.07326295732032,0.04695132084711773,0.9450165725668896,0.994209417246182,0,NS
Aging,DGLUCY,22.312719608599327,0.10282799569759504,0.7076027090088038,0.9337000892685818,0,NS
Aging,MYH14,21.597101482362255,0.22255689604771337,0.3571458683451468,0.6533339345821886,0,NS
Aging,SZRD1,17.21883875075124,0.08316821212178738,0.7723854117663989,0.9582275610330944,0,NS
Aging,MAVS,19.748640218695012,0.3722993214226306,0.00655426063225131,0.04798652785688087,1,Up
Aging,COMMD6,15.048320398547396,0.08973494865377063,0.8659126555755245,0.974922985852783,0,NS
Aging,HDDC2,18.091205959449457,0.3509056753076578,0.08178323643732306,0.2251129336841713,0,NS
Aging,HDGFL2,16.204572899727513,0.5220067607955592,0.10548420742578628,0.13185407967761636,0,NS
Aging,DCXR,22.55324523980515,0.7197588937673807,8.565688862673524e-4,2.6249734504947065e-4,1,Up
Aging,SPRED2,23.145849431777584,0.7437850110804263,0.14519621004551153,0.07970333615336234,0,NS
Aging,HUWE1,22.560641565627208,0.3387666485202665,0.17362476653081854,0.3508182320157511,0,NS
Aging,GLRX5,21.405223200410628,0.06188373356524224,0.8748851880027358,0.98392682190438,0,NS
Aging,MYPN,20.23208475432374,-0.4217971826430435,0.29429911799254427,0.38923614762569664,0,NS
Aging,SRL,25.302462389625745,-0.0771474972574353,0.611732512184463,0.9289240782871182,0,NS
Aging,PRUNE1,17.112399100401646,0.6803517009942475,0.1806900582769237,0.12750876556993834,0,NS
Aging,ACOT1,16.917149934076622,-0.1404900513834164,0.7552182327826502,0.9241998552606944,0,NS
Aging,ISCA2,20.265886573737443,0.2942207272466568,0.2045068766705031,0.43316900511757794,0,NS
Aging,MTDH,19.295845250216978,-0.1410186328966958,0.5187622010348694,0.8353033023200634,0,NS
Aging,KTN1,17.02473201559566,-0.139155088272382,0.6467310547201195,0.8887791264391827,0,NS
Aging,NLRX1,18.450075247872164,0.29612240223332265,0.16676570505976782,0.39032472973472215,0,NS
Aging,ALYREF,17.55811832043281,-0.28389076730109863,0.3571458683451468,0.5813631486422166,0,NS
Aging,MDP1,17.066892034429284,0.6079637880071118,0.01556659661833435,0.01643541732881204,1,Up
Aging,SLC25A42,17.011748280395793,-0.2837381503952585,0.816459861985266,0.8920904169308382,0,NS
Aging,NRAP,21.547399091839893,-0.915831346351041,0.01310990160822052,0.00158005887902837,-1,Down
Aging,VPS36,16.701399528298925,-0.02739244809062313,0.9433104178768088,0.9965064464494394,0,NS
Aging,CAND1,20.962324191609387,-0.02211635559290314,0.9319292622640208,0.9966734958980926,0,NS
Aging,COMMD7,15.649765598617703,0.02029367801957704,0.969231405527294,0.9987047684311317,0,NS
Aging,LDHD,19.08881876805161,0.2379248890163588,0.6350372258523719,0.809739292356875,0,NS
Aging,CARM1,17.895038935637217,-0.8573787250939553,0.00836523024968158,0.00134741462739367,-1,Down
Aging,NIT1,19.16514336993063,0.26553424226462496,0.26211625439325925,0.5252539767895512,0,NS
Aging,NDUFA11,22.49639554437555,-0.7806220790807359,0.01950838401975869,0.00656971315853987,-1,Down
Aging,ECHDC2,18.288535730553846,0.2254147475343551,0.35613449598961844,0.6487390953097958,0,NS
Aging,PHYKPL,16.45066800269256,0.14725972280725586,0.6851298973765295,0.8982751875860964,0,NS
Aging,MUSTN1,22.492588928499732,-1.3511718766911898,0.00836523024968158,3.0367957041618097e-5,-1,Down
Aging,NAXD,22.118641802937205,0.6605139422495014,5.865619973041233e-4,3.608556571878364e-4,1,Up
Aging,MFN1,21.133019984780177,0.04435657069587506,0.9180898636306244,0.9922932419170648,0,NS
Aging,SLC44A2,19.84409074576877,0.01747747933178445,0.9600956205375124,0.9984604992554512,0,NS
Aging,HSCB,14.957030356357818,0.12577304540374712,0.756801331749527,0.932559464538955,0,NS
Aging,ADHFE1,21.118531260901392,0.3167011815045626,0.3620056200895763,0.5504664766404886,0,NS
Aging,UNC45B,22.536959287782313,-0.10178100747323526,0.5849848998705296,0.9000135720163144,0,NS
Aging,MSRB3,16.97334939524807,-0.43229412183153926,0.5903507329282327,0.6439629577267824,0,NS
Aging,KLHDC8B,21.523406228818228,-0.06569564756600244,0.8841615004377537,0.98397497006102,0,NS
Aging,SUPV3L1,16.2234573870834,0.1099634442736246,0.8635020197418791,0.9687220086958048,0,NS
Aging,THNSL1,15.10766757597899,0.3521609467770688,0.6350723894442097,0.7321439217509947,0,NS
Aging,PM20D2,18.999376348999732,0.21585665176353783,0.6467310547201195,0.8330359709249698,0,NS
Aging,MICU2,17.33497881413305,0.03846119262992786,0.9122641199669076,0.992779362296364,0,NS
