pathway,pval,padj,foldEnrichment,overlap,size,overlapGenes,database,odds_ratio,module,Description
REACTOME_MITOTIC_G2_G2_M_PHASES,0.028412837970260015,0.10776088547257151,2.5396634615384617,6,64,,Reactome,2.8405172413793105,magenta,Mitotic G2 G2 M Phases
REACTOME_METABOLISM_OF_POLYAMINES,0.031190726940732463,0.11547995331628329,3.2836052836052834,4,33,,Reactome,3.739049394221808,magenta,Metabolism Of Polyamines
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION,0.03225761777804841,0.11665254801131461,2.7642595499738354,5,49,,Reactome,3.0993150684931505,magenta,Antigen Processing Cross Presentation
REACTOME_NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2,0.03225761777804841,0.11665254801131461,2.7642595499738354,5,49,,Reactome,3.0993150684931505,magenta,Nuclear Events Mediated By Nfe2l2
REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,0.03483471738064197,0.12310905801567787,2.7089743589743587,5,50,,Reactome,3.0289193302891935,magenta,Beta Catenin Independent Wnt Signaling
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION,0.04429169234524899,0.15137050900409268,2.289274106175515,6,71,,Reactome,2.5256410256410255,magenta,Antigen Processing Ubiquitination Proteasome Degradation
REACTOME_PROTEASOME_ASSEMBLY,0.04900930343681953,0.16567275400924864,2.8515519568151144,4,38,,Reactome,3.181240063593005,magenta,Proteasome Assembly
REACTOME_TRANSLATION,0.05863340059482512,0.1939892296275597,1.6740852780178623,11,178,,Reactome,1.8364465099651444,magenta,Translation
GOSLIM_GLYCOPROTEIN_METABOLIC_PROCESS,0.008916726158197337,0.22291815395493342,4.711259754738015,4,23,,GO Slim,5.735419630156472,magenta,Glycoprotein Metabolic Process
REACTOME_M_PHASE,0.07236467110722339,0.2320145640654276,1.8962820512820513,7,100,,Reactome,2.058761169165531,magenta,M Phase
REACTOME_RHOA_GTPASE_CYCLE,0.07497384427825163,0.23618825180320943,3.00997150997151,3,27,,Reactome,3.3516666666666666,magenta,Rhoa Gtpase Cycle
REACTOME_PROGRAMMED_CELL_DEATH,0.07518532774443001,0.23618825180320943,2.00664767331434,6,81,,Reactome,2.1777777777777776,magenta,Programmed Cell Death
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,0.07995724246500634,0.2486670240661697,2.1499796499796497,5,63,,Reactome,2.334671705243269,magenta,Intracellular Signaling By Second Messengers
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION,0.09846264520301608,0.30318695701126736,1.8682581786030064,6,87,,Reactome,2.0102880658436213,magenta,Asparagine N Linked Glycosylation
REACTOME_REGULATED_NECROSIS,0.10359726475150939,0.31065163952665314,3.611965811965812,2,15,,Reactome,4.093117408906883,magenta,Regulated Necrosis
REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER,0.10359726475150939,0.31065163952665314,3.611965811965812,2,15,,Reactome,4.093117408906883,magenta,Transcription Coupled Nucleotide Excision Repair Tc Ner
REACTOME_MITOCHONDRIAL_TRANSLATION,0.10388350646550458,0.31065163952665314,2.6215880893300247,3,31,,Reactome,2.867142857142857,magenta,Mitochondrial Translation
REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY,0.11171489307395609,0.32776728062264476,2.5396634615384617,3,32,,Reactome,2.766896551724138,magenta,Sars Cov 1 Modulates Host Translation Machinery
REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER,0.11566004654732766,0.3330580970020269,3.386217948717949,2,16,,Reactome,3.7988721804511276,magenta,DNA Damage Recognition In Gg Ner
REACTOME_GLYCOGEN_METABOLISM,0.1280606859416872,0.365384158971236,3.1870286576168927,2,17,,Reactome,3.543859649122807,magenta,Glycogen Metabolism
REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,0.12995957435784947,0.36743116022991984,1.7291325695581017,6,94,,Reactome,1.84375,magenta,Cellular Response To Chemical Stress
REACTOME_MAPK1_MAPK3_SIGNALING,0.13464561785143697,0.37725033470087294,1.83038808038808,5,74,,Reactome,1.9515584673416717,magenta,Mapk1 Mapk3 Signaling
REACTOME_REGULATION_OF_TP53_ACTIVITY,0.15371575620248976,0.42683571588369923,2.8515519568151144,2,19,,Reactome,3.123839009287926,magenta,Regulation Of Tp53 Activity
REACTOME_RAC3_GTPASE_CYCLE,0.16689633750061325,0.45933416781142233,2.708974358974359,2,20,,Reactome,2.948830409356725,magenta,Rac3 Gtpase Cycle
REACTOME_SIGNALING_BY_INTERLEUKINS,0.17121367812463242,0.4670829289189533,1.5935143288084466,6,102,,Reactome,1.6831597222222223,magenta,Signaling By Interleukins
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,0.18797800218808222,0.5069662548812789,1.547985347985348,6,105,,Reactome,1.6296296296296295,magenta,Respiratory Electron Transport
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53,0.1932841721241975,0.5107670003182736,1.7477253928866832,4,62,,Reactome,1.8424976700838769,magenta,Transcriptional Regulation By Tp53
REACTOME_CELL_JUNCTION_ORGANIZATION,0.1937958393490556,0.5107670003182736,2.4627039627039626,2,22,,Reactome,2.651315789473684,magenta,Cell Junction Organization
REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS,0.20041796268371487,0.5194165532886277,1.934981684981685,3,42,,Reactome,2.0471794871794873,magenta,Clathrin Mediated Endocytosis
REACTOME_MITOCHONDRIAL_BIOGENESIS,0.20041796268371487,0.5194165532886277,1.934981684981685,3,42,,Reactome,2.0471794871794873,magenta,Mitochondrial Biogenesis
REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER,0.20745393592215525,0.5245380005836608,2.3556298773690076,2,23,,Reactome,2.5238095238095237,magenta,Global Genome Nucleotide Excision Repair Gg Ner
REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION,0.20745393592215525,0.5245380005836608,2.3556298773690076,2,23,,Reactome,2.5238095238095237,magenta,Regulation Of Plk1 Activity At G2 M Transition
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,0.21482500418559367,0.5387949701751583,1.3544871794871796,9,180,,Reactome,1.421815408085431,magenta,Metabolism Of Amino Acids And Derivatives
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,0.2294463532794605,0.5708625269592977,1.451236263736264,6,112,,Reactome,1.5165094339622642,magenta,Regulation Of Expression Of Slits And Robos
REACTOME_ESR_MEDIATED_SIGNALING,0.23504919798650153,0.5755929179039526,2.167179487179487,2,25,,Reactome,2.3020594965675056,magenta,Esr Mediated Signaling
REACTOME_CRISTAE_FORMATION,0.26285370667243013,0.6337015719001997,2.00664767331434,2,27,,Reactome,2.1157894736842104,magenta,Cristae Formation
REACTOME_COMPLEX_I_BIOGENESIS,0.26998309425663747,0.6409522314031623,1.6585557299843015,3,49,,Reactome,1.7295652173913043,magenta,Complex I Biogenesis
REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC,0.26998309425663747,0.6409522314031623,1.6585557299843015,3,49,,Reactome,1.7295652173913043,magenta,Intra Golgi And Retrograde Golgi To Er Traffic
KEGG_MEDICUS_REFERENCE_MITOCHONDRIAL_COMPLEX_UCP1_IN_THERMOGENESIS,0.28018430305531916,0.6413377797400344,1.6253846153846154,3,50,,KEGG,1.6919148936170212,magenta,Reference Mitochondrial Complex Ucp1 In Thermogenesis
KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_I,0.4514810014353151,0.6413377797400344,1.3214509068167604,2,41,,KEGG,1.3468286099865048,magenta,Reference Electron Transfer In Complex I
KEGG_MEDICUS_REFERENCE_DYNEIN_RECRUITMENT_TO_THE_KINETOCHORE,0.4533761609625464,0.6413377797400344,1.6931089743589745,1,16,,KEGG,1.748917748917749,magenta,Reference Dynein Recruitment To The Kinetochore
KEGG_MEDICUS_REFERENCE_GLYCOLYSIS,0.4533761609625464,0.6413377797400344,1.6931089743589745,1,16,,KEGG,1.748917748917749,magenta,Reference Glycolysis
REACTOME_SARS_COV_1_HOST_INTERACTIONS,0.30069449272891885,0.708454448777983,1.5628698224852073,3,52,,Reactome,1.6212244897959183,magenta,Sars Cov 1 Host Interactions
REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE,0.3159620643927389,0.73472250044121,1.4072594072594071,4,77,,Reactome,1.452795261014439,magenta,Organelle Biogenesis And Maintenance
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,0.3502346656360811,0.7836185684375626,1.3377651155428933,4,81,,Reactome,1.3745173745173744,magenta,Srp Dependent Cotranslational Protein Targeting To Membrane
REACTOME_DNA_REPAIR,0.4128863449770455,0.8903021793735507,1.4257759784075572,2,38,,Reactome,1.4612573099415205,magenta,DNA Repair
REACTOME_RHO_GTPASE_CYCLE,0.4272869991060847,0.8903021793735507,1.2039886039886039,4,90,,Reactome,1.2250157133878063,magenta,Rho Gtpase Cycle
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC,0.43226890381159533,0.8903021793735507,1.805982905982906,1,15,,Reactome,1.8747680890538034,magenta,Antigen Presentation Folding Assembly And Peptide Loading Of Class I Mhc
REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT,0.43226890381159533,0.8903021793735507,1.805982905982906,1,15,,Reactome,1.8747680890538034,magenta,Endosomal Sorting Complex Required For Transport Escrt
REACTOME_HSF1_ACTIVATION,0.43226890381159533,0.8903021793735507,1.805982905982906,1,15,,Reactome,1.8747680890538034,magenta,Hsf1 Activation
REACTOME_INTERLEUKIN_17_SIGNALING,0.43226890381159533,0.8903021793735507,1.805982905982906,1,15,,Reactome,1.8747680890538034,magenta,Interleukin 17 Signaling
REACTOME_RAB_GERANYLGERANYLATION,0.43226890381159533,0.8903021793735507,1.805982905982906,1,15,,Reactome,1.8747680890538034,magenta,Rab Geranylgeranylation
REACTOME_REGULATION_OF_PYRUVATE_METABOLISM,0.43226890381159533,0.8903021793735507,1.805982905982906,1,15,,Reactome,1.8747680890538034,magenta,Regulation Of Pyruvate Metabolism
REACTOME_RHOD_GTPASE_CYCLE,0.43226890381159533,0.8903021793735507,1.805982905982906,1,15,,Reactome,1.8747680890538034,magenta,Rhod Gtpase Cycle
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS,0.43226890381159533,0.8903021793735507,1.805982905982906,1,15,,Reactome,1.8747680890538034,magenta,TGF Beta Receptor Signaling Activates Smads
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,0.4533761609625464,0.8980890831805856,1.6931089743589745,1,16,,Reactome,1.748917748917749,magenta,Assembly Of Collagen Fibrils And Other Multimeric Structures
REACTOME_COMPLEX_III_ASSEMBLY,0.4533761609625464,0.8980890831805856,1.6931089743589745,1,16,,Reactome,1.748917748917749,magenta,Complex Iii Assembly
REACTOME_DEATH_RECEPTOR_SIGNALING,0.4533761609625464,0.8980890831805856,1.6931089743589745,1,16,,Reactome,1.748917748917749,magenta,Death Receptor Signaling
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH,0.4533761609625464,0.8980890831805856,1.6931089743589745,1,16,,Reactome,1.748917748917749,magenta,Ncam Signaling For Neurite Out Growth
REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY,0.4533761609625464,0.8980890831805856,1.6931089743589745,1,16,,Reactome,1.748917748917749,magenta,Pink1 Prkn Mediated Mitophagy
REACTOME_IRON_UPTAKE_AND_TRANSPORT,0.4737083781513499,0.9038239607672995,1.5935143288084463,1,17,,Reactome,1.6387987012987013,magenta,Iron Uptake And Transport
REACTOME_RHOC_GTPASE_CYCLE,0.4737083781513499,0.9038239607672995,1.5935143288084463,1,17,,Reactome,1.6387987012987013,magenta,Rhoc Gtpase Cycle
REACTOME_SIGNALING_BY_MET,0.4737083781513499,0.9038239607672995,1.5935143288084463,1,17,,Reactome,1.6387987012987013,magenta,Signaling By Met
REACTOME_FORMATION_OF_THE_DYSTROPHIN_GLYCOPROTEIN_COMPLEX_DGC,0.4932936579720538,0.9101798808818701,1.504985754985755,1,18,,Reactome,1.5416348357524827,magenta,Formation Of The Dystrophin Glycoprotein Complex Dgc
REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS,0.4932936579720538,0.9101798808818701,1.504985754985755,1,18,,Reactome,1.5416348357524827,magenta,Rab Gefs Exchange Gtp For Gdp On Rabs
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT,0.4932936579720538,0.9101798808818701,1.504985754985755,1,18,,Reactome,1.5416348357524827,magenta,Slc Mediated Transmembrane Transport
REACTOME_AGGREPHAGY,0.5121590969592517,0.9101798808818701,1.4257759784075572,1,19,,Reactome,1.4552669552669553,magenta,Aggrephagy
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS,0.5121590969592517,0.9101798808818701,1.4257759784075572,1,19,,Reactome,1.4552669552669553,magenta,Golgi Associated Vesicle Biogenesis
REACTOME_PEROXISOMAL_PROTEIN_IMPORT,0.5121590969592517,0.9101798808818701,1.4257759784075572,1,19,,Reactome,1.4552669552669553,magenta,Peroxisomal Protein Import
REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR,0.5121590969592517,0.9101798808818701,1.4257759784075572,1,19,,Reactome,1.4552669552669553,magenta,Unfolded Protein Response Upr
KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION,0.7404302393738553,0.9146491192265273,0.773992673992674,2,70,,KEGG,0.7612229102167183,magenta,Reference Translation Initiation
REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS,0.5303308211412852,0.926104193545461,1.3544871794871796,1,20,,Reactome,1.3779904306220097,magenta,Phase I Functionalization Of Compounds
REACTOME_BIOLOGICAL_OXIDATIONS,0.5357185569694485,0.926104193545461,1.1287393162393162,2,48,,Reactome,1.1378718535469108,magenta,Biological Oxidations
REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS,0.5478340203534114,0.926104193545461,1.2899877899877898,1,21,,Reactome,1.3084415584415585,magenta,Fcgamma Receptor Fcgr Dependent Phagocytosis
REACTOME_PROTEIN_UBIQUITINATION,0.5478340203534114,0.926104193545461,1.2899877899877898,1,21,,Reactome,1.3084415584415585,magenta,Protein Ubiquitination
REACTOME_RAC1_GTPASE_CYCLE,0.5478340203534114,0.926104193545461,1.2899877899877898,1,21,,Reactome,1.3084415584415585,magenta,Rac1 Gtpase Cycle
REACTOME_SARS_COV_2_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES,0.5478340203534114,0.926104193545461,1.2899877899877898,1,21,,Reactome,1.3084415584415585,magenta,Sars Cov 2 Activates Modulates Innate And Adaptive Immune Responses
REACTOME_TRANSCRIPTIONAL_AND_POST_TRANSLATIONAL_REGULATION_OF_MITF_M_EXPRESSION_AND_ACTIVITY,0.5478340203534114,0.926104193545461,1.2899877899877898,1,21,,Reactome,1.3084415584415585,magenta,Transcriptional And Post Translational Regulation Of Mitf M Expression And Activity
REACTOME_CYTOPROTECTION_BY_HMOX1,0.5646929813536188,0.9292037947141558,1.2313519813519813,1,22,,Reactome,1.2455163883735312,magenta,Cytoprotection By Hmox1
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION,0.5809311197823217,0.9459140222633615,1.1778149386845038,1,23,,Reactome,1.1883116883116882,magenta,Cytosolic Trna Aminoacylation
REACTOME_MITOTIC_PROPHASE,0.5809311197823217,0.9459140222633615,1.1778149386845038,1,23,,Reactome,1.1883116883116882,magenta,Mitotic Prophase
REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,0.5965710110057566,0.9465999205244403,1.1287393162393162,1,24,,Reactome,1.1360813099943534,magenta,Copi Dependent Golgi To Er Retrograde Traffic
REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT,0.5965710110057566,0.9465999205244403,1.1287393162393162,1,24,,Reactome,1.1360813099943534,magenta,Copii Mediated Vesicle Transport
REACTOME_AUTOPHAGY,0.6006976378715371,0.9483094689241016,1.00332383665717,2,54,,Reactome,1.0035425101214575,magenta,Autophagy
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE,0.6116344198815588,0.9545601199481659,1.0835897435897435,1,25,,Reactome,1.0882034632034632,magenta,Citric Acid Cycle Tca Cycle
REACTOME_METABOLISM_OF_STEROIDS,0.6116344198815588,0.9545601199481659,1.0835897435897435,1,25,,Reactome,1.0882034632034632,magenta,Metabolism Of Steroids
REACTOME_CELLULAR_RESPONSE_TO_STARVATION,0.6245082344804744,0.9545601199481659,0.9449910554561719,3,86,,Reactome,0.9407228915662651,magenta,Cellular Response To Starvation
REACTOME_EPH_EPHRIN_SIGNALING,0.6261423294836844,0.9545601199481659,1.041913214990138,1,26,,Reactome,1.044155844155844,magenta,Eph Ephrin Signaling
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX,0.6261423294836844,0.9545601199481659,1.041913214990138,1,26,,Reactome,1.044155844155844,magenta,Signaling By TGF Beta Receptor Complex
REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,0.6401149688225788,0.9570949774222212,1.00332383665717,1,27,,Reactome,1.0034965034965035,magenta,Copi Independent Golgi To Er Retrograde Traffic
REACTOME_PKR_MEDIATED_SIGNALING,0.6401149688225788,0.9570949774222212,1.00332383665717,1,27,,Reactome,1.0034965034965035,magenta,Pkr Mediated Signaling
REACTOME_RHOG_GTPASE_CYCLE,0.6401149688225788,0.9570949774222212,1.00332383665717,1,27,,Reactome,1.0034965034965035,magenta,Rhog Gtpase Cycle
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,0.6535718395952724,0.9679087719720464,0.9674908424908425,1,28,,Reactome,0.9658489658489658,magenta,Non Integrin Membrane Ecm Interactions
REACTOME_ION_CHANNEL_TRANSPORT,0.6665317419989026,0.9795396406249807,0.9341290893015031,1,29,,Reactome,0.9308905380333952,magenta,Ion Channel Transport
REACTOME_TOLL_LIKE_RECEPTOR_CASCADES,0.6790127996400185,0.9914224445448157,0.902991452991453,1,30,,Reactome,0.8983430362740707,magenta,Toll Like Receptor Cascades
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,0.6851594474926799,0.9957223746272124,0.85999185999186,2,63,,Reactome,0.8515962036238136,magenta,Platelet Activation Signaling And Aggregation
REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND,8.372331791429646e-12,2.60379518713462e-9,5.000338066260987,21,34,,Reactome,12.377884615384616,blue,Hsp90 Chaperone Cycle For Steroid Hormone Receptors Shr In The Presence Of Ligand
GOSLIM_PROTEIN_FOLDING,1.0741132654584693e-9,2.6852831636461733e-8,2.96845466155811,33,90,,GO Slim,4.5579409048938135,blue,Protein Folding
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION,7.671069285941119e-10,1.192851273963844e-7,4.047892720306514,22,44,,Reactome,7.656903765690377,blue,Mhc Class Ii Antigen Presentation
KEGG_MEDICUS_REFERENCE_RAB7_REGULATED_MICROTUBULE_MINUS_END_DIRECTED_TRANSPORT,7.604791961480855e-9,1.5970063119109796e-7,5.059865900383142,15,24,,KEGG,12.486449864498645,blue,Reference Rab7 Regulated Microtubule Minus End Directed Transport
REACTOME_CILIUM_ASSEMBLY,1.933826569610504e-9,2.004733543829556e-7,4.394854953475644,19,35,,Reactome,9.009297520661157,blue,Cilium Assembly
REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT,9.46599367151504e-9,7.359810079602943e-7,3.7780332056194124,21,45,,Reactome,6.664583333333334,blue,Golgi To Er Retrograde Transport
REACTOME_MITOTIC_PROMETAPHASE,3.491790340157208e-8,2.1718935915777837e-6,3.845498084291188,19,40,,Reactome,6.845533254624164,blue,Mitotic Prometaphase
GOBP_PROTEIN_FOLDING,2.8860431059155493e-9,2.868726847280056e-6,2.8726980595723646,33,93,,GO:BP,4.32280701754386,blue,Protein Folding
REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING,9.596054481883793e-8,4.263389919808371e-6,5.011676701331873,13,21,,Reactome,12.08266129032258,blue,Cooperation Of Prefoldin And Tric Cct In Actin And Tubulin Folding
REACTOME_PROTEIN_FOLDING,1.8129344967694272e-7,7.047782856191148e-6,4.047892720306513,16,32,,Reactome,7.493877551020408,blue,Protein Folding
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS,3.132439027244437e-7,1.049087333854849e-5,3.925229304539649,16,33,,Reactome,7.04921968787515,blue,Rho Gtpases Activate Formins
REACTOME_RECYCLING_PATHWAY_OF_L1,1.2023269345393688e-6,3.116030638681198e-5,4.947424435930183,11,18,,Reactome,11.597142857142858,blue,Recycling Pathway Of L1
REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT,1.952787325083112e-6,4.5491623428189676e-5,3.238314176245211,18,45,,Reactome,5.0068587105624145,blue,Copi Mediated Anterograde Transport
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES,2.0478544308509822e-6,4.5491623428189676e-5,4.415882967607105,12,22,,Reactome,8.87710843373494,blue,Recruitment Of Numa To Mitotic Centrosomes
GOBP_RESPONSE_TO_HEAT,1.0184064504967263e-7,5.06148005896873e-5,4.17846990483253,16,31,,GO:BP,7.9978231292517,blue,Response To Heat
REACTOME_AGGREPHAGY,2.5452295345116168e-6,5.277109234887419e-5,4.687033676144384,11,19,,Reactome,10.142,blue,Aggrephagy
GOBP_PROTEIN_REFOLDING,2.2567049819590397e-7,7.477215840224284e-5,5.113127646702964,12,19,,GO:BP,12.70223752151463,blue,Protein Refolding
REACTOME_L1CAM_INTERACTIONS,5.256548547355016e-6,9.082147767930055e-5,3.4696223316912973,15,35,,Reactome,5.585365853658536,blue,L1cam Interactions
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION,6.922476754305191e-6,1.0764451352944572e-4,2.4194301316774562,26,87,,Reactome,3.248412975235438,blue,Asparagine N Linked Glycosylation
HALLMARK_MITOTIC_SPINDLE,5.256548547355016e-6,1.8923574770478058e-4,3.4696223316912973,15,35,,Hallmark,5.585365853658536,blue,Mitotic Spindle
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS,8.31429778079517e-7,2.0661029985275997e-4,4.385217113665389,13,24,,GO:BP,8.773093841642229,blue,Positive Regulation Of Protein Localization To Nucleus
REACTOME_RHO_GTPASE_EFFECTORS,1.5144144150000043e-5,2.1408312866590972e-4,2.482707535121328,23,75,,Reactome,3.345184227537169,blue,Rho Gtpase Effectors
GOBP_CHAPERONE_MEDIATED_PROTEIN_FOLDING,1.3826001092418505e-6,2.748609017172799e-4,3.440708812260536,17,40,,GO:BP,5.5404490377761935,blue,Chaperone Mediated Protein Folding
KEGG_MEDICUS_REFERENCE_DYNEIN_RECRUITMENT_TO_THE_KINETOCHORE,3.05572544077986e-5,3.208511712818853e-4,4.553879310344827,9,16,,KEGG,9.41326530612245,blue,Reference Dynein Recruitment To The Kinetochore
GOBP_DNA_BIOSYNTHETIC_PROCESS,2.5452295345116168e-6,3.547253083036935e-4,4.687033676144384,11,19,,GO:BP,10.142,blue,DNA Biosynthetic Process
GOBP_RNA_TEMPLATED_DNA_BIOSYNTHETIC_PROCESS,2.8549320587822417e-6,3.547253083036935e-4,5.059865900383142,10,16,,GO:BP,12.257636122177955,blue,RNA Templated DNA Biosynthetic Process
REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,4.033789047141413e-5,5.25675314820493e-4,2.406855130993062,22,74,,Reactome,3.1863533955584167,blue,Mitotic Metaphase And Anaphase
REACTOME_SELECTIVE_AUTOPHAGY,5.115384445702376e-5,6.363538250453755e-4,2.9618727221754977,15,41,,Reactome,4.282363977485929,blue,Selective Autophagy
REACTOME_HSF1_DEPENDENT_TRANSACTIVATION,5.7977203299394616e-5,6.439610795039903e-4,4.286004056795131,9,17,,Reactome,8.232142857142858,blue,Hsf1 Dependent Transactivation
GOBP_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN,9.601294402043612e-6,0.0010604096261812611,3.0584078331204765,17,45,,GO:BP,4.53864168618267,blue,Response To Topologically Incorrect Protein
REACTOME_HCMV_EARLY_EVENTS,1.0354339063260881e-4,0.0010733998162247114,4.047892720306513,9,18,,Reactome,7.313492063492063,blue,Hcmv Early Events
GOBP_SPINDLE_ORGANIZATION,1.3555888336586216e-5,0.0012249593642333363,2.9919207063135094,17,46,,GO:BP,4.379734313171284,blue,Spindle Organization
GOSLIM_MICROTUBULE-BASED_MOVEMENT,1.0577557875566237e-4,0.0013221947344457796,2.6985951468710088,16,48,,GO Slim,3.7142857142857144,blue,Microtubule-Based Movement
REACTOME_NEUTROPHIL_DEGRANULATION,1.323211384736854e-4,0.0013274798085585859,1.821551724137931,36,160,,Reactome,2.2296774193548385,blue,Neutrophil Degranulation
REACTOME_MITOTIC_G2_G2_M_PHASES,1.4136864949273074e-4,0.0013739265622574768,2.4034363026819925,19,64,,Reactome,3.152708907254362,blue,Mitotic G2 G2 M Phases
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS,1.9230429703876362e-4,0.0017590187170310435,2.9234780757769263,13,36,,Reactome,4.168478260869565,blue,Cellular Response To Heat Stress
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION,3.1668238830988375e-4,0.0027357839656770512,2.943921978404737,12,33,,Reactome,4.201950659781985,blue,Neurotransmitter Receptors And Postsynaptic Signal Transmission
GOBP_PROTEIN_STABILIZATION,5.2834669682198085e-5,0.004039820128008069,2.5636653895274586,19,60,,GO:BP,3.467950010078613,blue,Protein Stabilization
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,2.2604244436744744e-4,0.004068763998614054,3.035919540229885,12,32,,Hallmark,4.414457831325302,blue,Unfolded Protein Response
REACTOME_INTERFERON_SIGNALING,5.521801037126636e-4,0.004293200306365959,2.2419098143236074,18,65,,Reactome,2.8447596532702915,blue,Interferon Signaling
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,8.246266831392187e-4,0.006255095084299927,2.5669563592187643,13,41,,Reactome,3.414746543778802,blue,The Role Of Gtse1 In G2 M Progression After G2 Checkpoint
REACTOME_PKR_MEDIATED_SIGNALING,8.589979195479537e-4,0.00636067507093842,2.9984390520788984,10,27,,Reactome,4.3004452777126785,blue,Pkr Mediated Signaling
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION,9.899781830744604e-4,0.007160074765957144,3.1679160419790104,9,23,,Reactome,4.688775510204081,blue,Cytosolic Trna Aminoacylation
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,1.3984238180367745e-4,0.009928809108061099,2.6435217765267023,16,49,,GO:BP,3.599752628324057,blue,Positive Regulation Of Protein Containing Complex Assembly
GOBP_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE,1.7569674140072535e-4,0.01137576173182415,3.8348457350272227,9,19,,GO:BP,6.578571428571428,blue,Positive Regulation Of Telomere Maintenance
