pathway,pval,padj,foldEnrichment,overlap,size,database,odds_ratio,module,Description,geneID,Count,p.adjust,ID
REACTOME_RRNA_PROCESSING,8.751298066986434e-16,2.2680447490273174e-14,8.752071005917161,21,78,Reactome,16.67105263157895,magenta,Rrna Processing,RPL22/RPS12/RPS13/RPS14/RPS15/RPS16/RPS17/RPS18/RPS19/RPS20/RPS21/RPS25/RPS28/RPS3/RPS3A/RPS4X/RPS5/RPS6/RPS8/RPS9/RPSA,21,2.2680447490273174e-14,REACTOME_RRNA_PROCESSING
REACTOME_CELLULAR_RESPONSE_TO_STARVATION,7.789300681516677e-15,1.730337508536919e-13,7.937924865831843,21,86,Reactome,14.56048951048951,magenta,Cellular Response To Starvation,RPL22/RPS12/RPS13/RPS14/RPS15/RPS16/RPS17/RPS18/RPS19/RPS20/RPS21/RPS25/RPS28/RPS3/RPS3A/RPS4X/RPS5/RPS6/RPS8/RPS9/RPSA,21,1.730337508536919e-13,REACTOME_CELLULAR_RESPONSE_TO_STARVATION
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,2.246009485201242e-12,4.656726332650575e-11,6.095192307692308,21,112,Reactome,10.263986013986013,magenta,Regulation Of Expression Of Slits And Robos,RPL22/RPS12/RPS13/RPS14/RPS15/RPS16/RPS17/RPS18/RPS19/RPS20/RPS21/RPS25/RPS28/RPS3/RPS3A/RPS4X/RPS5/RPS6/RPS8/RPS9/RPSA,21,4.656726332650575e-11,REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS
GOBP_TRANSLATIONAL_INITIATION,1.545326277228423e-12,3.0721086391301053e-10,9.287912087912089,16,56,GO:BP,16.39183673469388,magenta,Translational Initiation,ABCF1/DDX3X/EIF1AX/EIF2A/EIF2B3/EIF3A/EIF3B/EIF3D/EIF3F/EIF3G/EIF3I/EIF3L/RPS17/RPS3/RPS3A/RPS5,16,3.0721086391301053e-10,GOBP_TRANSLATIONAL_INITIATION
GOBP_PROTEIN_RNA_COMPLEX_ORGANIZATION,1.2163481746361486e-10,2.0150834759805527e-8,7.864764267990075,15,62,GO:BP,12.772340425531915,magenta,Protein RNA Complex Organization,EIF3A/EIF3B/EIF3D/EIF3F/EIF3G/EIF3I/EIF3L/RPS14/RPS15/RPS19/RPS28/RPS5/RPS6/RPSA/RUVBL2,15,2.0150834759805527e-8,GOBP_PROTEIN_RNA_COMPLEX_ORGANIZATION
GOBP_RIBOSOME_ASSEMBLY,1.8114240020043245e-10,2.5722220828461407e-8,14.776223776223777,10,22,GO:BP,30.848484848484848,magenta,Ribosome Assembly,DDX3X/EIF1AX/EIF2A/RPS14/RPS15/RPS19/RPS28/RPS5/RPS6/RPSA,10,2.5722220828461407e-8,GOBP_RIBOSOME_ASSEMBLY
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,4.066868520105939e-9,7.439977116193806e-8,3.973162393162393,22,180,Reactome,6.120105975861054,magenta,Metabolism Of Amino Acids And Derivatives,EEFSEC/RPL22/RPS12/RPS13/RPS14/RPS15/RPS16/RPS17/RPS18/RPS19/RPS20/RPS21/RPS25/RPS28/RPS3/RPS3A/RPS4X/RPS5/RPS6/RPS8/RPS9/RPSA,22,7.439977116193806e-8,REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES
GOBP_RRNA_PROCESSING,1.4193811108619034e-8,1.763581030245915e-6,10.158653846153847,10,32,GO:BP,16.74380165289256,magenta,Rrna Processing,RPS14/RPS15/RPS16/RPS17/RPS19/RPS21/RPS25/RPS28/RPS6/RPS8,10,1.763581030245915e-6,GOBP_RRNA_PROCESSING
GOBP_CYTOPLASMIC_TRANSLATIONAL_INITIATION,1.7761260983968282e-6,1.7654693418064473e-4,8.66871794871795,8,30,GO:BP,12.925039872408293,magenta,Cytoplasmic Translational Initiation,EIF2B3/EIF3A/EIF3B/EIF3D/EIF3F/EIF3G/EIF3I/EIF3L,8,1.7654693418064473e-4,GOBP_CYTOPLASMIC_TRANSLATIONAL_INITIATION
REACTOME_SIGNALING_BY_BRAF_AND_RAF1_FUSIONS,7.515535686253873e-5,0.0012985175546805304,7.801846153846154,6,25,Reactome,10.859946476360392,magenta,Signaling By Braf And Raf1 Fusions,CAMK2A/CAMK2B/CAMK2D/CAMK2G/FXR1/SND1,6,0.0012985175546805304,REACTOME_SIGNALING_BY_BRAF_AND_RAF1_FUSIONS
GOBP_VIRAL_GENE_EXPRESSION,2.537287029615576e-5,0.0022927848249435293,9.287912087912089,6,21,GO:BP,13.783050847457627,magenta,Viral Gene Expression,EIF3A/EIF3B/EIF3D/EIF3F/EIF3G/EIF3L,6,0.0022927848249435293,GOBP_VIRAL_GENE_EXPRESSION
GOBP_REGULATION_OF_TRANSLATION,4.8322767930785174e-5,0.004002735943600039,3.7508875739644973,12,104,GO:BP,4.813781788351108,magenta,Regulation Of Translation,ABCF1/DDX3X/EEFSEC/EIF2A/EIF3B/FXR1/RACK1/RPS14/RPS3/RPS4X/RPS9/SERBP1,12,0.004002735943600039,GOBP_REGULATION_OF_TRANSLATION
GOBP_MEMBRANELESS_ORGANELLE_ASSEMBLY,1.2121876048017774e-4,0.009268572916715128,3.421862348178138,12,114,GO:BP,4.319644839067703,magenta,Membraneless Organelle Assembly,DDX3X/EIF1AX/EIF2A/FXR1/RPS14/RPS15/RPS19/RPS28/RPS3/RPS5/RPS6/RPSA,12,0.009268572916715128,GOBP_MEMBRANELESS_ORGANELLE_ASSEMBLY
REACTOME_ION_HOMEOSTASIS,6.377264518841397e-4,0.009916646326798373,6.772435897435898,5,24,Reactome,8.899122807017545,magenta,Ion Homeostasis,CAMK2A/CAMK2B/CAMK2D/CAMK2G/STIM1,5,0.009916646326798373,REACTOME_ION_HOMEOSTASIS
REACTOME_CARDIAC_CONDUCTION,7.783692256395397e-4,0.011527277579709375,6.501538461538462,5,25,Reactome,8.45,magenta,Cardiac Conduction,CAMK2A/CAMK2B/CAMK2D/CAMK2G/STIM1,5,0.011527277579709375,REACTOME_CARDIAC_CONDUCTION
REACTOME_INTERFERON_GAMMA_SIGNALING,8.631821786293072e-4,0.01220225716153248,8.66871794871795,4,15,Reactome,12.14307004470939,magenta,Interferon Gamma Signaling,CAMK2A/CAMK2B/CAMK2D/CAMK2G,4,0.01220225716153248,REACTOME_INTERFERON_GAMMA_SIGNALING
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION,2.559308183163118e-4,0.01817108810045814,8.126923076923077,5,20,GO:BP,11.294444444444444,magenta,Positive Regulation Of Synaptic Transmission,CAMK2A/CAMK2B/CAMK2D/CAMK2G/FXR1,5,0.01817108810045814,GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION
REACTOME_HSF1_DEPENDENT_TRANSACTIVATION,0.0014366843363911221,0.01861703452573496,7.6488687782805425,4,17,Reactome,10.264817150063053,magenta,Hsf1 Dependent Transactivation,CAMK2A/CAMK2B/CAMK2D/CAMK2G,4,0.01861703452573496,REACTOME_HSF1_DEPENDENT_TRANSACTIVATION
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES,0.0014366843363911221,0.01861703452573496,7.6488687782805425,4,17,Reactome,10.264817150063053,magenta,Ion Transport By P Type Atpases,CAMK2A/CAMK2B/CAMK2D/CAMK2G,4,0.01861703452573496,REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION,0.0028740087243051314,0.03437756589457292,4.925407925407925,5,33,Reactome,6.011904761904762,magenta,Neurotransmitter Receptors And Postsynaptic Signal Transmission,CAMK2A/CAMK2B/CAMK2D/CAMK2G/MYO6,5,0.03437756589457292,REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION
REACTOME_OPIOID_SIGNALLING,0.0032927730766374964,0.0379278676605282,6.191941391941392,4,21,Reactome,7.8341369334619095,magenta,Opioid Signalling,CAMK2A/CAMK2B/CAMK2D/CAMK2G,4,0.0379278676605282,REACTOME_OPIOID_SIGNALLING
HALLMARK_ALLOGRAFT_REJECTION,0.0013404755770491691,0.04825712077377009,5.804945054945056,5,28,Hallmark,7.336956521739131,magenta,Allograft Rejection,EIF3A/EIF3D/RPS19/RPS3A/RPS9,5,0.04825712077377009,HALLMARK_ALLOGRAFT_REJECTION
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,0.005454165048196135,0.06058019035674993,5.417948717948718,4,24,Reactome,6.649180327868852,magenta,Activation Of Nmda Receptors And Postsynaptic Events,CAMK2A/CAMK2B/CAMK2D/CAMK2G,4,0.06058019035674993,REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS
GOBP_REGULATION_OF_SYNAPTIC_PLASTICITY,9.409898384245911e-4,0.0623562599596029,6.251479289940829,5,26,GO:BP,8.043650793650794,magenta,Regulation Of Synaptic Plasticity,CAMK2A/CAMK2B/CAMK2D/CAMK2G/FXR1,5,0.0623562599596029,GOBP_REGULATION_OF_SYNAPTIC_PLASTICITY
HALLMARK_MYC_TARGETS_V1,0.004802230425455998,0.08644014765820796,2.5396634615384617,10,128,Hallmark,2.973805855161787,magenta,MYC Targets V1,EIF1AX/EIF3B/EIF3D/RACK1/RPL22/RPS3/RPS5/RPS6/RUVBL2/SERBP1,10,0.08644014765820796,HALLMARK_MYC_TARGETS_V1
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,0.00840550244236036,0.09014176757151972,4.815954415954416,4,27,Reactome,5.773342836778332,magenta,G Alpha I Signalling Events,CAMK2A/CAMK2B/CAMK2D/CAMK2G,4,0.09014176757151972,REACTOME_G_ALPHA_I_SIGNALLING_EVENTS
GOBP_ORGANIC_ACID_CATABOLIC_PROCESS,3.9725842741429485e-23,3.948748768498091e-20,3.812550120288693,54,86,GO:BP,9.947066326530612,turquoise,Organic Acid Catabolic Process,ACAA1/ACAA2/ACAD8/ACADM/ACADS/ACADSB/ACADVL/ACAT1/ADHFE1/ADIPOQ/ALDH4A1/ALDH5A1/ALDH6A1/BCAT2/CPT1B/CPT2/CRAT/DBT/DCXR/DECR1/DLST/ECH1/ECHDC2/ECHS1/ECI1/ECI2/ETFA/ETFB/ETFDH/FAH/GCDH/GLUD1/GOT1/GOT2/GPT/GPT2/HADH/HADHA/HADHB/HIBADH/HIBCH/HMGCL/IVD/MCCC1/MCCC2/MCEE/MLYCD/MPST/NAGK/PCCA/PCCB/PLIN5/SLC16A1/TST,54,3.948748768498091e-20,GOBP_ORGANIC_ACID_CATABOLIC_PROCESS
GOBP_FATTY_ACID_CATABOLIC_PROCESS,7.519644827207294e-17,2.49150898608135e-14,4.7590090090090085,29,37,GO:BP,19.96590909090909,turquoise,Fatty Acid Catabolic Process,ACAA1/ACAA2/ACADM/ACADS/ACADVL/ACAT1/ADIPOQ/CPT1B/CPT2/CRAT/DECR1/ECH1/ECHDC2/ECHS1/ECI1/ECI2/ETFA/ETFB/ETFDH/GCDH/HADH/HADHA/HADHB/IVD/MCEE/MLYCD/PCCA/PCCB/PLIN5,29,2.49150898608135e-14,GOBP_FATTY_ACID_CATABOLIC_PROCESS
GOBP_FATTY_ACID_METABOLIC_PROCESS,3.861509838504665e-15,6.397234632456062e-13,2.9763917061077305,50,102,GO:BP,5.527232834279814,turquoise,Fatty Acid Metabolic Process,ACAA1/ACAA2/ACAD9/ACADM/ACADS/ACADSB/ACADVL/ACAT1/ACOT2/ACOT9/ACSF2/ACSL1/ACSS2/ADIPOQ/ASAH1/CBR4/CES2/CPT1B/CPT2/CRAT/DECR1/ECH1/ECHDC2/ECHDC3/ECHS1/ECI1/ECI2/ETFA/ETFB/ETFDH/FABP3/FABP5/GCDH/GPX1/HADH/HADHA/HADHB/HSD17B12/HSD17B8/IVD/MCEE/MECR/MLYCD/MMUT/OXSM/PCCA/PCCB/PDK2/PLIN5/SLC27A1,50,6.397234632456062e-13,GOBP_FATTY_ACID_METABOLIC_PROCESS
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE,1.4045942478347281e-13,4.309352897952007e-11,5.100344827586207,21,25,Reactome,28.272935779816514,turquoise,Citric Acid Cycle Tca Cycle,ACAT1/ACO2/CS/DLST/FH/FXN/IDH2/IDH3A/IDH3B/IDH3G/ISCA2/MDH2/NFS1/NNT/SDHA/SDHB/SIRT3/SUCLA2/SUCLG1/SUCLG2/TRAP1,21,4.309352897952007e-11,REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE
REACTOME_FATTY_ACID_METABOLISM,2.771288037268172e-13,4.309352897952007e-11,3.666016048579484,32,53,Reactome,8.409885473176612,turquoise,Fatty Acid Metabolism,ACAA1/ACAA2/ACADM/ACADS/ACADVL/ACOT13/ACOT2/ACOT9/ACSF2/ACSL1/CBR4/CPT1B/CPT2/CRAT/DECR1/ECHS1/ECI1/ECI2/GPX1/HADH/HADHA/HADHB/HSD17B12/HSD17B8/MCEE/MECR/MLYCD/MMUT/PCCA/PCCB/SLC25A20/SLC27A1,32,4.309352897952007e-11,REACTOME_FATTY_ACID_METABOLISM
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,8.161793326539372e-13,8.461059081845816e-11,5.243861024033438,19,22,Reactome,33.918946301925025,turquoise,Mitochondrial Fatty Acid Beta Oxidation,ACAA2/ACADM/ACADS/ACADVL/ACOT13/ACOT2/ACOT9/ACSF2/DECR1/ECHS1/ECI1/HADH/HADHA/HADHB/MCEE/MECR/MMUT/PCCA/PCCB,19,8.461059081845816e-11,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION
GOBP_LIPID_MODIFICATION,1.101716174083241e-12,1.368882346298427e-10,3.9985281749369217,27,41,GO:BP,10.520026702269693,turquoise,Lipid Modification,ACAA1/ACAA2/ACADM/ACADS/ACADVL/ACAT1/ADIPOQ/CPT1B/CPT2/CRAT/DECR1/ECH1/ECHDC2/ECHS1/ECI1/ECI2/ETFA/ETFB/ETFDH/FABP3/GCDH/HADH/HADHA/HADHB/IVD/MLYCD/PLIN5,27,1.368882346298427e-10,GOBP_LIPID_MODIFICATION
HALLMARK_FATTY_ACID_METABOLISM,2.2954796279179276e-10,8.263726660504539e-9,2.746784345922277,38,84,Hallmark,4.58078541374474,turquoise,Fatty Acid Metabolism,ACAA1/ACAA2/ACADM/ACADS/ACADVL/ACO2/ACOT2/ACSL1/APEX1/CPT2/CRAT/DECR1/DLST/ECH1/ECHS1/ECI1/ECI2/ETFDH/FH/GCDH/HADH/HADHB/HCCS/HIBCH/HMGCL/HSDL2/IDH3B/IDH3G/IDI1/MAOA/MCEE/MDH1/MDH2/MLYCD/SDHA/SUCLA2/SUCLG1/SUCLG2,38,8.263726660504539e-9,HALLMARK_FATTY_ACID_METABOLISM
GOBP_AMINO_ACID_CATABOLIC_PROCESS,9.724392029231908e-11,1.01598335289789e-8,3.7023409027193717,25,41,GO:BP,8.460719814241486,turquoise,Amino Acid Catabolic Process,ACAD8/ACADSB/ACAT1/ADHFE1/ALDH4A1/ALDH5A1/ALDH6A1/BCAT2/DBT/DLST/ECHS1/ETFA/ETFB/FAH/GLUD1/GOT1/GOT2/GPT/GPT2/HIBADH/HIBCH/HMGCL/IVD/MCCC1/MCCC2,25,1.01598335289789e-8,GOBP_AMINO_ACID_CATABOLIC_PROCESS
GOBP_LIPID_CATABOLIC_PROCESS,1.0221160491930484e-10,1.01598335289789e-8,3.190288330411066,31,59,GO:BP,6.066584046867958,turquoise,Lipid Catabolic Process,ABHD16A/ACAA1/ACAA2/ACADM/ACADS/ACADVL/ACAT1/ADIPOQ/ASAH1/CPT1B/CPT2/CRAT/DECR1/ECH1/ECHDC2/ECHS1/ECI1/ECI2/ETFA/ETFB/ETFDH/GCDH/HADH/HADHA/HADHB/IVD/MCEE/MLYCD/PCCA/PCCB/PLIN5,31,1.01598335289789e-8,GOBP_LIPID_CATABOLIC_PROCESS
GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS,1.9810850376334382e-10,1.7901804794614887e-8,3.1957047791893527,30,57,GO:BP,6.07267645003494,turquoise,Alpha Amino Acid Metabolic Process,ACAD8/ACADSB/ACAT1/ADHFE1/ALDH4A1/ALDH5A1/ALDH6A1/ASPA/ASS1/BCAT2/DGLUCY/DLST/FAH/FH/GCDH/GLUD1/GOT1/GOT2/GPT/GPT2/HIBADH/HIBCH/HMGCL/IVD/MCCC1/MCCC2/MMUT/MPST/SHMT2/THAP4,30,1.7901804794614887e-8,GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS
GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS,2.802532357316496e-9,2.142859356286613e-7,4.793557168784029,15,19,GO:BP,19.83108108108108,turquoise,Branched Chain Amino Acid Metabolic Process,ACAD8/ACADSB/ACAT1/ALDH6A1/BCAT2/DBT/ECHS1/HIBADH/HIBCH/HMGCL/IVD/MCCC1/MCCC2/PCCA/PCCB,15,2.142859356286613e-7,GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS
GOBP_TRICARBOXYLIC_ACID_CYCLE,1.0286105918746233e-8,7.303135202309825e-7,4.128850574712644,17,25,GO:BP,11.279833836858007,turquoise,Tricarboxylic Acid Cycle,ACO1/ACO2/CS/DLST/FH/IDH2/IDH3A/IDH3B/IDH3G/MDH1/MDH2/NNT/SDHA/SDHB/SUCLA2/SUCLG1/SUCLG2,17,7.303135202309825e-7,GOBP_TRICARBOXYLIC_ACID_CYCLE
REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION,1.3994520380112053e-8,1.088073959553712e-6,2.6364564428312156,33,76,Reactome,4.195348837209302,turquoise,Mitochondrial Protein Degradation,ACAD8/ACADSB/ACAT1/ACO2/ACOT2/AFG3L2/ALDH2/BDH1/CS/DBT/ECH1/ECI1/FECH/FH/GLUD1/HADH/HSPA9/HSPD1/IARS2/IDH2/IDH3A/LONP1/MDH2/MRPL12/NADK2/OPA1/OXSM/PCCB/SHMT2/SUCLG2/TFAM/TIMM10/TIMM9,33,1.088073959553712e-6,REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION
GOBP_DICARBOXYLIC_ACID_METABOLIC_PROCESS,3.7581711437026255e-8,2.490414744560273e-6,3.2580599943930477,22,41,GO:BP,6.2014853083629315,turquoise,Dicarboxylic Acid Metabolic Process,ADHFE1/ALDH4A1/ALDH5A1/ASPA/ASS1/DGLUCY/DLST/FAHD1/FAHD2A/FH/GLUD1/GOT1/GOT2/GPT2/IDH2/L2HGDH/MDH1/MDH2/SDHA/SDHB/SUCLA2/SUCLG2,22,2.490414744560273e-6,GOBP_DICARBOXYLIC_ACID_METABOLIC_PROCESS
HALLMARK_OXIDATIVE_PHOSPHORYLATION,4.194693653152781e-7,7.550448575675006e-6,1.9461022693781316,50,156,Hallmark,2.625997214131949,turquoise,OXPHOS,ACAA1/ACAA2/ACADM/ACADSB/ACADVL/ACAT1/ACO2/AFG3L2/ALDH6A1/COX11/CS/CYB5A/DECR1/DLST/ECH1/ECHS1/ECI1/ETFA/ETFB/ETFDH/FDX1/FH/FXN/GLUD1/GOT2/GRPEL1/HADHA/HADHB/HCCS/HSPA9/IDH2/IDH3A/IDH3B/IDH3G/LDHB/MAOB/MDH1/MDH2/NNT/OPA1/PDP1/SDHA/SDHB/SLC25A20/SUCLA2/SUCLG1/TIMM10/TIMM13/TIMM50/TIMM9,50,7.550448575675006e-6,HALLMARK_OXIDATIVE_PHOSPHORYLATION
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM,3.2608755485902667e-7,2.028264591223146e-5,4.553879310344827,12,16,Reactome,15.723214285714286,turquoise,Branched Chain Amino Acid Catabolism,ACAD8/ACADSB/ACAT1/ALDH6A1/BCAT2/DBT/ECHS1/HIBADH/HIBCH/IVD/MCCC1/MCCC2,12,2.028264591223146e-5,REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM
GOBP_ACYL_COA_METABOLIC_PROCESS,1.5924882141701651e-6,9.038766702012175e-5,3.1226600985221675,18,35,GO:BP,5.60855614973262,turquoise,Acyl Coa Metabolic Process,ACAT1/ACOT2/ACOT9/ACSF2/ACSL1/ACSS2/CBR4/DLST/GCDH/HSD17B12/MCEE/MLYCD/MMUT/OXSM/PDK2/SUCLA2/SUCLG1/SUCLG2,18,9.038766702012175e-5,GOBP_ACYL_COA_METABOLIC_PROCESS
GOBP_AMIDE_METABOLIC_PROCESS,1.6367987991571345e-6,9.038766702012175e-5,2.143002028397566,36,102,GO:BP,2.9702797202797204,turquoise,Amide Metabolic Process,ACAT1/ACOT2/ACOT9/ACSF2/ACSL1/ACSS2/ASAH1/ASS1/CBR4/CLU/CPA3/CTSZ/DLST/FH/GCDH/GPX1/GSK3A/GSTK1/GSTO1/HSD17B12/MCCC1/MCCC2/MCEE/MECR/MLYCD/MMUT/NAGK/OPLAH/OXSM/PDK2/SIRT3/SOD2/SUCLA2/SUCLG1/SUCLG2/TIGAR,36,9.038766702012175e-5,GOBP_AMIDE_METABOLIC_PROCESS
GOBP_SULFUR_COMPOUND_METABOLIC_PROCESS,2.24734492915436e-6,1.1757162418839127e-4,2.3057616761239634,30,79,GO:BP,3.3038120908740853,turquoise,Sulfur Compound Metabolic Process,ACAT1/ACOT2/ACOT9/ACSF2/ACSL1/ACSS2/CBR4/DLST/GCDH/GPX1/GSTK1/GSTO1/HSD17B12/MAT2B/MCCC1/MCCC2/MCEE/MLYCD/MMUT/MPST/OPLAH/OXSM/PDK2/SOD2/SUCLA2/SUCLG1/SUCLG2/SULT1A1/SUOX/TST,30,1.1757162418839127e-4,GOBP_SULFUR_COMPOUND_METABOLIC_PROCESS
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS,3.1801219216011313e-6,1.6483631960299199e-4,2.671609195402299,22,50,Reactome,4.186459246275197,turquoise,Metabolism Of Vitamins And Cofactors,ACO1/COQ3/COQ5/COQ6/COQ7/COQ8A/COQ9/CYB5A/GSTO1/MCCC1/MCCC2/MMUT/NADK2/NAXD/NAXE/NFS1/PCCA/PCCB/PNPO/RBP4/SHMT2/TTR,22,1.6483631960299199e-4,REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS
REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,1.1214052734394328e-5,4.982243429138052e-4,1.7880262322826317,48,163,Reactome,2.2956521739130435,turquoise,Aerobic Respiration And Respiratory Electron Transport,ACAD9/ACAT1/ACO2/ADHFE1/COA3/COQ10A/COX11/CS/DLST/DMAC2L/ETFA/ETFB/ETFDH/FAHD1/FH/FXN/GOT1/GOT2/GPT/HCCS/HSCB/HSPA9/IDH2/IDH3A/IDH3B/IDH3G/ISCA2/L2HGDH/LDHB/LETM1/LYRM7/MDH1/MDH2/NDUFAF2/NDUFAF4/NFS1/NNT/PDK2/PDP1/PDPR/SDHA/SDHB/SIRT3/SUCLA2/SUCLG1/SUCLG2/TACO1/TRAP1,48,4.982243429138052e-4,REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT
HALLMARK_ADIPOGENESIS,5.4416978007214455e-5,6.530037360865735e-4,1.911504895700298,34,108,Hallmark,2.4743501463246687,turquoise,Adipogenesis,ACAA2/ACADM/ACADS/ACO2/ADIPOQ/AK2/ALDH2/BCL2L13/COQ3/COQ5/COQ9/CPT2/CRAT/CS/DBT/DECR1/ECH1/ECHS1/ETFB/FABP4/FAH/GRPEL1/HADH/HIBCH/IDH3A/IDH3G/MCCC1/MDH2/PLIN2/SDHB/SLC27A1/SUCLG1/SULT1A1/TST,34,6.530037360865735e-4,HALLMARK_ADIPOGENESIS
REACTOME_PROTEIN_LOCALIZATION,3.112433476406509e-5,0.0012099585139530304,2.1571007259528128,27,76,Reactome,2.945641808125119,turquoise,Protein Localization,ACAA1/ACO2/ACOT2/CHCHD4/CHCHD7/CRAT/CS/CYB5A/DHRS4/ECH1/ECI2/FXN/GRPEL1/GSTK1/HMGCL/HSCB/HSPA9/HSPD1/IDH3G/MLYCD/PEX11B/SGTA/TIMM10/TIMM13/TIMM44/TIMM50/TIMM9,27,0.0012099585139530304,REACTOME_PROTEIN_LOCALIZATION
GOBP_MODIFIED_AMINO_ACID_METABOLIC_PROCESS,2.7110062563485374e-5,0.0012832096280049744,2.452088859416446,21,52,GO:BP,3.5921870375850844,turquoise,Modified Amino Acid Metabolic Process,ABHD16A/ACADM/ALDH4A1/ALDH7A1/ASS1/CHDH/CKB/CKM/CKMT2/CPT1B/CPT2/CRAT/CTSB/GOT2/GPX1/GSTK1/GSTO1/OPLAH/SHMT2/SOD2/SULT1A1,21,0.0012832096280049744,GOBP_MODIFIED_AMINO_ACID_METABOLIC_PROCESS
GOBP_ALCOHOL_METABOLIC_PROCESS,5.47360616756958e-5,0.002473074786620074,2.133348866107487,26,74,GO:BP,2.8883281573498967,turquoise,Alcohol Metabolic Process,ACAA2/ACADVL/ACSS2/AKR7A2/ALDH2/ASAH1/CBR4/COQ3/DHRS4/FDX1/FECH/GALK1/GOT1/IDH2/IDH3A/IDH3B/IDH3G/IDI1/LSS/NPC2/NUDT3/PCBD2/RBP4/RDH13/SULT1A1/TKFC,26,0.002473074786620074,GOBP_ALCOHOL_METABOLIC_PROCESS
GOBP_TEMPERATURE_HOMEOSTASIS,1.8520948621358722e-4,0.008004270838969813,2.8190681444991794,13,28,GO:BP,4.527363184079602,turquoise,Temperature Homeostasis,ACADVL/ACOT13/ACSL1/ADIPOQ/CPT2/DECR1/FABP4/FABP5/FH/GPX1/HADH/MAP2K6/SLC27A1,13,0.008004270838969813,GOBP_TEMPERATURE_HOMEOSTASIS
GOBP_KETONE_METABOLIC_PROCESS,2.3806336444102448e-4,0.009859791010599096,2.2620576966418753,19,51,GO:BP,3.1275645896656536,turquoise,Ketone Metabolic Process,ACADVL/ADIPOQ/AKR7A2/CBR4/COQ3/COQ5/COQ6/COQ7/COQ8A/COQ9/DHRS4/FABP3/FABP5/MLYCD/PDK2/PLIN5/PPTC7/RTN4IP1/SIRT5,19,0.009859791010599096,GOBP_KETONE_METABOLIC_PROCESS
GOBP_MITOCHONDRIAL_TRANSPORT,2.998081618715298e-4,0.011920372516012023,2.0871946839080464,22,64,GO:BP,2.768477943324569,turquoise,Mitochondrial Transport,ACAA2/AFG3L2/ATP5IF1/CHCHD4/CPT1B/CPT2/GRPEL1/GSK3A/HSPA9/HSPD1/LETM1/MICU1/PPIF/SFXN1/SLC25A20/SLC25A46/TIMM10/TIMM13/TIMM44/TIMM50/TIMM9/TST,22,0.011920372516012023,GOBP_MITOCHONDRIAL_TRANSPORT
GOBP_KETONE_BIOSYNTHETIC_PROCESS,3.136895430638315e-4,0.01199259253097879,3.4154094827586206,9,16,GO:BP,6.667509481668774,turquoise,Ketone Biosynthetic Process,COQ3/COQ5/COQ6/COQ7/COQ8A/COQ9/PPTC7/RTN4IP1/SIRT5,9,0.01199259253097879,GOBP_KETONE_BIOSYNTHETIC_PROCESS
GOBP_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS,5.708990143937823e-4,0.020266915010979273,3.214503042596349,9,17,GO:BP,5.83075221238938,turquoise,Glutamine Family Amino Acid Metabolic Process,ADHFE1/ALDH4A1/ALDH5A1/ASS1/DGLUCY/FAH/GLUD1/GOT1/GOT2,9,0.020266915010979273,GOBP_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS
