"uniprot_id","O_S05_Pre","O_S06_Pre","O_S07_Pre","O_S10_Pre","O_S16_Pre","O_S17_Pre","O_S24_Pre","O_S28_Pre","O_S29_Pre","O_S32_Pre","O_S35_Pre","O_S05_Post","O_S06_Post","O_S07_Post","O_S10_Post","O_S16_Post","O_S17_Post","O_S24_Post","O_S28_Post","O_S29_Post","O_S32_Post","O_S35_Post","logFC","P.Value","adj.P.Val","sig.PVal","sig.FDR"
"Q8WTS6",20.2353528586447,20.1321035325712,20.6072495337972,20.488076397607,19.9804083352866,20.7352188289294,21.1573430028531,20.3897332255459,20.2486251329361,20.4819256248295,20.5723333786659,20.4699689206723,20.7885550109639,20.5001203247993,20.5905165659338,20.2029635866882,20.2951139623025,21.0564938719477,20.2516168785082,21.1297173848436,20.6697869234379,20.7429266661678,0.0445078718922431,0.862495792940414,0.984534738947309,0,0
"Q8WUM0",NA,19.5807382252557,19.417058011463,19.1750308197767,19.894049530008,18.8516172636,19.4075679451263,18.6304795144271,18.7840692662896,19.0801453620227,18.1230095984312,19.072894701398,19.0995006895572,18.9522628406036,19.0541852236182,19.0531044893357,18.7751051344881,17.8772642289508,18.6969945603189,20.2281354878789,18.1636069566688,19.7221099168901,-0.00532419590527056,0.991447558028378,0.998338651984889,0,0
"Q8WUM4",20.6563234049928,20.341409402924,20.3472270237369,20.6558208033961,20.2581662716248,20.6455535211317,21.1223084282085,20.6794181309088,20.3722758400914,20.5728940456946,20.3137392202446,20.4926111371773,20.4352124910853,20.144290343016,20.5277318555953,20.4179515625169,20.5624100206696,20.7980421648209,20.5094889012217,20.9264376185285,20.5171184058494,20.6827932117066,0.10754702903062,0.596358266939679,0.984534738947309,0,0
"Q8WVI0",17.2708965542777,17.6390988766182,17.3025932418069,NA,16.8694184705176,17.0060968304723,16.529096032082,NA,17.2439728176073,16.5678699264068,17.3295813625611,17.4085513548007,16.9053783168591,16.8631175345738,16.8469723164537,16.6743669937375,17.1065456345787,17.2905121605256,17.7766276056231,NA,16.7341145404007,16.904773104673,-0.325428194668845,0.330549985916333,0.984534738947309,0,0
"Q8WVJ2",19.3773252962541,18.4473345692996,18.8193091165185,19.0176325634638,18.7129693837794,18.3435387206698,18.8649740890841,18.8519646739947,18.5270509221486,18.4930495170989,18.4219874493077,18.6684603241905,18.4757319423146,18.7684906574871,18.7763901921924,18.4809886273296,18.4211551007029,18.6394276963429,18.9046787485219,18.9032814806688,18.8286885768129,18.3228315875053,-0.0819922782596052,0.699871334564164,0.984534738947309,0,0
"Q8WVM8",15.4813449555235,16.8705060922302,16.8565858509227,16.6997732541829,16.9408603442793,16.2232877727936,16.4390020496157,16.5688726270997,16.6517725501878,16.4189188139625,16.4408542749007,16.8794963823984,16.9007927542296,16.9917501862746,16.6261107877802,16.5227933910654,16.1062203609295,16.1155641811909,NA,16.3191238369255,16.3506571941316,16.5323581294405,0.284378089381288,0.365884424734462,0.984534738947309,0,0
"Q8WW22",19.8719193353885,19.7954743520556,18.9518167789365,19.2608561313129,19.1644136120574,19.5849529089141,19.5112573832016,18.8464807737176,19.4414912546467,19.8955636883867,19.7037380817318,20.3540585518817,20.6776806381845,19.0956699738093,20.3231201192385,19.7188504213805,19.7701292461264,19.8635127421616,19.3427451611094,18.543989015404,19.2925734912345,20.4200594379303,0.138121363385814,0.708878696200959,0.984534738947309,0,0
"Q8WW59",19.4573475165889,20.1659683695087,19.3268767003197,18.9048080073721,NA,20.085486683892,20.4855050441802,NA,20.0495227310276,20.0732032867141,20.48142975033,19.5219458185683,19.9459922364065,19.4436936962263,19.8427853760449,19.3622694389196,20.4490020738226,20.8015171533712,20.1355400511857,19.5038771020875,19.2984711911012,19.8367856601571,-0.56051121942567,0.186462926356158,0.984534738947309,0,0
"Q8WWV3",17.7305276895961,18.7934926900869,NA,17.7168943431685,18.2418161134246,18.2174156356111,18.6343927424285,18.5405664287195,17.9872069254667,19.4354675973899,18.530035235284,18.479894230867,16.7997335035318,18.4202425105223,18.5009151616067,18.3440127562678,18.5602725509678,18.8527220273565,18.556393428895,17.8927120455854,17.8610703742539,18.2301624723037,-0.670943410813191,0.136855099800312,0.984534738947309,0,0
"Q8WX93",19.9285788870901,19.9612020080034,19.154273824978,19.996922612059,19.6191731693271,19.8089167085874,17.3182059207072,20.1770934134275,20.0041999387773,19.8200554668605,19.8532776162607,19.7440376884045,19.6244020549755,19.4479612647678,19.2839972915182,19.2714313317807,19.5944584417291,19.3080887690024,19.9463355139689,19.8216820314007,20.1580919134927,20.0788441149324,-0.318130217277528,0.498176019831649,0.984534738947309,0,0
"Q8WXH0",19.143525683327,18.1365715371518,18.5633169664909,18.0246350740749,17.7761209622177,18.5542422705682,18.2825286213845,17.9503016113414,18.40184673884,18.0512194923985,18.2451813709623,18.0671224977206,17.8557170110831,17.8221910251869,17.8965449588689,17.0456659258227,17.9205355485207,17.3776826523109,17.9942319999531,17.7585871645432,18.4114668987484,17.9729644131633,0.0357800719925976,0.906731530074757,0.988034391219199,0,0
"Q8WY91",21.2206686409087,22.4234555614547,21.4499986618709,21.749017164533,22.2102226036844,22.3875622727826,22.2122034984279,21.7811571545362,21.7256637212799,21.759865849769,22.0255756689872,22.3446350688215,21.9781741271833,21.8738815771655,21.8495769764192,22.3109761559976,22.6164954422548,22.0643163851514,22.1849767467351,21.5433306929276,21.6392322994293,21.6919814484233,-0.0272511114630056,0.925259826112959,0.990192879028667,0,0
"Q8WZ42",24.1546968889527,25.2904985761663,25.3399591514607,24.6860782744374,24.5415724224153,24.9947528946377,24.1873501433355,25.7219222580698,25.9609298926926,24.379999470017,24.0954833587792,24.0965251525662,25.6305053388168,25.1125606136318,24.8701879551013,25.1811032984033,24.4651767973847,25.5568871536975,27.0941577070841,24.9944154116273,24.9362008463509,24.8657534856024,-0.060016939536478,0.90639196615858,0.988034391219199,0,0
"Q92499",21.0122045105218,21.2944711611684,20.9176254927396,21.1187378735119,21.3062402061543,21.360118939462,20.4998296486185,21.0712889729625,21.2299914393488,21.187381914314,21.0484276454499,21.4697973519259,21.5631863378034,21.2166372377424,20.6754387663298,21.3191517285572,21.3176514786053,20.9265677661918,20.6997471959139,20.880332492202,21.3599337913248,21.5096907223037,0.309511166001954,0.0995237470426648,0.984534738947309,0,0
"Q92506",20.7965805785292,20.690483118403,19.5408850092232,NA,20.6697580114629,20.6467917811532,20.4899215442515,19.6283660824213,20.748634640692,21.1860776819927,21.3310585387346,20.5064027240826,20.2736197144514,20.4190785485067,19.6026976552596,20.8659112797907,21.1825107638793,20.6410645054491,19.8756989758463,20.871017066434,20.2399878132723,20.4330979061699,-0.497385239245546,0.1765173343485,0.984534738947309,0,0
"Q92523",23.8619534481618,24.3051465291057,23.3381107746964,23.161430047944,23.5040500970171,23.7751336375187,23.8190794843757,23.0551299542873,24.0166072618859,23.1253465359344,24.1672151040648,23.287883794002,23.18321282473,23.3855027762308,23.4686983143793,23.4710021187702,23.5525392915384,23.9310666603244,23.0533804186898,22.6599501817231,23.5009105855858,23.1981137964988,-0.245845322411142,0.435791488304181,0.984534738947309,0,0
"Q92530",20.2767985395096,20.7832995370407,21.297910567222,NA,20.9036136635431,20.7567335532428,21.2797117466227,20.6896744206888,20.9487873425158,20.7469695688225,20.8611363349527,NA,20.7872937925779,20.433466547056,21.1405365338257,20.3153451685834,20.8043584179023,21.0017726195825,20.9324755988841,21.5739690285614,20.6473967455052,20.5208052971427,-0.0736581561820095,0.777226729890716,0.984534738947309,0,0
"Q92575",17.1439856563484,16.5047529053467,16.0802871567755,15.8746411206208,16.2293979304514,16.2615473828871,15.6753380683226,16.1632554066405,16.2104296606702,15.8335411864904,15.8403247933343,16.529779181648,16.3661511641809,15.929975341347,15.8292060005589,16.011891756751,16.004039140259,16.0456731533421,16.5158688029214,16.6114954634597,16.056064580681,16.4233955397195,-0.256024884989692,0.361249341329328,0.984534738947309,0,0
"Q92614",18.8405789428797,20.0125740818574,18.8988369025877,20.110237189176,19.7622890580607,19.6090211580512,NA,20.0116699062054,19.8207417321148,19.5269562861991,19.1275128851025,19.5687051111689,20.7420946747926,19.5209822389246,19.808622976734,19.6767080372561,19.4790450635903,18.9128529470128,19.6751434987882,19.3574408801464,19.7231906915719,20.4708510627375,0.707620780237932,0.070832816301696,0.984534738947309,0,0
"Q92616",17.4526448299343,16.8457095539414,17.2509805982362,16.3814305685737,17.1504815541567,16.6647372346433,16.5012688052872,NA,16.645978296326,17.024920192716,16.7107150926181,16.889602553046,17.1368886363194,NA,16.7788403853904,17.1197225591259,16.7267283700927,17.1824428328872,17.1268571216338,16.4202131070178,NA,17.3202465571906,-0.124116592021394,0.661792757101166,0.984534738947309,0,0
"Q92629",22.122848360999,21.0642317062634,21.5541137455223,21.3126912855138,21.1386901186627,21.5412866984939,21.4799743557186,21.6791522222358,21.309174827931,21.7364638369076,21.2167095730163,21.3745871021401,20.8518180685804,21.2064395785344,21.0432939569075,21.1851618626935,21.1660557795581,21.1323185215014,21.2569643005877,22.0591524102235,21.2055431665076,21.2656398666692,-0.167849874198936,0.517160805908554,0.984534738947309,0,0
"Q92667",15.4789788860451,16.9490125621379,16.0723344432117,16.5396861520998,17.4851977473156,17.0040057051311,NA,16.845073796191,17.3159449159825,16.83778184478,16.9396868909099,16.7207947896472,16.3994171958081,15.9046819749179,17.1784217447057,17.6540675067937,16.5608717378733,16.1249751330351,16.6672580080049,15.9951371263493,16.6057004925787,16.5347395893247,0.277436511655356,0.535576290768729,0.984534738947309,0,0
"Q92696",17.5719705938339,18.2135662446449,17.9889949770339,NA,18.2580301147322,18.1872170723422,18.3141992445727,17.4788284379859,18.2227705454195,18.0302242605556,17.9567281857333,17.9984899246243,18.1991633468245,18.5495470394986,18.1548310025243,17.9394415033561,18.5343149318213,18.3237987764446,NA,18.1501052713021,18.0636248968097,18.2452516602862,-0.15809710774511,0.508589449303266,0.984534738947309,0,0
"Q92734",20.0178846778756,20.9692085492505,21.5587440529737,21.0619851281267,21.0998545715556,21.4183737104967,20.9707175882435,20.6883520638903,20.9362485117835,21.194753815037,21.1047176401384,20.6988159964834,21.1055936472419,20.8117983646149,21.0672367390026,21.3576888882848,21.1645427566621,21.1488020557349,20.496242550156,21.3691238659034,21.4624218856891,21.2693566175401,0.273506558512473,0.351520432742133,0.984534738947309,0,0
"Q92747",18.6161452993415,18.3999069656648,18.0479173414351,NA,17.8454600083096,17.9170431722733,18.3843051210413,18.2580548949996,18.0839142662968,18.1552156287013,18.1628417794989,17.908152509369,18.3266471833738,17.7426047541414,17.9213019504082,18.0915569486382,18.25043021504,18.2058517192107,18.1833231453714,17.8202678007348,17.8854501170186,17.980201142942,0.108731406601812,0.597001042546454,0.984534738947309,0,0
"Q92791",21.9701193409393,NA,22.8910601066553,22.6741906153331,21.1342035603986,22.3307112202503,22.4736259858618,21.8170355236116,22.6476378226693,22.385323601764,NA,21.9173274423893,22.2579790990961,22.9109191736068,22.4578423400035,22.1223483443964,21.9085876148123,22.9613375047864,21.8177462689299,23.4845154018652,22.3871292544497,23.5025908682181,0.146239464863697,0.746107398227414,0.984534738947309,0,0
"Q92841",19.2332764888905,20.0537222751673,20.2527242779406,19.9952595746321,20.0598045633266,20.2179031326861,20.111468520723,20.3381217848109,19.9283576616574,20.2236135884052,20.1374771180611,19.466920022475,19.9779555810883,19.9818670904011,19.9156823966188,19.5652249456446,19.9843325337211,19.7285655898347,19.8751303093609,20.5819864642496,20.0290402306433,20.1982829427982,-0.0088001578346244,0.97198642487015,0.992365658656292,0,0
"Q92879",15.5490632049772,15.3967571608956,15.9213257117938,16.5101553386277,16.4208038449049,16.2499976654683,16.6365903263697,15.7351601641856,16.2055776722669,15.5736868090324,16.272991324326,16.1745801661963,16.3867872973233,16.3573423034085,16.1500823017121,15.9925060438409,16.2015476791308,15.7095503787395,NA,15.9426123322605,16.1783740444114,16.7239162940533,0.537370714263917,0.0840791626881677,0.984534738947309,0,0
"Q92890",19.583975595447,20.1964506962586,20.7380139335204,20.2807347348284,20.4849848955109,20.3382530239291,20.5737404247676,20.6722340051687,20.1540263341763,20.2295182480179,20.1322195309641,20.8755519846097,20.7549288514961,20.4706938225099,20.4975634917175,20.7448363749401,20.2971611908451,20.5038520474962,20.1777753466738,20.3367514982974,20.4682405118235,20.4942883263269,0.531356853472296,0.0195897942982648,0.984534738947309,1,0
"Q92901",17.1952402955854,18.4203498368715,16.9013622698505,18.3214776392968,17.8135126307023,17.4242689723816,15.7233248865662,18.0878439644362,18.033226670455,18.1925439747657,17.0617018959361,18.4708114780678,18.6718143137794,18.4111600776627,16.5126307557357,18.2487368197665,17.668968914312,17.4168863706739,16.9385300006652,17.8096723333317,18.2141868389557,18.4372004711093,0.596354716798462,0.287075926371679,0.984534738947309,0,0
"Q92905",21.8364929514274,21.0705103115593,21.5127801657968,21.1529808564044,21.100953966446,21.29581206586,21.3936710400049,20.7741457343165,21.1585638648099,21.1287294439019,21.3799203681536,21.1320574825935,20.8099095527223,21.3347005036121,21.4051583292838,21.1754825766394,21.1998209131347,21.1550961287809,21.0598405845706,21.1781917785937,21.3690977844655,21.0671490987334,-0.204652749211647,0.322568991232175,0.984534738947309,0,0
"Q92945",NA,17.5975433143284,17.8761373451386,17.5022130478175,17.7046537162036,18.0647205755129,17.8988576001076,17.5500734939792,17.906110104969,17.7240982992433,17.7409104959321,17.2688119722444,17.7473388309805,17.7434564249795,17.4340673357766,17.4972603132726,17.7366083517103,17.5250331342197,17.7167606837699,18.2078606663951,18.248027797463,17.3999186862199,-0.089101760866992,0.704468466124794,0.984534738947309,0,0
"Q92947",18.8115427936675,19.7174069159937,18.9142848199569,20.0267314170652,19.9637548207398,19.5167419403365,20.365868475103,18.6814407966218,19.5740558441326,19.7169314308494,19.0989475706766,19.6224892167829,18.8604674633344,19.029862580605,20.1071940713696,20.1295923382047,19.3753351808974,19.7047897337098,18.747331175579,19.516515116082,19.4320362787284,19.4092870335348,0.0919847416433477,0.819247178142308,0.984534738947309,0,0
"Q92973",16.92508642473,16.6185916613997,16.9382733191235,16.0231579358733,16.4183064831806,16.5088575826313,16.4341258025456,16.620611323455,16.368590517229,16.5767731770883,16.3352421172211,16.6907034052782,16.8700823346266,16.5252502057185,16.4258484309891,16.7685153513737,16.7252070194028,16.5168400676369,16.448976489253,16.1860028385925,16.5109699649918,17.0575859018294,0.26306926174918,0.197059376055993,0.984534738947309,0,0
"Q93008",17.6393911895504,17.8089976265876,17.6960601300466,17.4770008267307,18.2924243117672,17.8508111764385,17.3482292859178,17.7919384816708,17.4841638670814,17.7841003896416,17.4725018718088,17.5631091129184,17.8300295340167,17.5170473328021,17.6752106740424,17.9581451066874,17.8238339970853,17.7123461375391,17.7472857893475,17.7758029689092,17.8773085139476,18.0612685306725,-0.081815357316291,0.652901216110944,0.984534738947309,0,0
"Q93034",22.27209178171,22.4096536694704,22.803311823037,22.8793083442907,22.5840595470466,22.6821012486333,22.4217594173536,22.8476937672826,22.5704551928192,22.2211024335197,22.5254379072534,22.3756752763851,22.0632163888811,22.4665930266503,22.3569069608722,22.4240667063781,22.5326737766826,22.4943101081379,22.5437774824017,22.7797539081068,22.8562129894018,22.3740862436853,0.164818210686281,0.38634849021409,0.984534738947309,0,0
"Q93052",17.0334339466067,16.9246789592672,17.0256943084502,16.7722028301488,17.4987992457003,16.8350242432289,16.8728623865217,17.3653996238525,17.6058878013954,16.7898942509996,17.3222053440355,16.8615084977134,17.1385294705545,16.5978558882442,17.0623684479698,17.3204287525786,16.9462102656062,17.4031146249153,17.4280180978728,16.46608259061,17.8274132769141,16.3289036293763,0.140081110635467,0.669088360911655,0.984534738947309,0,0
"Q93084",27.3002657363039,26.7906229925035,28.9437124464621,28.0817803627683,27.1023803009498,27.8109861075347,27.9559083932685,28.1781810507031,26.4746936490489,27.5042157165677,26.6541519391044,26.9964336370506,27.2215297454989,27.8798749302826,27.5317416025512,27.1031710518989,27.4108342616925,27.7154232476704,28.2706974105305,28.3204744852155,28.0185984732267,27.7197227638503,0.201157368575803,0.641784526573702,0.984534738947309,0,0
"Q93100",22.0749723517186,22.4310991737386,22.5055591074183,22.2620395559821,21.7310276015792,22.0428467290993,21.6497019491161,22.6616757024153,21.7902957682363,22.4287918379509,21.8612019524825,22.682802675556,21.9170410597831,22.4006281827918,22.2075580571464,21.9813779219026,22.0927766387997,22.2798108749152,22.6952349070529,22.42966560865,22.2732380361178,22.3122699882516,-0.113797330503985,0.655873377325769,0.984534738947309,0,0
"Q969Q0",19.2872640952598,20.434350069728,19.9958338537334,20.5885487538244,20.733050959694,20.5527593166892,18.3943811172324,20.6037488592758,20.7179328310581,20.492372535766,20.2326746252197,20.4832395036322,20.6024272883507,20.2219141173351,20.0393552267958,20.538426423668,20.5674941666144,20.2833295512029,19.8985139501675,20.5958125431313,21.1685742725053,20.6797485549014,0.236877106517518,0.590346886433601,0.984534738947309,0,0
"Q969T9",20.1825959847561,19.4584029229603,19.521911060554,19.3871595555389,19.8391736725173,19.4936419744635,19.6170382629592,19.4578571992632,19.5822327189989,19.660519240902,19.5844007660031,19.5264302801898,19.092675151955,19.0747886322757,19.8063654478361,19.5868154782021,19.542831728794,19.7443224486788,19.5134095021924,20.2538895766685,19.4352063627008,19.6554815773776,-0.395197692464663,0.0969498806608215,0.984534738947309,0,0
"Q969X5",17.1497235106458,16.6728885055007,17.0090283625139,NA,17.106410380474,17.3944994378816,17.7467556147808,17.6911108833611,16.5866124214186,18.5144900264436,17.0716525420556,NA,18.5808256246901,16.7995224426684,NA,18.0727935767268,17.5989820480036,17.1506416946792,17.9927361797479,18.2929416768855,17.3734801627246,17.6040443836968,0.224340521143183,0.659552855241891,0.984534738947309,0,0
"Q969Z3",17.4127262680197,17.6043028745787,17.878533095912,17.2247886466247,17.7547791192195,18.1962361630845,17.792227024939,17.7318107856226,17.8374614478032,17.6417375581419,18.3564452685161,17.5590935999609,17.5262971026426,18.1350683395836,17.6484512504969,17.6774897317509,18.2080603648949,18.0804386643438,17.8411147625129,17.2256820934101,18.3827814881497,17.6111695376361,-0.0934093929766924,0.741050510110775,0.984534738947309,0,0
"Q96A26",23.0532692645387,23.1125151390436,22.4936130956057,22.4542759535031,22.8816024798622,22.7730784924698,23.1527666534533,22.2927038263412,22.9962070777703,22.9832112987813,23.5323007174061,22.9283963463363,22.6638805090633,23.152677850801,22.949349049301,23.0550803321461,23.1812593911277,22.781171408795,22.910824369289,22.2216243984268,22.6943115008198,22.956557258439,-0.267964769682791,0.296332588362842,0.984534738947309,0,0
"Q96A33",NA,16.2235724818291,16.0480047618362,16.4479306777539,16.4037550069855,15.9188348004969,NA,16.3588679773444,16.1860154166298,16.1153072079859,16.0531637679658,16.3525111768415,16.5020536727668,NA,NA,NA,16.2895114620022,16.0714767645292,16.5749375740459,15.5127388471864,16.6179451713829,15.9991719945908,0.422011070477552,0.135056779870135,0.984534738947309,0,0
"Q96A57",17.9834407875115,NA,18.1930224603433,18.4031769594822,18.3443078758096,18.3227904421271,NA,18.4242024444558,18.3736673344168,18.5483501754888,18.7590671425164,18.5911827811939,18.1278661467541,18.7679855686133,18.1362490126737,18.2589627656352,18.289517876802,18.4877489579943,18.3365516864553,18.9192766338066,18.1966219362494,18.1655657057598,-0.299484267615494,0.193159636012915,0.984534738947309,0,0
"Q96AB3",22.0804639420262,22.0239625089773,21.2342439505993,21.9155788499361,21.9528848782132,21.589041598414,22.4037587328406,21.4478650541724,21.927606076384,22.2198541643631,22.2205523403284,22.2634046736726,21.6956127106584,21.815477273046,22.1268556850746,21.9404123461961,21.7897696710391,22.0629443272332,21.7028444328451,21.7046369278859,21.5744785256477,21.8333924663022,-0.261689369564831,0.289187791843854,0.984534738947309,0,0
"Q96AC1",19.8945375012983,19.1212497744639,19.8148095497698,18.6643939449655,19.0204375304102,19.151821752523,19.5407572962382,18.8001500692534,19.2598131684417,19.0460646250318,19.5172496295239,18.9544291389484,19.3901137231335,19.2440085210011,19.2997079606017,19.1174849801867,19.1182979670797,19.5989849082261,19.2382211846719,19.094055828668,19.4332761716998,18.9967050737213,-0.202519834646985,0.452214319277431,0.984534738947309,0,0
"Q96AE4",18.329138177923,18.0625919075691,18.2101966903169,18.4675499271221,18.2716581024165,18.2099955221365,18.0533666156307,18.2752964045468,18.1959772462784,18.2187063788572,18.2814510997524,18.2306802405676,18.2898079192648,17.9016738629423,18.2311520634829,18.2924559923133,18.2966851340949,17.8785743190982,18.0549122632834,18.2115770157586,18.1301711908803,17.9084362739447,0.147348732267741,0.328884188270154,0.984534738947309,0,0
"Q96AG3",17.5040494457515,16.9668580994342,17.4053857688493,16.5075438496866,17.1082671698276,17.1852026202324,16.638779852601,NA,17.2118362979259,17.140396734735,17.6766431709695,17.3782307301661,16.8928094641504,17.5945266749214,16.7833995407322,NA,17.4795116374404,NA,17.0804368807997,16.5536908677644,17.2733973307619,17.2702234294438,-0.0613464723556305,0.836358891812469,0.984534738947309,0,0
"Q96AN5",20.89177427847,22.234268794151,20.3649105743665,21.6166596268106,21.7639247986974,21.5873489181354,21.0970279722466,21.3743669971927,21.5940544108349,21.4952110507298,21.9294360122802,21.6061974952866,21.2661669886086,22.0045882604125,21.4730325069885,21.4822930180116,21.8460710953032,21.0764300234381,21.612700982163,21.2151175288844,21.9084718908546,21.4940682490423,-0.316752463313165,0.340239335067668,0.984534738947309,0,0
"Q96AQ6",24.4154588610718,24.0622652125371,24.8000113225856,24.5532704611432,24.288351538006,24.5525530763891,23.4084887419257,24.5970761757173,24.471039753628,24.3652137790512,24.1183350663878,24.1451854307986,24.4950399485339,24.1995915865147,24.2569396334128,24.0594185944262,24.3663110276585,24.3254474399559,24.3472515518112,24.5911791713507,24.5586152587701,24.2130799964243,0.0278075349190061,0.912602123870436,0.989941286910303,0,0
"Q96C00",NA,18.4630902328481,19.2802557786427,19.0706401289532,18.0970805270507,18.7171928412958,18.9601475278347,19.0273064077704,18.2827984211929,18.6174132265089,18.9616705488039,18.3459249977941,17.541716424383,18.5804280555986,NA,18.6585591208581,18.3684622196567,19.308549534142,19.0808108826557,19.1499874976909,18.7252562117203,17.8418729097528,-0.434762016540507,0.197203880807172,0.984534738947309,0,0
"Q96C11",20.7527719284566,NA,20.953236180111,21.444930359288,21.1560890692051,20.4717496127981,21.2161421612026,21.4965538137156,NA,21.088944430227,NA,21.3012004926337,NA,20.8725445141608,NA,20.9159280046769,21.6943124886842,21.1888901707997,21.6197326163591,21.6011415210638,NA,20.5317921317169,0.220104376513365,0.526727447146825,0.984534738947309,0,0
"Q96C23",19.0101953160483,19.5165233055469,19.3476143089805,19.1594663767944,19.5003132478313,19.3511541748635,19.6291798145755,19.607268699178,18.9860038039455,18.6861730282349,19.2300460239768,18.9442714295994,19.5016662079371,19.3174237091587,19.1898196171342,19.4344041013829,19.1516763426467,19.475616685814,19.8216028258708,19.1284304983495,19.7615774021407,19.2314452216302,0.0811005349018963,0.739540603260816,0.984534738947309,0,0
"Q96C86",16.1502224079264,15.7181670826785,16.5695765140806,15.5772524685568,15.8554753784209,16.1486108662126,15.4116840408686,16.2228453749655,16.3645588819503,16.0448317378658,16.3630065848394,14.7011975414664,15.2375165379944,16.2428412165069,16.0868400985207,16.0378010672504,16.2288976798039,15.2745311728302,15.6609989251746,16.5587249497907,16.1503345572188,15.744779456926,-0.298901686027541,0.424439949743293,0.984534738947309,0,0
"Q96C90",18.1535729552923,18.0123215444128,16.765659532486,17.7652894629455,17.5662316998435,17.7531362871779,18.0079266436955,17.5887493048916,17.2800796723422,18.4855722106754,17.9980008613981,18.3307587581625,18.1464192304814,17.9596959199446,18.4871387251109,17.6941071743159,18.068536701257,17.8736859505798,17.882967837433,18.0620102528918,17.7055016067607,18.4077033843239,-0.507526931169647,0.081164685770538,0.984534738947309,0,0
"Q96CM8",20.0568429383885,20.8306165036025,19.3243318004081,20.0220627524132,20.0099231119886,20.4760464246485,20.8893997990898,19.8916980148137,20.7450420461538,20.5163303003125,20.7707008342413,20.08924223992,19.428348552719,20.1000886421702,19.5109667484386,19.714987102554,20.7426003275858,20.6923613006699,20.0849133678357,20.2934156983275,20.3637593332233,19.8685234527551,-0.370675452983448,0.325003449860064,0.984534738947309,0,0
"Q96CN7",21.1626644162101,20.8014465120522,20.5091253553406,20.2675164123468,20.7981845232024,20.9061528891951,20.965928371162,NA,20.5940421134493,20.8594041448861,20.9940715620303,21.0250631961811,20.2171912233462,20.7095894108983,20.6344783767657,20.6989950709361,20.7937162244066,20.5759858360411,NA,20.9124459293702,21.1303795427293,20.4056288630617,-0.332463479680015,0.16519112538493,0.984534738947309,0,0
"Q96CT7",17.8709586226752,18.1528009095007,18.1778864290504,18.1997496456445,18.3615348449816,18.3062487456903,16.9197329202463,18.1877938379388,18.2364870475359,18.2484379916779,18.1773580717697,18.206424501534,18.312219692987,17.6477339827721,18.2778325934122,17.8055662105943,18.1969708331518,18.2251962857039,18.2562217082159,18.5399691502055,18.3631286757112,18.1614710878516,-0.256987132056299,0.361502711382462,0.984534738947309,0,0
"Q96CV9",18.5174039517758,17.8186402226573,18.066734653742,17.0508982596271,17.2681658384804,17.8203692436363,17.4799603219407,17.4459125879145,17.5848344799145,18.2539947802856,17.4105941065438,18.1136653313181,16.7854508036756,17.620273045477,17.3141277131179,17.352192875916,17.7347164174393,17.832787536492,17.6352814831629,18.0330872303713,17.0219079491497,17.0607599449148,-0.664855811257365,0.0541189380256802,0.984534738947309,0,0
"Q96CW1",17.1764290896517,17.4040391783949,17.8206256300729,17.0031664700883,17.3450429929912,17.3616420190706,16.9055630251708,17.0880130385398,17.1358730709947,17.1590078888081,17.3838615964613,16.8636469907115,17.6852868983894,17.2610204215747,17.6033970679146,17.209628508628,17.3452010909379,17.1960449465627,17.8931838620457,17.034940634359,17.1927797648458,17.5142760572101,-0.210269715293894,0.38531858460259,0.984534738947309,0,0
"Q96DB5",19.4797642290058,20.1733694345151,19.4087804935924,20.3339076430338,19.8445916378237,19.7378368596331,19.6307861424471,19.4291785058928,20.0661007433246,20.2384780587675,20.4990771547217,20.0341985499263,19.65826944771,20.3189206181161,20.1223108403873,20.1285378118885,20.1376915060609,19.8855377134025,19.8135613272926,20.0714409439856,19.6769814460391,19.9066432263103,-0.340402814067314,0.200903882136092,0.984534738947309,0,0
"Q96DC8",20.6083019948311,20.3475365766248,19.4217576437353,19.7569580988966,20.6505371721092,20.144928100332,20.6098448099965,20.0327677585541,20.9292207526528,20.4381317631519,20.8961828162569,20.2661132499576,18.9583834286039,20.2805819710489,19.9379899867514,20.5844151575705,20.2913833206549,20.3770463673845,20.6924545037387,20.3021083130551,18.5867451536696,18.0636922119768,-1.22374073244074,0.0233995371900298,0.984534738947309,-1,0
"Q96DE0",17.3285426357968,17.0884699314288,16.8405095125138,17.594186518858,17.3074839168242,16.8147173116356,17.5644628475326,17.2422902510879,17.3307712135367,17.2522095347334,17.440442268754,17.4069056933189,16.8121109977364,17.3660584415487,16.2690372733078,16.9014524810117,16.815762042137,16.6905723453854,17.2156041178247,16.957714202951,17.1177655357874,16.9421739814082,0.208697647873468,0.417074481718775,0.984534738947309,0,0
"Q96DG6",25.9501392480096,25.115979569642,26.7354778905429,26.3051934796111,25.2896519770126,25.5982826381602,26.4205934023857,26.26245065033,25.7236660707516,25.3270073972739,25.2443422940607,25.3207614171457,24.7324553731148,25.771736789541,25.9510680116132,25.015175841334,25.0890272834963,26.094502638559,25.9072182475472,26.261286036095,25.9923130323541,25.4728936997475,0.141851207892074,0.613197036698959,0.984534738947309,0,0
